map EGL-G1-C
fac 5 10 {0,193,55,69,93}
hosp 3 {0,216,113}
n_ALS 7 1 {1:0,1:193,1:55,2:69,2:93}
n_BLS 20 1 {7:0,2:193,4:55,5:69,2:93}
n_CLS 6 0 {1:0,1:193,1:55,3:93}
      c_m  head  tail      c_af      c_d  c_tau  c_h
46     16    68    69  0.339768  {1,1,0}     34    1
4      42   210   212  0.746028  {0,3,0}     26    1
104    46   246   247  0.367225  {0,3,0}     26    1
11     60   246   247  0.832354  {0,2,0}     30    0
33    116    23    86  0.242149  {1,1,0}     21    1
110   130   173   181  0.932902  {1,1,0}     33    1
59    146   210   212  0.558022  {0,1,0}     26    1
63    183    47    64  0.446924  {0,1,1}     27    0
10    209   116   118  0.011888  {0,0,1}     24    0
58    223   117   118  0.897835  {0,3,0}     39    1
39    248    31    38  0.072936  {0,1,0}     26    1
68    260    66    67  0.655527  {0,1,1}     40    1
50    296   210   212  0.682342  {0,1,0}     35    0
125   312   231   236  0.946877  {0,0,1}     33    1
101   320    36    39  0.323618  {0,3,0}     35    0
6     322   108   109  0.870884  {1,1,0}     26    1
119   366    23   170  0.028793  {1,0,0}     37    1
94    366   216   217  0.144582  {0,2,0}     25    1
115   390   115   122  0.588936  {1,1,0}     36    1
15    400   116   117  0.539327  {0,3,0}     38    0
36    410    89    90  0.352124  {1,0,0}     34    1
14    426    83    84  0.804518  {1,1,0}     24    1
48    440   125   149  0.573354  {0,1,0}     27    1
34    447    50    53  0.785975  {0,3,0}     32    0
80    459     0     1  0.067111  {0,2,0}     30    1
79    469    12    13  0.004506  {0,3,0}     20    0
81    482    36    38  0.918836  {0,2,0}     30    0
90    492   100   111  0.517484  {0,2,0}     40    1
122   493     3    23  0.869124  {1,3,0}     25    1
18    504   244   245  0.630839  {0,1,1}     39    1
102   512    88    96  0.529030  {1,0,0}     40    1
85    529   225   248  0.288886  {0,0,1}     32    1
97    532     5     6  0.484177  {0,1,1}     21    0
5     542    27    28  0.686502  {1,0,0}     36    1
43    546    37    74  0.771157  {0,1,0}     38    0
95    559    61    62  0.525101  {0,2,0}     31    1
103   583   112   113  0.909244  {1,1,0}     31    1
40    591    51    52  0.781223  {1,2,0}     30    1
24    601    17    19  0.335664  {0,2,0}     40    1
1     618   122   123  0.172458  {0,1,1}     37    0
106   621   242   243  0.112515  {1,0,0}     25    1
96    637    36    38  0.504542  {0,2,0}     28    0
123   646    10    11  0.161065  {0,1,0}     24    1
121   649     7     8  0.425400  {0,3,0}     30    1
98    652     8    33  0.684919  {1,0,0}     28    1
77    660   240   242  0.684329  {0,2,0}     28    1
28    661    97   126  0.007760  {0,1,1}     38    1
42    667    46    47  0.842215  {0,2,0}     28    1
69    682   157   159  0.827293  {0,1,0}     25    0
8     686   199   201  0.339847  {0,1,0}     20    1
99    690   244   249  0.847960  {0,1,0}     40    1
35    693   202   204  0.839842  {0,2,0}     23    0
78    694   112   114  0.307325  {1,1,0}     24    1
76    705   127   128  0.499974  {0,1,0}     39    1
44    709    18    20  0.447943  {1,1,0}     33    1
55    732    22    24  0.078069  {0,3,0}     31    1
29    735   223   224  0.879154  {0,2,0}     23    0
47    736    66    67  0.843538  {1,1,0}     34    1
3     743   238   239  0.433476  {0,3,0}     34    1
113   743    26    28  0.857361  {1,0,0}     25    1
120   744   101   102  0.139337  {0,3,0}     32    1
12    751    89    91  0.199095  {0,1,0}     27    1
27    759   231   232  0.942410  {1,2,0}     30    1
22    760    23   229  0.083068  {1,1,0}     25    1
70    764   173   181  0.479595  {1,1,0}     27    1
86    765     8     9  0.922433  {0,1,0}     25    0
37    771    84   100  0.810838  {1,0,0}     40    1
54    775   100   111  0.679376  {1,0,0}     23    1
87    785    75    77  0.675958  {0,3,0}     21    1
109   794    90    95  0.864852  {0,1,0}     20    1
57    799    66    67  0.349379  {1,0,0}     40    1
88    801     2    14  0.608809  {0,1,0}     28    1
71    804    18    19  0.632988  {0,1,1}     30    0
0     815   226   227  0.321798  {0,1,0}     39    1
13    817    53    54  0.165736  {0,1,0}     34    1
91    819   163   168  0.832457  {0,3,0}     28    0
49    821   161   162  0.646342  {0,1,0}     31    1
111   825    31    38  0.262947  {0,2,0}     26    1
30    835   190   191  0.434191  {0,1,0}     23    0
82    839   245   246  0.579196  {0,1,1}     20    0
