map EGL-G1-D
fac 5 10 {0,200,127,99,136}
hosp 3 {0,134,42}
n_ALS 7 1 {3:200,1:127,3:99}
n_BLS 17 1 {3:0,5:200,5:127,3:99,1:136}
n_CLS 6 0 {1:200,1:127,1:99,3:136}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119    36    22    24  0.261063  {0,1,1}     39    0
14     39    19    20  0.318149  {0,1,1}     28    0
100    57   136   137  0.817740  {1,0,0}     24    1
103   129    68    69  0.640903  {0,1,1}     39    0
111   175   116   117  0.860535  {0,1,0}     38    1
85    190   219   220  0.570734  {1,1,0}     33    1
75    232     1    12  0.482448  {1,1,0}     38    1
50    282   212   243  0.497574  {1,0,0}     37    1
3     285   194   195  0.877304  {0,1,1}     22    1
76    322    91    92  0.906599  {0,1,1}     34    0
54    346   163   164  0.233997  {1,1,0}     34    1
65    391    63    64  0.201790  {0,1,0}     33    0
115   392    29    30  0.957673  {1,0,0}     22    1
107   412     3     4  0.841256  {0,1,0}     20    0
6     420   211   213  0.165959  {0,2,0}     30    1
121   445   222   223  0.578856  {0,1,1}     35    1
99    467   155   161  0.342045  {1,1,0}     22    1
16    478    47    48  0.070739  {0,3,0}     26    0
118   480     5    23  0.102631  {0,3,0}     20    0
10    483    83    85  0.358499  {0,1,0}     35    1
66    484     3     4  0.836964  {1,1,0}     38    1
59    487     1     2  0.622991  {0,1,0}     30    1
42    488    73    75  0.652822  {1,0,0}     40    1
87    523   116   117  0.102753  {0,1,0}     39    1
17    555    25    26  0.959111  {0,1,0}     26    0
43    557   202   203  0.129197  {0,1,0}     39    0
61    565   102   103  0.359322  {1,0,0}     27    0
86    571   174   175  0.907961  {0,2,0}     23    1
101   577    57    61  0.063286  {0,2,0}     32    0
1     583    65    66  0.149935  {0,2,0}     22    1
113   585    77    81  0.322108  {0,1,1}     35    1
112   586   108   109  0.476795  {1,1,0}     38    1
29    587   202   203  0.952452  {1,0,0}     40    1
11    591     0     1  0.565480  {0,0,1}     30    0
15    592    66    67  0.243070  {0,3,0}     28    0
2     623   222   223  0.529070  {1,1,0}     21    1
13    629    54    55  0.600347  {1,1,0}     29    1
26    634   120   154  0.167346  {0,2,0}     33    1
8     636    77    78  0.616368  {0,3,0}     36    1
122   652    65    66  0.220243  {0,1,0}     30    1
36    656   177   178  0.071471  {0,3,0}     35    1
21    661    88    89  0.441850  {1,0,0}     31    1
38    678   104   106  0.021138  {0,2,0}     22    0
18    681   126   127  0.339436  {1,0,0}     29    1
74    692   223   224  0.108321  {0,2,0}     26    0
45    701    93    94  0.085353  {1,1,0}     31    1
95    704   153   157  0.328514  {0,1,1}     31    1
69    708   102   110  0.483897  {0,1,0}     39    0
48    726    19    25  0.497745  {0,2,0}     27    0
34    730    49    50  0.359495  {0,1,0}     31    0
104   731    75    77  0.276776  {0,3,0}     33    0
82    733   213   214  0.448069  {0,1,0}     33    1
0     742     7     8  0.453540  {1,0,0}     38    1
31    762   174   176  0.781249  {0,0,1}     39    1
73    763    39    52  0.807276  {0,1,0}     26    1
89    764   195   197  0.651434  {0,1,0}     25    1
110   768   226   227  0.964684  {0,1,0}     34    0
9     786    19    20  0.239177  {0,0,1}     27    0
62    788    85    86  0.649671  {0,3,0}     20    1
92    795    51    52  0.190096  {0,3,0}     27    0
57    797   158   159  0.282048  {0,2,0}     28    1
93    800   124   125  0.433165  {0,0,1}     34    1
123   803   192   193  0.079124  {0,1,0}     33    1
120   820    79    80  0.531895  {0,0,1}     23    1
12    826    48    57  0.842369  {0,1,0}     35    1
102   836   191   194  0.101426  {1,0,0}     40    1
35    845   226   231  0.843673  {0,2,0}     26    1
28    845   120   121  0.898271  {1,3,0}     40    1
105   850   139   140  0.637017  {1,0,0}     32    1
27    852   164   165  0.252490  {1,1,0}     24    1
5     859   176   179  0.913714  {0,2,0}     26    0
68    861   184   185  0.036483  {1,0,0}     26    1
19    869   138   139  0.861585  {1,0,0}     38    1
49    879    42    43  0.168906  {0,1,0}     25    0
20    889   135   145  0.453976  {0,1,1}     22    1
47    902   128   129  0.068891  {0,2,0}     27    1
108   908   165   166  0.457579  {1,1,0}     33    1
116   912   134   135  0.177764  {0,1,0}     25    1
24    914    98   130  0.303548  {0,3,0}     39    0
80    929    97   126  0.097984  {1,1,0}     25    1
63    935    86    87  0.235066  {0,0,1}     30    0
23    941   116   120  0.759765  {0,1,0}     27    0
64    941   140   149  0.413740  {0,2,0}     38    1
117   952   158   160  0.074961  {0,2,0}     31    1
96    958   150   151  0.676705  {0,1,0}     32    1
25    971    69    70  0.876220  {0,2,0}     37    1
77    994   244   248  0.939882  {0,3,0}     36    1
78   1003   237   238  0.577804  {0,1,0}     37    1
60   1005   228   229  0.963085  {0,2,0}     29    0
114  1013   119   169  0.990739  {0,3,0}     31    1
90   1016   122   123  0.060223  {0,1,1}     22    0
124  1027    17    19  0.094274  {0,2,0}     22    1
51   1027   238   239  0.657356  {0,1,0}     21    1
84   1043   138   139  0.980178  {0,3,0}     25    1
56   1055   190   192  0.934349  {1,0,0}     23    1
67   1056    68    79  0.257407  {0,0,1}     27    0
109  1078   151   154  0.402078  {1,2,0}     26    1
106  1081   115   122  0.330037  {0,1,0}     29    1
98   1104    16    18  0.070123  {0,1,0}     34    0
46   1119   225   226  0.640510  {0,2,0}     30    0
81   1119   116   120  0.097285  {0,1,0}     30    0
4    1155    10    11  0.019269  {0,3,0}     23    0
52   1157   229   230  0.439744  {1,1,0}     31    1
30   1162    92    93  0.750416  {0,2,0}     35    1
44   1167    55    56  0.498733  {0,1,0}     32    1
41   1188     5     6  0.689896  {1,0,0}     27    1
40   1196   169   170  0.482730  {0,3,0}     28    1
126  1234    84   100  0.464174  {0,1,0}     38    0
70   1235   165   177  0.280753  {0,3,0}     28    1
91   1238   240   241  0.797885  {0,3,0}     27    1
58   1249    65    92  0.916788  {1,1,0}     23    1
22   1262   157   158  0.704066  {0,2,0}     31    1
88   1271   241   242  0.649353  {0,0,1}     29    0
125  1284   150   151  0.154696  {0,0,1}     32    0
94   1293    69    78  0.878538  {0,1,0}     20    0
127  1302    71    72  0.335113  {1,0,0}     36    1
97   1308    70    71  0.851228  {0,2,0}     27    1
79   1309   198   199  0.162519  {1,1,0}     22    1
83   1329   161   162  0.531574  {0,2,0}     25    0
7    1331   186   187  0.885987  {0,0,1}     37    1
37   1340    66    67  0.898485  {1,0,0}     31    1
39   1341   211   212  0.924584  {0,1,1}     29    1
55   1344   153   156  0.327908  {1,1,0}     27    1
71   1382    46    47  0.878179  {0,1,0}     34    0
32   1388   158   160  0.464932  {1,1,0}     34    1
72   1404   185   192  0.496215  {1,1,0}     24    1
53   1418   127   138  0.775431  {0,2,0}     36    0
33   1428    50    52  0.541427  {0,1,0}     20    1
