map EGL-G2-E
fac 5 10 {0,7,89,17,188}
hosp 2 {0,40}
n_ALS 5 1 {1:89,3:17,1:188}
n_BLS 19 1 {6:0,5:7,4:89,4:17}
n_CLS 10 0 {1:0,4:7,2:89,1:17,2:188}
      c_m  head  tail      c_af      c_d  c_tau  c_h
73     57   213   214  0.158753  {1,1,0}     29    1
32    147    22    24  0.590817  {1,1,0}     35    1
112   151   116   117  0.105116  {0,1,0}     34    0
60    154   192   193  0.659711  {1,1,0}     23    1
37    165    47    64  0.550075  {0,3,0}     27    1
74    178    61    62  0.870034  {0,2,0}     39    1
38    186    23   150  0.108869  {0,1,1}     38    1
104   194   175   176  0.365484  {0,2,0}     30    1
87    202   192   193  0.475572  {0,1,0}     34    1
4     259   193   246  0.995882  {0,1,0}     38    1
52    283    43    45  0.428047  {0,2,0}     34    0
11    295    32    34  0.774515  {0,3,0}     32    0
27    346   185   187  0.922179  {0,1,0}     39    0
86    390     1    12  0.970818  {1,3,0}     25    1
90    391   226   251  0.224843  {0,3,0}     37    0
99    427    79    80  0.505381  {1,1,0}     26    1
63    438   154   158  0.935783  {0,3,0}     34    1
93    464   211   212  0.166068  {0,2,0}     28    1
106   466   236   237  0.720411  {0,3,0}     31    0
53    473     5    23  0.013428  {0,3,0}     23    0
72    497   218   250  0.612813  {0,2,0}     25    1
103   497    96    98  0.705957  {1,1,0}     37    0
29    501    30    33  0.725999  {0,3,0}     37    1
118   514   245   246  0.215104  {0,1,1}     21    1
10    518   226   227  0.503644  {0,2,0}     28    0
56    526    43    44  0.331849  {0,3,0}     40    1
111   527   225   228  0.501155  {0,3,0}     31    1
84    534    41    51  0.873892  {0,3,0}     26    0
71    535   206   207  0.419562  {0,2,0}     28    1
3     555   159   160  0.535577  {0,1,0}     24    1
25    569    78    79  0.070566  {0,1,0}     33    0
122   573    25    26  0.449038  {1,0,0}     38    1
54    582   237   238  0.143572  {0,0,1}     32    1
96    590    62    63  0.645373  {1,3,0}     24    1
70    594   119   120  0.325754  {0,2,0}     21    1
110   594   124   125  0.723481  {1,0,0}     38    1
23    618    82    83  0.120509  {1,1,0}     32    1
95    619    61    62  0.405791  {0,3,0}     23    0
45    641   242   243  0.346785  {1,2,0}     39    1
66    642   156   162  0.678416  {0,1,0}     37    1
109   650    56    57  0.235476  {1,0,0}     21    1
39    663   250   251  0.780619  {1,1,0}     40    1
58    669   193   194  0.149697  {0,3,0}     24    1
68    694   249   250  0.033406  {0,2,0}     22    1
18    704    81    89  0.486461  {0,2,0}     36    1
64    714    61    65  0.133220  {1,1,0}     23    1
9     728   225   228  0.238465  {0,0,1}     30    0
116   733   196   197  0.511424  {0,1,0}     28    0
89    738     3    15  0.163442  {0,1,0}     34    0
48    747   150   151  0.882557  {1,1,0}     24    1
100   750    43    44  0.910627  {0,1,0}     20    0
120   767   177   180  0.832048  {0,2,0}     28    1
36    792   129   130  0.413692  {1,0,0}     27    1
0     799   199   200  0.858237  {0,2,0}     33    1
41    808   179   184  0.256195  {0,1,0}     28    0
65    822   116   117  0.047190  {0,3,0}     20    1
59    831   161   164  0.479321  {0,3,0}     29    1
22    832   120   162  0.138980  {0,2,0}     34    1
92    834    43    46  0.943031  {0,1,0}     21    1
6     835   129   138  0.453529  {1,1,0}     32    1
15    846   191   195  0.379138  {0,0,1}     36    0
50    869    66    92  0.814382  {1,3,0}     26    1
75    871    29    31  0.827199  {1,0,0}     35    0
79    875    94    95  0.095858  {1,1,0}     29    1
51    877   185   186  0.623220  {1,0,0}     27    1
107   885   243   245  0.334958  {0,1,1}     21    1
21    885     2    14  0.695617  {1,0,0}     40    1
61    885    11    42  0.977270  {0,0,1}     36    1
17    885   181   182  0.696762  {0,2,0}     28    0
30    889    80    81  0.545906  {0,3,0}     27    0
94    906    65    66  0.232288  {1,0,0}     40    1
125   916     6    27  0.562874  {0,2,0}     36    0
