map EGL-G1-C
fac 5 10 {0,127,165,210,222}
hosp 3 {0,223,104}
n_ALS 5 1 {1:0,2:210,2:222}
n_BLS 22 1 {1:0,5:127,6:165,7:210,3:222}
n_CLS 7 0 {1:0,1:127,2:165,1:210,2:222}
      c_m  head  tail      c_af      c_d  c_tau  c_h
107    15   185   192  0.956401  {0,1,0}     27    1
37     26   177   178  0.961242  {1,0,0}     23    1
39     53   134   135  0.732870  {0,1,0}     30    1
91     61   116   117  0.672187  {0,3,0}     30    1
93     61    81    82  0.541109  {0,3,0}     27    1
113    89   240   241  0.042720  {0,2,0}     35    0
32     93   156   160  0.979113  {0,2,0}     36    1
23     96   185   186  0.918940  {0,2,0}     25    1
45    112   144   145  0.098332  {0,2,0}     22    0
120   164    26    28  0.256698  {0,3,0}     40    1
80    206   174   176  0.205198  {0,1,0}     28    1
123   301   139   141  0.561093  {0,2,0}     39    1
15    302   152   153  0.941255  {0,1,0}     32    0
27    307   232   234  0.171151  {1,0,0}     30    1
20    349    37    74  0.404062  {1,0,0}     32    1
9     362   104   105  0.143190  {0,0,1}     39    1
110   375    31    32  0.058274  {0,2,0}     24    1
55    377   160   164  0.473454  {0,0,1}     33    1
88    383   142   143  0.658414  {0,2,0}     26    1
31    383    15    17  0.012988  {1,2,0}     35    1
104   450    57    61  0.304378  {0,1,0}     33    1
50    468    23   149  0.041071  {1,1,0}     26    1
78    470   198   200  0.429336  {0,3,0}     24    1
0     474     7     8  0.870374  {0,0,1}     31    1
1     489    58    59  0.520885  {0,1,0}     36    0
40    495   231   236  0.916652  {0,1,0}     24    1
30    498   121   122  0.171739  {0,1,1}     39    0
116   509   165   177  0.817628  {0,1,0}     25    1
76    513    47    64  0.044903  {1,1,0}     29    1
114   528    54    58  0.235560  {1,0,0}     20    1
46    540    48    49  0.201124  {0,1,0}     23    1
96    544   199   202  0.953636  {0,2,0}     24    0
126   550    96   111  0.808051  {1,0,0}     40    1
74    560   140   149  0.626827  {0,1,0}     40    0
59    564    89    91  0.615644  {0,0,1}     25    1
66    566    45    64  0.094495  {0,2,0}     24    0
19    578   129   130  0.643686  {0,3,0}     33    0
65    588   180   181  0.431740  {0,3,0}     26    1
77    595   137   138  0.296946  {0,2,0}     28    1
90    626   132   133  0.332498  {0,1,1}     37    0
24    631   124   125  0.380033  {0,1,0}     33    0
36    648   101   110  0.264381  {0,1,0}     21    1
87    663     9    34  0.998074  {0,2,0}     21    1
81    664   154   155  0.775422  {0,2,0}     36    0
4     670    68    69  0.875476  {0,1,0}     40    0
100   686   204   209  0.252084  {0,2,0}     30    1
72    706   158   159  0.608336  {0,1,0}     38    1
44    715   177   178  0.206718  {0,3,0}     38    0
34    717    77    78  0.490243  {0,1,0}     22    0
47    720    80    81  0.005432  {0,3,0}     30    0
124   730   140   149  0.509543  {1,0,0}     36    1
73    731    96    97  0.062053  {0,1,0}     26    1
127   734   167   175  0.367890  {0,2,0}     29    1
121   745   176   180  0.703113  {1,0,0}     26    1
18    767    14    15  0.457988  {0,1,1}     32    1
103   775    30    33  0.361883  {1,0,0}     33    1
68    784   152   153  0.574571  {0,3,0}     21    1
69    791   186   187  0.727745  {1,1,0}     40    0
28    807    96   114  0.471976  {1,1,0}     21    1
71    807    17    19  0.244068  {0,2,0}     39    1
105   810   177   178  0.153522  {0,1,0}     39    1
108   811   127   128  0.274707  {0,0,1}     29    1
118   811   153   157  0.914106  {1,3,0}     40    1
16    819    36    39  0.512898  {0,1,0}     35    0
33    826   175   176  0.726460  {1,0,0}     20    1
22    827   204   209  0.757016  {0,1,0}     23    1
3     838    94    98  0.445103  {0,1,1}     39    1
119   862    81    82  0.888204  {1,2,0}     35    1
49    862    72    73  0.176344  {0,0,1}     20    1
85    868   204   205  0.431393  {1,0,0}     30    1
6     874   153   157  0.832763  {0,1,0}     21    0
122   879    36    38  0.248376  {1,0,0}     25    1
101   887    94    98  0.836046  {0,2,0}     25    1
111   890   104   106  0.149260  {0,0,1}     27    0
14    901   226   227  0.292391  {0,3,0}     21    1
109   903    10    11  0.040250  {0,3,0}     21    1
82    903    16    17  0.099382  {0,3,0}     37    1
8     906   232   234  0.383303  {0,1,0}     31    1
97    911   101   110  0.255317  {0,2,0}     30    0
13    913     9    34  0.959890  {0,2,0}     28    0
67    917    51    52  0.121268  {0,1,1}     20    1
57    923   198   200  0.457570  {0,1,0}     26    0
62    926    48    49  0.402330  {0,1,0}     28    0
64    940    49    50  0.812746  {0,2,0}     24    1
35    954   130   131  0.742935  {0,3,0}     20    0
83    957   220   222  0.367841  {0,0,1}     40    1
112   960   234   235  0.364400  {0,1,0}     28    0
21    965   125   149  0.036202  {0,3,0}     35    0
11    974   105   107  0.713032  {0,3,0}     36    1
94    982   164   165  0.155753  {0,2,0}     27    0
125   986    75    77  0.003346  {0,1,0}     39    1
38   1004   127   138  0.642070  {1,1,0}     23    1
63   1006   199   201  0.326449  {0,1,0}     40    1
70   1048   116   118  0.741097  {0,1,0}     36    1
99   1056    66    67  0.938349  {1,1,0}     27    1
60   1058   169   170  0.034783  {1,0,0}     26    1
43   1061    96    97  0.125666  {0,1,1}     21    1
56   1066    82    83  0.474568  {1,1,0}     21    1
98   1066   151   154  0.937072  {0,1,0}     23    0
29   1073    51    52  0.642116  {0,2,0}     24    1
52   1074   234   236  0.199028  {0,2,0}     30    0
41   1075   202   203  0.507488  {0,1,0}     21    1
12   1076    56    57  0.845116  {0,1,1}     29    0
117  1077   225   227  0.709105  {1,1,0}     30    1
102  1096   139   141  0.680951  {0,3,0}     25    0
2    1109   238   240  0.846652  {0,1,0}     40    1
84   1116   132   133  0.212166  {1,1,0}     23    1
89   1122    45    64  0.639595  {0,1,0}     40    0
95   1139   115   122  0.656284  {0,1,0}     39    1
26   1143    10    41  0.702311  {0,2,0}     21    1
115  1149    75    77  0.788838  {0,1,1}     33    1
10   1189   127   138  0.753264  {0,3,0}     20    0
42   1198    23   149  0.006208  {0,2,0}     32    1
7    1223   132   133  0.575258  {0,2,0}     27    1
92   1230   242   243  0.792028  {0,1,0}     36    0
25   1233   135   136  0.215998  {1,0,0}     40    1
86   1265   244   245  0.223766  {0,1,1}     25    0
75   1269    96   111  0.207126  {1,0,0}     40    1
51   1279   222   225  0.123085  {1,0,0}     29    1
58   1280    89    91  0.159857  {0,3,0}     40    1
61   1281   141   142  0.489408  {1,1,0}     21    1
106  1291   243   244  0.247613  {0,3,0}     35    0
17   1293    56    57  0.785178  {0,0,1}     28    0
48   1298    28    29  0.423226  {0,1,0}     29    0
79   1301   102   110  0.112788  {1,1,0}     26    0
5    1302    23   229  0.955503  {0,2,0}     30    1
53   1312   115   116  0.179360  {0,1,0}     30    0
54   1371    43    44  0.400336  {0,3,0}     23    1
