map EGL-G1-C
fac 5 10 {0,202,65,205,77}
hosp 3 {0,171,93}
n_ALS 7 1 {2:0,2:202,1:65,2:205}
n_BLS 19 1 {4:0,6:202,5:65,4:205}
n_CLS 9 0 {2:0,2:202,1:65,3:205,1:77}
      c_m  head  tail      c_af      c_d  c_tau  c_h
73      3   156   160  0.663829  {0,3,0}     24    1
60      9   152   153  0.030875  {0,1,0}     29    1
82     36     5    23  0.729925  {0,1,0}     23    0
89     51    88    96  0.889695  {0,3,0}     40    0
32     63    10    11  0.975110  {0,0,1}     29    1
67     83    88    89  0.511873  {1,1,0}     28    1
59     96   125   126  0.169153  {0,2,0}     31    0
107   102    19    20  0.820887  {0,3,0}     21    1
70    107   116   117  0.147355  {0,2,0}     36    0
48    144   161   162  0.627549  {0,1,0}     33    1
12    237   147   148  0.917448  {0,0,1}     35    1
27    251    24    25  0.232460  {0,3,0}     23    1
35    283   145   146  0.803821  {0,1,0}     28    1
64    290     5    26  0.713487  {0,1,0}     21    0
90    295    13    14  0.406231  {0,3,0}     35    0
98    300   174   176  0.818281  {0,2,0}     40    1
80    377   112   113  0.314310  {0,2,0}     36    1
44    429   225   248  0.776626  {0,1,0}     25    0
8     435   158   159  0.833171  {1,0,0}     40    1
14    440   180   181  0.644327  {1,0,0}     24    0
9     450    24    26  0.483707  {0,1,0}     28    1
5     451   155   161  0.838967  {0,3,0}     36    0
108   474    31    32  0.968085  {0,2,0}     24    1
20    492   163   164  0.883677  {0,0,1}     37    0
76    504    65    91  0.335084  {0,1,0}     26    0
23    508    27    30  0.034321  {0,2,0}     39    0
16    526   155   156  0.271835  {1,1,0}     37    1
49    529   166   167  0.166438  {1,0,0}     26    1
40    530   242   243  0.580376  {0,3,0}     22    1
55    545   132   133  0.747593  {1,0,0}     33    1
72    551     7    30  0.216358  {0,2,0}     22    0
77    578   115   116  0.099443  {1,1,0}     24    1
117   581    39    40  0.281018  {0,1,1}     23    0
113   591   151   154  0.267611  {0,3,0}     34    1
43    602    81    82  0.240241  {1,0,0}     29    1
124   621   222   225  0.287597  {0,3,0}     34    1
18    628    40    41  0.212300  {0,3,0}     21    1
123   668    29    31  0.816402  {0,1,0}     23    1
25    672   134   135  0.747496  {0,1,1}     23    1
52    676    85    86  0.439988  {1,0,0}     31    1
103   679   164   165  0.777886  {1,0,0}     32    1
95    688   173   181  0.929931  {0,2,0}     38    1
111   697    14    15  0.916760  {0,2,0}     39    1
