map EGL-G2-C
fac 5 10 {0,150,64,156,227}
hosp 2 {0,16}
n_ALS 6 1 {1:150,2:64,3:227}
n_BLS 21 1 {5:0,6:150,1:64,2:156,7:227}
n_CLS 5 0 {3:150,2:156}
      c_m  head  tail      c_af      c_d  c_tau  c_h
117    19   174   189  0.004328  {1,1,0}     27    1
59     45   133   135  0.762760  {0,3,0}     24    0
126    48   225   228  0.160868  {0,1,0}     27    0
83     84   245   246  0.136048  {0,2,0}     35    0
69    106   252   253  0.470363  {0,1,1}     37    0
39    110   219   223  0.012890  {1,1,0}     36    1
66    115   113   114  0.594866  {0,2,0}     39    1
124   171   175   177  0.561017  {0,3,0}     33    1
2     202    49    50  0.160865  {0,1,0}     28    1
30    218   157   163  0.361485  {1,0,0}     29    1
81    262   226   251  0.489266  {0,0,1}     37    0
9     263   103   111  0.054468  {0,2,0}     34    0
68    283   125   152  0.819665  {1,0,0}     34    1
43    285    14    15  0.445291  {1,1,0}     38    1
123   310    74    75  0.216287  {0,1,0}     34    0
116   315   219   223  0.831218  {1,1,0}     38    1
17    342    66    93  0.016280  {1,0,0}     34    1
55    347    20    21  0.905855  {0,1,0}     26    0
42    361    57    61  0.288584  {0,2,0}     25    1
99    425     7     8  0.878331  {1,2,0}     33    1
26    432   205   207  0.115099  {0,2,0}     27    1
12    435   145   146  0.538776  {0,1,0}     39    1
101   441   192   193  0.861391  {0,2,0}     21    1
3     492   178   179  0.356209  {0,1,0}     32    1
102   521     1    12  0.959471  {0,0,1}     25    0
34    529    31    32  0.804258  {1,1,0}     35    1
65    535    17    19  0.111388  {0,1,0}     35    1
21    542    24    26  0.676645  {0,1,0}     22    0
86    545   239   240  0.966476  {1,1,0}     31    1
73    568   179   184  0.745546  {0,2,0}     20    1
23    569    28    29  0.496292  {1,0,0}     30    1
95    570   102   103  0.725576  {0,0,1}     40    1
108   577    84    85  0.474317  {0,1,1}     38    1
13    598   159   161  0.759691  {1,1,0}     23    1
127   611   106   118  0.313566  {0,1,1}     29    1
7     614   179   184  0.789243  {0,2,0}     26    1
89    615   116   117  0.974941  {1,1,0}     20    1
61    617   124   125  0.576220  {0,1,0}     35    0
79    619     4    22  0.088632  {0,1,0}     25    0
10    621   253   254  0.461665  {0,2,0}     40    0
5     630    16    18  0.346066  {0,2,0}     39    0
32    631   196   197  0.884128  {0,0,1}     39    0
90    645    66    67  0.490336  {1,3,0}     38    1
74    646   200   201  0.944208  {0,3,0}     24    0
25    653   178   185  0.543162  {1,0,0}     36    0
44    654   210   211  0.387532  {0,3,0}     24    0
15    657   186   198  0.196283  {0,3,0}     23    1
46    658    97   115  0.268079  {0,2,0}     22    1
94    666   121   122  0.200117  {0,0,1}     21    1
49    670   106   108  0.435957  {0,1,0}     32    0
125   670   107   109  0.980222  {0,2,0}     27    0
38    686   158   160  0.467894  {0,1,0}     31    1
64    704    90    92  0.251932  {0,3,0}     33    1
16    704    86    87  0.446392  {1,0,0}     31    1
118   736    87    88  0.260449  {0,2,0}     27    1
29    739   243   245  0.554346  {0,3,0}     24    0
53    740   233   234  0.646692  {1,1,0}     20    1
36    740    18    19  0.612125  {0,3,0}     32    1
115   745   147   148  0.055765  {0,1,1}     27    0
40    752   212   213  0.784223  {1,1,0}     23    1
33    766    13    14  0.962808  {0,1,0}     31    1
20    767    10    41  0.048092  {1,1,0}     34    1
121   777    83    84  0.976596  {0,3,0}     20    0
114   778   166   178  0.120908  {0,1,0}     33    0
70    786   153   154  0.784222  {0,2,0}     35    1
52    795    55    56  0.117265  {1,1,0}     32    1
62    798    48    49  0.762473  {1,1,0}     24    1
67    808    18    20  0.338296  {1,0,0}     21    1
103   813   235   236  0.331272  {0,0,1}     27    0
97    818   103   111  0.466662  {0,2,0}     40    0
75    836   190   192  0.570570  {0,2,0}     28    1
91    839   103   111  0.392556  {0,3,0}     27    1
54    839   248   249  0.920157  {0,3,0}     40    1
6     848    54    58  0.234016  {0,0,1}     25    0
98    851    47    64  0.541213  {0,3,0}     28    1
28    856   106   118  0.682906  {0,1,0}     28    1
