map EGL-G2-A
fac 5 10 {0,126,64,39,66}
hosp 2 {0,188}
n_ALS 8 1 {1:0,2:126,1:64,4:66}
n_BLS 22 1 {3:126,3:64,10:39,6:66}
n_CLS 7 0 {2:0,3:126,2:64}
      c_m  head  tail      c_af      c_d  c_tau  c_h
82     24   181   182  0.091144  {0,2,0}     29    0
94     35   195   248  0.427930  {0,1,0}     20    1
58     38   233   254  0.173692  {0,3,0}     27    0
77     44    51    52  0.038376  {0,3,0}     27    0
34     47    23   150  0.055087  {1,1,0}     22    1
119    63   177   181  0.416093  {1,1,0}     34    1
60     82    14    15  0.943352  {0,1,0}     22    1
98    128   161   164  0.792524  {0,1,0}     30    1
89    138     5    23  0.213247  {0,0,1}     34    1
105   197   244   253  0.958010  {1,0,0}     27    1
65    219    19    25  0.240248  {1,1,0}     38    1
100   219   222   223  0.042647  {0,1,0}     38    1
115   253   251   254  0.744060  {0,1,0}     38    0
31    263    76    78  0.855185  {0,3,0}     38    1
70    304   250   251  0.597315  {1,1,0}     27    1
110   334    50    52  0.977504  {0,2,0}     22    1
122   347    66    67  0.566288  {1,1,0}     34    1
126   348    24    26  0.339534  {0,2,0}     22    1
92    349   143   144  0.214491  {0,0,1}     36    1
46    375   188   189  0.671108  {0,1,0}     28    0
44    378   116   123  0.857283  {1,0,0}     21    1
68    435   171   172  0.669607  {0,1,0}     39    1
113   445    71    72  0.709772  {0,1,1}     35    1
5     446   125   150  0.391981  {0,2,0}     25    0
52    455   135   147  0.412271  {1,0,0}     20    1
76    481   115   116  0.643755  {0,3,0}     25    1
125   482   215   221  0.078297  {1,0,0}     27    1
95    493    55    56  0.588689  {0,1,0}     33    1
88    507   178   185  0.059822  {1,1,0}     24    1
0     521   203   204  0.090166  {1,1,0}     28    0
127   524    15    17  0.732090  {1,1,0}     38    1
11    565   116   117  0.957004  {0,3,0}     39    1
91    567    35    36  0.157141  {0,1,0}     26    1
120   574    18    19  0.246933  {0,1,0}     35    0
17    598   234   239  0.352818  {1,1,0}     28    1
67    604   139   140  0.114905  {0,0,1}     32    1
56    625   240   241  0.242056  {0,1,0}     32    1
108   631    46    47  0.226610  {0,1,0}     24    1
90    641    94    95  0.255454  {0,1,0}     37    1
97    643   202   203  0.193994  {1,0,0}     27    1
45    646    17    22  0.450605  {1,1,0}     23    1
2     647    82    83  0.583902  {0,1,1}     34    1
28    650   117   121  0.329133  {0,3,0}     32    1
10    657   165   166  0.861198  {1,0,0}     22    1
26    658   202   209  0.353697  {1,0,0}     36    1
63    658   245   247  0.900417  {1,1,0}     21    0
116   662   247   249  0.382599  {0,3,0}     34    1
50    668    39    52  0.748674  {0,2,0}     28    1
25    690   108   109  0.429197  {0,2,0}     25    0
19    690    36    37  0.127445  {0,1,0}     24    1
21    697   240   242  0.276256  {0,1,0}     20    1
69    705   151   152  0.956436  {0,1,1}     35    0
8     710   220   221  0.383131  {0,1,0}     39    1
103   725   213   215  0.036269  {0,1,0}     29    0
66    747   236   238  0.016454  {0,0,1}     37    0
80    747   202   209  0.380091  {1,0,0}     20    1
114   752   244   245  0.474666  {0,3,0}     24    1
81    754   239   243  0.768600  {0,1,0}     31    1
37    754   217   219  0.946238  {0,0,1}     34    1
109   761    34    41  0.670555  {0,3,0}     30    0
9     804    30    33  0.752610  {1,1,0}     34    1
107   807   210   211  0.130450  {1,1,0}     32    1
64    808    78    79  0.490758  {1,1,0}     40    1
72    809   252   253  0.104649  {0,1,1}     21    0
51    817    93    94  0.926443  {0,1,0}     28    0
43    831   167   168  0.577103  {0,3,0}     20    1
30    846   126   150  0.229734  {0,2,0}     32    1
123   872   249   252  0.415900  {0,1,0}     21    0
6     874   185   187  0.438393  {0,0,1}     20    0
59    875   158   159  0.493604  {0,2,0}     35    1
54    917   193   194  0.524623  {1,0,0}     40    1
124   931   166   178  0.232122  {0,3,0}     40    0
