map EGL-G2-A
fac 5 10 {0,17,22,79,120}
hosp 2 {0,181}
n_ALS 5 1 {1:17,3:22,1:79}
n_BLS 19 1 {6:0,2:17,5:22,4:79,2:120}
n_CLS 9 0 {1:0,2:17,2:22,1:79,3:120}
      c_m  head  tail      c_af      c_d  c_tau  c_h
5      45    97   112  0.314952  {0,3,0}     24    0
19     62    53    54  0.955558  {0,3,0}     20    0
44     76   155   156  0.569261  {1,1,0}     35    1
109    94   135   147  0.696056  {0,1,0}     33    1
23    178    49    50  0.938039  {0,1,0}     26    1
98    195    91    92  0.086750  {1,0,0}     31    1
113   222    66    93  0.140160  {0,2,0}     38    1
119   260   127   128  0.908003  {1,1,0}     24    1
49    263   101   112  0.227765  {1,1,0}     23    1
99    266    23    87  0.341891  {1,0,0}     26    1
25    316   179   183  0.880891  {1,1,0}     28    0
101   352   108   109  0.218069  {0,1,0}     27    0
35    374    18    20  0.589200  {0,2,0}     24    1
71    382   217   218  0.640453  {0,2,0}     35    1
80    386    30    33  0.926229  {1,0,0}     26    1
48    387   211   212  0.267143  {0,2,0}     35    1
38    415   239   240  0.712222  {1,3,0}     27    1
54    433   213   214  0.883277  {1,0,0}     34    1
9     448   117   119  0.451647  {0,2,0}     30    0
28    464   233   235  0.983599  {1,0,0}     24    1
114   496   216   217  0.188327  {0,2,0}     29    0
47    497   125   150  0.497033  {0,2,0}     30    1
115   509   103   104  0.076108  {0,1,0}     33    1
53    547   247   249  0.261367  {0,3,0}     34    0
67    558   163   167  0.132275  {0,2,0}     20    1
56    571    72    73  0.845161  {0,3,0}     40    1
52    572   154   158  0.181226  {0,2,0}     34    0
20    573   105   106  0.329742  {0,1,0}     24    1
78    574     1     2  0.347208  {0,2,0}     38    0
93    582   205   207  0.350507  {0,1,0}     29    1
31    583    40    41  0.646945  {0,3,0}     32    1
29    595    27    28  0.566035  {0,3,0}     28    1
66    601   202   203  0.530890  {0,1,1}     33    1
15    631   228   229  0.764778  {0,2,0}     27    1
125   640    78    79  0.731884  {1,0,0}     29    1
110   640     2    14  0.500073  {0,3,0}     32    1
60    649     8     9  0.976849  {0,1,0}     25    0
59    650    15    17  0.733770  {0,2,0}     36    1
55    659   174   189  0.217393  {1,3,0}     33    0
79    661   167   168  0.978590  {0,2,0}     22    1
6     666   252   253  0.353601  {0,2,0}     25    1
3     671   189   190  0.801246  {1,0,0}     23    1
120   679     5    23  0.651021  {1,1,0}     31    1
14    679   184   185  0.720636  {0,2,0}     29    0
83    687    21    35  0.767055  {0,3,0}     28    1
92    698    99   132  0.734315  {0,0,1}     28    1
62    703   117   121  0.475579  {0,1,0}     38    1
84    712    29    31  0.835507  {0,3,0}     24    0
102   712   219   223  0.352745  {0,1,0}     25    1
24    714    24    25  0.190506  {0,2,0}     23    1
45    717   215   221  0.363462  {0,1,0}     28    0
72    726   226   251  0.218266  {0,1,0}     30    1
124   727     4     5  0.609665  {1,1,0}     23    1
58    729   178   185  0.335405  {1,1,0}     33    1
16    731   116   117  0.358583  {0,2,0}     26    1
106   732   128   139  0.198062  {1,1,0}     27    1
127   753   146   147  0.930792  {0,3,0}     20    1
57    756   193   246  0.655725  {1,1,0}     34    1
26    758   227   233  0.277066  {0,1,0}     39    1
76    758    49    56  0.584978  {0,2,0}     37    1
108   782   205   208  0.507506  {0,2,0}     32    0
61    802   227   231  0.023275  {1,1,0}     24    1
12    808    99   132  0.080734  {0,2,0}     40    0
100   809   217   218  0.403599  {0,3,0}     28    1
51    817   251   252  0.026010  {0,3,0}     23    0
126   817   228   229  0.371571  {0,2,0}     32    0
64    822   226   227  0.341482  {1,1,0}     33    1
27    834   215   221  0.491300  {0,1,0}     23    0
118   836   170   171  0.784294  {1,0,0}     36    1
74    840   192   193  0.593761  {0,1,0}     32    1
63    846   226   227  0.084699  {1,1,0}     40    1
123   850    10    11  0.636939  {1,0,0}     33    1
116   855    70    79  0.698684  {1,0,0}     24    1
87    855    29    30  0.946599  {0,1,1}     33    1
22    863    54    55  0.099779  {0,0,1}     20    1
21    864   213   215  0.100429  {1,1,0}     30    1
39    866   227   233  0.333649  {0,1,1}     39    1
43    866   164   165  0.918848  {0,1,0}     30    1
65    867   218   225  0.765571  {0,2,0}     23    0
96    875   117   121  0.026458  {0,2,0}     36    1
111   879   191   195  0.506184  {0,0,1}     22    1
81    887   216   218  0.724968  {0,1,0}     24    0
75    899    15    17  0.912101  {0,3,0}     28    1
40    902     7    30  0.455445  {0,1,0}     32    1
82    907   190   191  0.720855  {0,3,0}     39    1
32    913   133   134  0.235707  {1,0,0}     37    1
17    917    15    17  0.337973  {0,2,0}     35    1
10    924   163   167  0.711622  {0,2,0}     31    0
90    926     8    33  0.431062  {0,0,1}     22    1
103   955   158   159  0.319297  {0,0,1}     32    0
46    969   136   146  0.445902  {1,0,0}     24    1
4     977     2    14  0.025550  {1,1,0}     29    1
97   1002   202   209  0.227203  {0,1,1}     40    1
2    1006    54    58  0.978493  {1,0,0}     34    0
89   1029    96    98  0.360104  {0,3,0}     39    1
88   1038   179   184  0.022862  {1,1,0}     29    1
91   1055    36    38  0.272591  {1,0,0}     38    1
77   1058   253   254  0.628627  {1,1,0}     23    1
42   1059   140   142  0.455157  {1,0,0}     24    1
121  1064     2    14  0.622712  {1,0,0}     28    1
18   1109    40    41  0.096331  {0,0,1}     38    1
117  1115   192   193  0.417533  {0,2,0}     32    1
70   1136     8     9  0.270274  {1,3,0}     28    1
36   1137   124   125  0.781838  {1,0,0}     36    1
8    1151   148   149  0.755006  {0,1,1}     35    0
122  1153   208   210  0.593698  {0,2,0}     22    1
30   1157   105   107  0.367214  {0,2,0}     25    0
68   1199    68    69  0.072031  {1,1,0}     35    1
0    1234    54    58  0.005279  {0,2,0}     33    0
112  1235    50    51  0.321921  {0,1,0}     39    1
37   1258    23   171  0.648739  {1,3,0}     28    1
104  1260    54    55  0.650826  {0,2,0}     26    1
105  1266    60    68  0.912467  {0,1,0}     35    1
107  1268     4     5  0.983122  {0,2,0}     28    1
34   1271    58    59  0.693522  {1,1,0}     36    1
69   1297   249   250  0.018836  {0,1,0}     38    1
1    1326    68    69  0.189378  {1,0,0}     24    1
41   1349   215   221  0.580299  {0,2,0}     23    1
7    1351    24    25  0.763837  {0,1,0}     35    1
50   1358   240   242  0.904645  {1,0,0}     34    1
13   1359   192   194  0.553565  {0,2,0}     26    0
73   1365    57    61  0.057066  {0,3,0}     24    1
11   1365   213   215  0.004858  {1,1,0}     21    1
33   1369    39    73  0.450092  {0,2,0}     25    1
95   1398    10    11  0.371591  {0,2,0}     27    1
86   1420    67    68  0.174241  {1,1,0}     23    1
85   1421   237   238  0.339554  {0,2,0}     38    1
94   1422    27    30  0.408318  {0,3,0}     33    0
