map EGL-G2-D
fac 5 10 {0,254,155,48,26}
hosp 1 {0}
n_ALS 7 1 {2:0,2:254,1:155,2:48}
n_BLS 22 1 {6:0,2:254,3:155,5:48,6:26}
n_CLS 5 0 {2:0,2:48,1:26}
      c_m  head  tail      c_af      c_d  c_tau  c_h
11      8    48    49  0.020517  {0,3,0}     23    1
103    15    54    55  0.836302  {0,2,0}     28    1
7      16    48    57  0.161222  {1,0,0}     30    1
46     32    83    84  0.322560  {1,0,0}     26    1
9      69    53    55  0.331493  {1,3,0}     23    0
17    126   190   191  0.109503  {0,1,0}     36    0
16    145   252   253  0.345773  {0,2,0}     26    1
19    158    95    99  0.635763  {1,1,0}     27    1
44    210    82    83  0.425663  {0,0,1}     24    1
80    226   125   152  0.764522  {1,0,0}     25    1
36    238    47    48  0.016742  {0,1,0}     38    0
20    290    60    68  0.674594  {1,1,0}     21    1
39    314   112   113  0.871243  {0,3,0}     26    0
76    320    51    52  0.730327  {0,1,0}     28    1
74    325   139   140  0.389889  {0,1,0}     29    1
35    329   196   197  0.782787  {1,0,0}     33    1
83    371    23   237  0.515230  {0,3,0}     31    1
12    386   225   226  0.633651  {1,0,0}     26    1
97    408    99   131  0.080171  {0,2,0}     28    1
53    426   117   119  0.177194  {0,2,0}     37    1
13    435    59    60  0.119426  {0,0,1}     31    0
107   476   233   234  0.861781  {0,3,0}     25    1
45    485   101   102  0.277647  {0,1,0}     35    1
98    486   167   168  0.633555  {0,1,0}     24    1
84    490   153   154  0.001662  {0,1,0}     30    0
28    490    42    43  0.581076  {0,3,0}     33    1
115   498   185   187  0.670238  {1,0,0}     35    1
87    511    90    92  0.308402  {0,2,0}     35    0
109   518   106   118  0.102803  {0,1,0}     40    0
23    536   162   163  0.429402  {1,1,0}     39    1
111   554   218   225  0.723221  {0,3,0}     30    0
51    565   252   253  0.232635  {1,3,0}     37    1
117   572   152   153  0.807210  {0,1,1}     25    1
3     572     9    10  0.044061  {0,3,0}     30    0
60    575   136   137  0.061633  {1,1,0}     22    1
47    591    17    19  0.904873  {0,1,0}     25    1
49    591   150   151  0.437356  {0,0,1}     30    0
88    593   151   152  0.732548  {0,1,0}     27    1
26    602     7     8  0.539367  {0,2,0}     20    0
79    622    29    31  0.111271  {1,0,0}     39    1
73    622   245   247  0.029880  {0,1,0}     26    1
34    629   161   165  0.765993  {0,1,0}     28    0
119   630   200   201  0.114058  {0,0,1}     36    1
55    641   116   123  0.705932  {0,1,0}     22    0
72    647   196   197  0.528333  {0,0,1}     34    1
33    647   166   178  0.784559  {0,2,0}     21    1
48    674   136   137  0.392493  {0,0,1}     36    1
42    675   107   108  0.733294  {1,1,0}     31    1
104   706   101   102  0.032945  {0,2,0}     36    0
93    724    11    42  0.880626  {1,0,0}     38    1
118   775   161   164  0.776649  {0,2,0}     35    0
96    775   233   254  0.904518  {0,1,0}     36    1
105   782   163   167  0.024625  {1,0,0}     23    0
32    784   208   209  0.319267  {0,2,0}     36    1
64    786    74    76  0.158286  {0,1,0}     34    1
89    791    13    14  0.886303  {0,3,0}     34    0
102   791   177   180  0.633081  {1,1,0}     39    1
10    803    40    41  0.864369  {0,2,0}     40    1
5     804   194   242  0.317268  {1,1,0}     23    1
95    814   163   168  0.007313  {0,1,0}     29    1
92    819   200   201  0.523201  {0,1,0}     34    1
100   826   177   180  0.170918  {0,1,0}     28    1
69    835   175   176  0.968260  {0,3,0}     38    0
66    839   205   208  0.884744  {0,1,0}     28    0
82    843   145   146  0.690200  {0,3,0}     40    1
86    856    74    75  0.039063  {1,1,0}     31    1
2     861     9    34  0.657749  {0,3,0}     29    1
65    862   156   162  0.873595  {0,0,1}     37    1
67    866   217   219  0.422891  {0,1,0}     39    0
52    868     6     7  0.951014  {1,0,0}     38    1
14    870    36    38  0.223003  {0,0,1}     24    0
75    886    74    76  0.681052  {0,2,0}     39    0
38    899    69    70  0.106384  {0,3,0}     30    0
58    912    55    56  0.597446  {1,0,0}     30    1
57    916   115   116  0.238974  {0,1,0}     26    1
25    931   128   139  0.626461  {0,1,0}     33    0
71    964   179   180  0.429800  {0,1,0}     27    1
41    973    36    38  0.921224  {0,1,1}     28    1
