map EGL-G1-B
fac 5 10 {0,146,214,30,1}
hosp 2 {0,55}
n_ALS 8 1 {1:146,4:214,2:30,1:1}
n_BLS 15 1 {4:0,1:146,4:214,4:30,2:1}
n_CLS 5 0 {2:214,1:30,2:1}
      c_m  head  tail      c_af      c_d  c_tau  c_h
25      0    70    71  0.850299  {0,3,0}     24    1
7      11     3    15  0.904285  {1,1,0}     38    1
57     13   246   248  0.860034  {0,2,0}     25    0
82     28    10    41  0.540872  {0,3,0}     21    0
110    41   101   102  0.494005  {0,1,0}     33    0
125    69    88    89  0.878627  {1,1,0}     34    1
103    92    92    93  0.627378  {1,0,0}     22    1
49    141     5     6  0.408233  {0,1,0}     22    1
68    143   135   145  0.061178  {0,2,0}     39    1
123   162   153   157  0.276582  {0,0,1}     38    0
93    211   100   101  0.038223  {0,1,0}     30    0
90    229   171   172  0.791208  {0,1,1}     34    1
104   262   154   155  0.895668  {0,1,0}     35    0
42    265    45    46  0.482056  {0,1,1}     35    1
79    277   190   192  0.289953  {0,2,0}     37    1
85    291    62    63  0.758292  {0,2,0}     26    0
31    310   197   198  0.101543  {0,2,0}     36    1
30    371   225   248  0.767486  {0,1,0}     25    0
2     380   222   223  0.860090  {0,3,0}     32    0
51    388     1     2  0.589360  {1,1,0}     20    1
59    390   222   225  0.471731  {1,2,0}     33    1
41    392   101   102  0.211554  {0,1,0}     36    0
112   395   189   241  0.516063  {0,1,0}     31    1
11    408   212   218  0.624790  {0,1,0}     32    1
21    458   101   110  0.257390  {0,1,0}     36    1
106   458     9    34  0.138072  {0,2,0}     25    1
124   483    95    97  0.385225  {0,3,0}     34    1
76    488   119   169  0.465406  {0,3,0}     36    0
117   492   115   116  0.688479  {0,2,0}     28    0
18    497   164   165  0.819223  {0,3,0}     29    0
73    512   103   104  0.963749  {0,1,0}     27    1
109   521   192   193  0.644308  {0,1,1}     32    1
77    526   210   211  0.164159  {0,1,1}     39    1
126   540    54    58  0.253181  {0,3,0}     32    1
121   560   166   167  0.324971  {0,1,0}     38    1
39    588    17    22  0.220775  {0,2,0}     20    1
102   589   157   159  0.770823  {1,1,0}     32    1
6     609     2     3  0.314078  {0,1,0}     24    1
83    614     3     4  0.038493  {1,1,0}     35    1
44    620    39    72  0.386997  {1,0,0}     34    1
28    628   139   141  0.000751  {0,2,0}     40    1
52    650    10    41  0.499058  {0,2,0}     23    0
108   655   198   200  0.350244  {0,1,1}     31    0
69    659    18    19  0.415657  {0,2,0}     34    0
22    663   226   227  0.224369  {0,2,0}     24    0
120   664   116   120  0.252485  {0,1,0}     23    1
113   668    91    92  0.984807  {0,1,0}     39    1
1     680    62    63  0.990805  {1,0,0}     23    1
116   681   220   222  0.193268  {0,1,0}     22    0
91    685     4     5  0.619805  {1,0,0}     36    1
107   688   178   183  0.724955  {0,2,0}     34    1
17    700   139   141  0.122591  {0,1,0}     33    0
81    722   152   153  0.660285  {0,3,0}     34    0
66    731   246   247  0.576809  {1,1,0}     27    1
9     733   139   140  0.727428  {0,1,0}     24    1
111   736   157   158  0.401427  {0,2,0}     25    1
56    740   117   118  0.972113  {0,3,0}     39    1
75    742   213   216  0.745198  {0,1,0}     36    0
78    782    32    34  0.750611  {0,1,1}     40    1
89    783   108   109  0.292556  {0,1,0}     40    1
10    799    43    45  0.030748  {0,1,0}     34    1
14    808   158   160  0.636993  {0,3,0}     27    0
99    815   119   169  0.693628  {0,3,0}     40    1
74    816   237   238  0.662866  {0,3,0}     27    1
96    832   117   118  0.710279  {0,2,0}     39    1
72    846   223   224  0.068972  {0,2,0}     28    0
36    855   110   113  0.715077  {0,1,0}     31    1
24    857    54    58  0.399873  {0,1,0}     22    1
101   869   116   117  0.488763  {1,0,0}     37    1
114   882   131   132  0.231579  {0,2,0}     26    1
58    884    73    75  0.485752  {0,1,1}     38    1
60    889    19    25  0.999136  {0,3,0}     34    0
5     892   171   172  0.373454  {0,2,0}     22    0
33    894   198   199  0.227173  {0,1,0}     38    0
38    907   104   106  0.557834  {1,0,0}     38    1
47    916    17    22  0.946966  {0,3,0}     32    1
61    917   122   123  0.210342  {1,0,0}     25    1
92    924   197   198  0.662931  {0,2,0}     22    0
94    925    78    79  0.018223  {1,0,0}     35    1
98    935   222   225  0.783247  {0,0,1}     39    0
118   938   121   122  0.701367  {1,1,0}     36    1
71    947    62    63  0.192723  {1,1,0}     26    1
63    947   106   107  0.801043  {0,0,1}     24    0
50    954    97   126  0.059047  {0,2,0}     22    1
23    958    98    99  0.338380  {0,2,0}     24    0
40    961   225   248  0.155339  {0,0,1}     21    1
45    968   169   170  0.655155  {1,1,0}     27    1
8     980   212   243  0.501759  {0,3,0}     34    1
3     997    54    58  0.048671  {1,0,0}     21    1
27    998    75    76  0.884463  {1,0,0}     36    1
64   1003    43    46  0.141069  {0,3,0}     38    1
88   1008    50    53  0.986718  {1,1,0}     30    1
67   1013   237   238  0.147953  {1,1,0}     27    1
127  1024     7    30  0.322504  {0,0,1}     40    0
87   1027   158   160  0.550388  {0,1,1}     28    1
55   1039   195   197  0.384833  {0,3,0}     36    1
54   1043    43    44  0.726820  {0,1,0}     25    0
97   1044    12    16  0.125023  {1,0,0}     24    1
84   1048   166   167  0.700240  {0,1,0}     28    1
86   1057   162   166  0.646175  {0,1,0}     34    1
20   1062   153   156  0.087247  {0,1,1}     35    0
95   1068   211   213  0.314522  {0,3,0}     21    1
4    1082   140   141  0.170810  {0,1,0}     40    1
70   1083   178   183  0.188540  {0,3,0}     36    0
34   1090    57    61  0.290057  {0,2,0}     21    1
46   1094   134   146  0.764639  {0,0,1}     29    1
13   1107    36    37  0.241790  {0,0,1}     21    0
115  1129    34    41  0.375665  {0,3,0}     38    0
80   1136    17    19  0.941441  {0,3,0}     21    1
105  1143   132   134  0.480241  {0,2,0}     32    1
26   1175   122   123  0.158806  {0,2,0}     33    1
19   1182   169   170  0.099549  {0,3,0}     21    0
12   1200    45    64  0.625448  {0,2,0}     35    1
122  1205    67    68  0.559223  {1,1,0}     27    1
32   1216   193   194  0.447959  {0,0,1}     32    0
65   1219    70    72  0.731635  {0,1,1}     38    1
29   1220    89    91  0.343373  {0,1,0}     33    1
37   1225   234   236  0.620419  {0,2,0}     40    1
48   1256   104   105  0.905499  {1,1,0}     28    1
15   1259    43    45  0.312509  {0,1,0}     25    1
53   1283   232   234  0.451688  {0,2,0}     29    0
43   1292     8    33  0.409399  {0,3,0}     40    1
62   1295   101   102  0.790796  {1,1,0}     34    1
119  1323    22    24  0.166860  {0,3,0}     28    0
16   1352   162   167  0.005683  {0,1,0}     32    1
35   1359    73    75  0.742623  {0,1,0}     38    0
100  1399   150   152  0.003206  {0,1,0}     35    1
0    1412    34    41  0.039168  {1,0,0}     27    1
