map EGL-G1-A
fac 5 10 {0,90,11,240,55}
hosp 1 {0}
n_ALS 10 1 {4:0,1:90,4:11,1:240}
n_BLS 19 1 {4:0,9:90,2:11,4:55}
n_CLS 5 0 {1:0,2:11,2:55}
      c_m  head  tail      c_af      c_d  c_tau  c_h
36      1    19    20  0.702865  {0,2,0}     39    0
9      40   121   122  0.142477  {0,3,0}     20    0
75     61   124   151  0.969188  {0,2,0}     36    0
104    86   134   146  0.293565  {1,0,0}     30    1
57    103   173   181  0.078439  {0,0,1}     38    1
45    125   142   143  0.157251  {1,0,0}     28    1
17    165   222   223  0.026889  {0,2,0}     27    0
121   167   231   232  0.938817  {1,1,0}     36    1
14    214    53    54  0.223914  {0,2,0}     38    0
6     228   169   170  0.817584  {1,0,0}     31    1
64    308    38    40  0.112145  {1,1,0}     33    1
51    369    23    86  0.795225  {1,2,0}     29    1
67    374   164   165  0.715855  {0,3,0}     39    0
35    397   147   148  0.782874  {0,1,0}     28    1
96    398    78    79  0.649764  {0,1,0}     23    1
126   448   196   203  0.685371  {0,0,1}     31    1
43    456    17    22  0.575693  {1,0,0}     20    1
61    478   175   176  0.321474  {1,0,0}     22    1
1     484   150   151  0.670765  {0,3,0}     24    1
112   486   165   166  0.406656  {0,2,0}     28    1
119   498    14    15  0.850610  {0,1,0}     33    1
120   504   225   248  0.071616  {0,1,0}     25    0
69    508    80    88  0.193901  {1,1,0}     28    1
103   516    98    99  0.629988  {0,3,0}     28    0
80    517   128   129  0.945188  {0,2,0}     24    1
47    527   170   171  0.904680  {0,1,0}     32    1
28    531    27    30  0.982280  {1,1,0}     27    1
76    541    23   149  0.537195  {1,1,0}     39    1
22    559   245   246  0.509837  {0,1,0}     38    0
7     566   115   122  0.180770  {0,1,1}     27    0
113   576   155   161  0.073302  {0,0,1}     21    1
21    592    24    26  0.741778  {0,1,0}     23    0
107   610   174   176  0.941641  {0,1,0}     36    1
52    611    13    14  0.625586  {0,2,0}     21    1
31    612   124   149  0.760908  {0,2,0}     22    1
88    613    89    90  0.867569  {0,3,0}     29    0
83    622     6     7  0.495951  {1,0,0}     40    0
15    624    47    64  0.684906  {0,1,0}     38    1
101   626   179   180  0.279870  {1,2,0}     31    1
108   628   125   126  0.031537  {0,2,0}     21    0
12    633    58    59  0.446047  {0,2,0}     31    1
93    647   192   193  0.388521  {0,0,1}     36    0
8     647   138   139  0.198503  {1,1,0}     35    1
89    661   234   236  0.340729  {0,1,0}     36    0
34    666   196   197  0.091836  {0,1,0}     27    0
125   680     3    15  0.637132  {0,2,0}     27    1
84    689    67    68  0.362314  {1,0,0}     26    1
71    697     2    14  0.625238  {0,2,0}     22    0
106   697   198   200  0.568688  {0,0,1}     35    0
117   705   140   141  0.121844  {1,0,0}     26    0
60    712    19    20  0.138114  {0,1,0}     29    0
115   717   225   248  0.005633  {0,3,0}     23    0
29    718    68    79  0.530870  {0,0,1}     34    1
39    725    94    98  0.182224  {0,2,0}     31    1
90    757   185   192  0.406190  {0,2,0}     22    0
77    762   219   221  0.215283  {0,3,0}     25    1
48    776   212   243  0.478893  {1,1,0}     25    1
122   783   150   152  0.083871  {0,2,0}     20    1
19    787   210   211  0.033545  {0,2,0}     31    1
11    793   110   113  0.025874  {1,1,0}     32    1
124   798   174   175  0.828693  {1,1,0}     38    1
16    799   154   155  0.033114  {0,1,0}     22    1
23    831   195   196  0.135479  {0,2,0}     21    1
10    838   198   199  0.283530  {0,1,0}     37    0
78    842   124   149  0.388051  {0,2,0}     30    1
116   847    25    26  0.423237  {0,2,0}     23    1
59    864    58    59  0.287868  {0,1,1}     24    1
87    866    16    18  0.122567  {1,1,0}     21    1
118   872   234   236  0.103718  {0,1,0}     27    0
79    881   244   249  0.433075  {0,3,0}     34    1
66    893    23   229  0.905557  {0,2,0}     27    1
56    896    79    80  0.260845  {0,1,1}     29    1
114   921    83    85  0.587900  {0,2,0}     36    1
38    931    84   100  0.717600  {0,1,1}     23    0
73    948   116   118  0.445368  {0,3,0}     20    0
46    949    29    30  0.004652  {0,2,0}     34    1
25    949   129   136  0.166315  {0,1,0}     36    1
94    961   163   164  0.151005  {0,3,0}     40    1
86    977   226   231  0.515127  {0,2,0}     22    0
4     980   156   162  0.348700  {0,2,0}     28    1
33    989   229   230  0.004834  {0,1,0}     30    0
74    995     1     2  0.825608  {1,0,0}     27    1
123  1005   123   124  0.015973  {1,0,0}     36    1
