map EGL-G2-C
fac 5 10 {0,244,229,96,33}
hosp 1 {0}
n_ALS 5 1 {2:0,1:229,2:33}
n_BLS 25 1 {3:0,5:244,8:229,5:96,4:33}
n_CLS 10 0 {2:0,3:244,1:229,4:33}
      c_m  head  tail      c_af      c_d  c_tau  c_h
86      3    99   132  0.616827  {1,3,0}     40    1
104    22   210   211  0.606318  {1,0,0}     20    1
36     49   145   146  0.654761  {1,1,0}     35    1
45     71    50    53  0.579559  {0,1,0}     24    0
96     73     3    15  0.303129  {0,2,0}     26    0
14     77   218   225  0.180706  {1,3,0}     29    1
113    88   231   232  0.282380  {0,3,0}     39    0
64     91   184   188  0.134878  {0,1,0}     21    1
22    105    58    59  0.530756  {0,3,0}     36    1
23    127   215   221  0.996115  {1,0,0}     30    1
70    184    40    41  0.844385  {1,1,0}     32    1
28    190   142   143  0.282382  {0,1,0}     23    1
24    203   140   141  0.892715  {1,1,0}     29    1
8     212    66    93  0.325270  {0,1,0}     32    1
110   222   133   135  0.335433  {0,3,0}     33    1
29    235    90    92  0.335659  {0,3,0}     27    1
117   269    59    72  0.517736  {1,0,0}     35    1
52    281    18    20  0.512706  {0,0,1}     38    0
88    284    99   132  0.398334  {0,3,0}     38    0
68    299    23   237  0.589571  {0,1,0}     20    1
109   319   220   221  0.914074  {0,1,0}     37    0
65    341   129   138  0.483060  {0,2,0}     21    0
21    426   140   141  0.892000  {1,1,0}     23    1
5     432   226   251  0.889743  {0,3,0}     30    1
18    459   141   142  0.457299  {0,2,0}     31    0
60    464   180   181  0.540414  {0,2,0}     27    0
78    485    81    82  0.738450  {0,1,0}     35    1
92    485    92    93  0.536902  {1,1,0}     38    1
124   507   121   122  0.957806  {0,1,0}     33    1
55    519    42    43  0.027334  {0,2,0}     31    0
77    524   190   192  0.411866  {1,1,0}     39    1
61    538   152   153  0.747776  {1,0,0}     23    1
57    545   167   168  0.644152  {0,1,0}     35    0
27    556    27    28  0.066819  {0,2,0}     37    0
54    568   176   177  0.908120  {1,1,0}     27    1
93    597   184   185  0.816390  {0,1,1}     39    1
85    600    24    25  0.784763  {0,3,0}     32    1
33    620   221   222  0.978184  {1,0,0}     27    1
106   628   136   146  0.538074  {1,1,0}     24    1
49    634   219   223  0.851361  {1,2,0}     27    1
2     651   177   181  0.231757  {1,1,0}     38    1
97    663   190   192  0.178748  {0,1,1}     38    0
95    666   109   110  0.839638  {0,2,0}     20    0
47    669   129   130  0.533665  {0,3,0}     28    1
10    677    36    39  0.899907  {1,0,0}     27    0
76    724    14    15  0.657423  {0,2,0}     22    0
122   734   152   155  0.188347  {1,1,0}     21    1
73    736   166   178  0.271047  {0,1,1}     23    1
100   743   140   141  0.460641  {0,1,0}     23    0
1     744   250   251  0.736282  {0,2,0}     35    1
89    752    81    89  0.529715  {0,2,0}     24    0
115   766   206   207  0.714236  {0,0,1}     38    1
32    773   210   215  0.897328  {0,1,0}     35    1
38    784   202   209  0.343064  {1,0,0}     25    1
20    788   151   152  0.659383  {0,1,0}     37    1
102   789   145   148  0.699713  {1,0,0}     36    1
15    809   164   169  0.835636  {1,1,0}     31    1
34    817   226   251  0.554685  {0,3,0}     22    1
84    830   180   181  0.755180  {0,2,0}     22    0
126   844   228   230  0.947994  {0,1,0}     23    0
39    871   101   112  0.087531  {1,3,0}     27    1
87    887    87    88  0.450530  {0,3,0}     29    0
26    887   150   151  0.612704  {1,0,0}     40    1
7     888    66    92  0.190924  {1,1,0}     22    1
43    891   233   254  0.687409  {0,0,1}     29    0
25    896   117   121  0.561690  {0,3,0}     25    0
108   901    63    65  0.269415  {0,2,0}     40    1
69    901   249   250  0.988312  {1,0,0}     39    1
125   904    43    45  0.288090  {0,3,0}     22    0
111   912    15    17  0.794916  {0,2,0}     26    0
13    914    20    21  0.000696  {1,1,0}     20    1
99    925   225   226  0.048509  {0,3,0}     24    1
101   933    30    33  0.902754  {0,2,0}     39    1
12    972   159   161  0.757387  {0,2,0}     23    0
107   984     2    14  0.571392  {1,1,0}     33    1
35    990   154   158  0.675034  {1,1,0}     21    1
3     993    26    28  0.305123  {0,1,0}     29    1
105  1001    23    87  0.282345  {0,1,0}     31    1
4    1006    23   171  0.606133  {1,1,0}     21    0
72   1007    46    47  0.650676  {1,1,0}     35    1
41   1009   233   254  0.229867  {0,0,1}     30    0
11   1020   175   177  0.463537  {0,3,0}     36    0
71   1020    48    49  0.594231  {0,1,0}     39    1
42   1071    31    38  0.580940  {0,3,0}     20    1
19   1073   235   236  0.582777  {0,1,0}     24    0
120  1085    53    54  0.531359  {0,1,0}     25    0
94   1089    60    68  0.092310  {0,1,0}     25    0
80   1099    24    26  0.266728  {1,1,0}     40    1
66   1104   125   152  0.374348  {0,3,0}     23    1
0    1122   209   216  0.973584  {0,1,1}     38    1
103  1124   136   137  0.137136  {1,0,0}     36    1
63   1127   235   236  0.898382  {1,0,0}     21    1
16   1129   185   186  0.317360  {0,3,0}     24    1
62   1134     1     2  0.468365  {0,2,0}     28    1
119  1158   188   189  0.521793  {0,3,0}     24    1
127  1169    89    90  0.008633  {1,0,0}     23    1
79   1176   236   238  0.417241  {1,0,0}     37    1
37   1178    74    76  0.083974  {0,3,0}     30    1
90   1192   108   109  0.329686  {0,0,1}     24    1
83   1201    95    99  0.528466  {0,1,1}     35    1
48   1205    96    98  0.840973  {0,3,0}     27    0
56   1211   222   223  0.391366  {1,1,0}     25    1
50   1219   208   210  0.462052  {0,1,0}     26    0
121  1226     8    33  0.192461  {0,1,1}     38    1
