map EGL-G1-E
fac 5 10 {0,192,26,106,96}
hosp 2 {0,108}
n_ALS 10 1 {2:0,2:26,6:96}
n_BLS 17 1 {3:0,7:192,2:26,1:106,4:96}
n_CLS 9 0 {2:0,3:192,3:26,1:106}
      c_m  head  tail      c_af      c_d  c_tau  c_h
40      4    69    78  0.138070  {0,3,0}     35    1
118    51    80    81  0.214200  {0,0,1}     34    1
108    59   219   220  0.706356  {0,1,0}     27    1
29    179    80    81  0.722282  {0,3,0}     30    1
112   179   191   194  0.091849  {1,1,0}     40    1
78    183   174   175  0.843038  {0,1,0}     37    1
60    212   135   136  0.401342  {0,1,1}     21    1
39    213   156   160  0.695859  {0,0,1}     22    0
102   252   178   179  0.790879  {0,2,0}     34    0
26    253    23   170  0.722981  {1,1,0}     24    1
90    256   100   101  0.557908  {0,3,0}     26    0
6     276    73    74  0.969330  {1,0,0}     24    1
4     306     7    30  0.090938  {0,1,0}     35    0
114   333   129   130  0.477842  {0,3,0}     29    0
95    372    43    45  0.556139  {0,1,0}     32    1
107   395   120   121  0.251184  {1,3,0}     30    1
86    410    12    16  0.692773  {0,1,0}     29    1
110   414    86    87  0.788612  {0,0,1}     35    0
53    414   150   152  0.029196  {1,1,0}     36    1
109   453    12    13  0.049274  {0,2,0}     28    0
48    466     5    26  0.769207  {0,1,1}     28    1
11    466   219   221  0.052006  {1,0,0}     21    1
100   524   171   172  0.219940  {1,0,0}     31    1
92    548   246   247  0.975700  {0,1,0}     30    1
25    559    30    33  0.636839  {0,1,0}     37    0
7     577   241   242  0.855979  {1,0,0}     26    1
120   596   176   179  0.130088  {0,1,1}     27    1
123   625   204   209  0.158826  {0,2,0}     37    1
98    656    96   114  0.459356  {1,1,0}     27    1
76    658    50    52  0.386741  {0,1,0}     35    0
117   658    77    81  0.860990  {0,1,1}     29    1
51    688     7     8  0.731595  {0,0,1}     25    1
12    689     7     8  0.538296  {0,2,0}     37    0
55    689   176   179  0.710722  {1,0,0}     27    1
74    692   108   109  0.888820  {1,1,0}     36    1
57    694    28    29  0.977857  {0,1,0}     32    1
115   697    56    57  0.747997  {0,1,0}     28    1
75    702     4    22  0.157732  {0,3,0}     20    1
8     715   206   207  0.890295  {0,2,0}     40    1
105   717   157   158  0.194555  {0,2,0}     32    0
18    717   107   108  0.223639  {0,1,0}     30    0
49    720    23    86  0.810350  {0,1,0}     22    1
28    729   106   108  0.282591  {1,1,0}     32    1
77    729   151   152  0.976821  {0,3,0}     37    1
34    732    35    36  0.413060  {1,3,0}     26    0
