map EGL-G1-A
fac 5 10 {0,30,226,65,38}
hosp 1 {0}
n_ALS 5 1 {1:0,1:30,3:65}
n_BLS 24 1 {3:0,4:30,6:226,3:65,8:38}
n_CLS 9 0 {2:0,4:30,1:226,1:65,1:38}
      c_m  head  tail      c_af      c_d  c_tau  c_h
113    53   165   177  0.484597  {0,3,0}     32    1
42     59    94    95  0.162698  {0,3,0}     25    0
99     72   116   118  0.735935  {0,1,1}     28    0
75    120    80    88  0.461581  {0,0,1}     21    0
22    140   131   132  0.835744  {0,2,0}     35    1
60    151    65    92  0.539342  {1,1,0}     38    1
92    178   166   167  0.449050  {0,2,0}     38    1
89    190   106   108  0.197634  {1,1,0}     28    1
26    236   126   127  0.744510  {1,1,0}     33    1
55    281   189   190  0.432338  {1,2,0}     23    1
63    281   173   181  0.945823  {0,2,0}     21    1
110   313   115   116  0.984244  {0,1,0}     36    0
117   344   162   167  0.959540  {0,3,0}     21    1
62    378   127   128  0.693859  {0,1,0}     33    1
34    400    19    20  0.591509  {0,0,1}     25    1
28    401    88    89  0.822095  {0,3,0}     24    1
120   442    66    67  0.118634  {0,2,0}     24    1
44    453   140   141  0.979416  {0,1,0}     23    0
11    455   137   138  0.503253  {0,2,0}     26    1
23    464   150   151  0.092371  {0,2,0}     22    0
125   471    10    41  0.248863  {0,2,0}     35    1
8     478   120   154  0.973640  {0,2,0}     26    1
114   479    49    56  0.222322  {0,2,0}     29    1
33    484   177   178  0.106587  {0,3,0}     27    1
6     489   232   233  0.565873  {0,1,0}     35    1
101   499   157   158  0.732838  {0,0,1}     34    0
118   499   196   197  0.765589  {0,2,0}     30    1
21    548   105   117  0.733630  {0,2,0}     36    1
122   568   177   178  0.620598  {1,0,0}     28    1
103   575    41    51  0.428064  {0,1,0}     26    1
123   589    49    50  0.121005  {1,0,0}     40    1
32    596   129   130  0.477399  {0,2,0}     24    0
79    604   212   218  0.200778  {0,3,0}     29    1
74    614    24    26  0.934474  {0,1,1}     26    1
52    630    96    97  0.905300  {0,3,0}     36    1
127   630   119   169  0.425889  {0,1,0}     32    0
15    640   198   199  0.789765  {0,2,0}     36    1
9     650    23   229  0.107456  {1,0,0}     26    1
45    650   158   159  0.423046  {1,1,0}     37    1
116   650     5    23  0.981329  {1,0,0}     23    1
82    654   146   147  0.976971  {1,0,0}     24    1
104   687   160   164  0.336031  {1,0,0}     40    1
80    707   238   239  0.742532  {0,1,0}     40    1
58    712   174   176  0.391640  {0,1,0}     38    0
100   717    17    19  0.928962  {0,3,0}     22    1
90    724   106   108  0.534459  {0,2,0}     38    1
37    727   169   170  0.332569  {0,2,0}     32    0
67    737   112   114  0.441945  {1,0,0}     30    1
2     741   174   176  0.708326  {0,3,0}     40    1
108   744    80    81  0.683702  {0,1,0}     28    0
107   745   116   120  0.852424  {1,1,0}     31    1
27    747    65    91  0.318365  {0,0,1}     21    0
31    749   231   236  0.769541  {1,0,0}     25    1
29    761   120   121  0.771052  {0,2,0}     21    1
70    764   202   204  0.197410  {0,3,0}     39    0
102   782   169   173  0.796331  {1,1,0}     37    1
126   786    12    13  0.030553  {0,1,0}     21    0
14    787    91    92  0.902133  {0,0,1}     21    1
96    793   171   172  0.154611  {0,3,0}     35    0
7     800   203   210  0.559925  {0,3,0}     30    1
111   802   124   149  0.928137  {0,1,0}     20    1
72    805     6    27  0.599902  {1,1,0}     26    1
87    806    98   131  0.426428  {1,0,0}     31    1
106   817   150   152  0.279282  {0,1,0}     27    0
36    832   234   235  0.432086  {1,1,0}     27    1
77    874     1    12  0.580029  {0,1,0}     32    0
98    878    89    90  0.958624  {0,1,0}     31    0
