map EGL-G2-E
fac 5 10 {0,51,87,201,70}
hosp 2 {0,111}
n_ALS 10 1 {3:0,2:51,2:87,3:70}
n_BLS 23 1 {7:0,6:51,2:87,3:201,5:70}
n_CLS 5 0 {1:51,3:87,1:201}
      c_m  head  tail      c_af      c_d  c_tau  c_h
17     37   219   220  0.506650  {0,2,0}     37    0
30     78   201   202  0.974635  {0,3,0}     23    0
55    106   245   247  0.033482  {0,2,0}     34    0
48    150    70    79  0.215551  {1,1,0}     27    1
124   164   125   150  0.168455  {0,1,0}     20    0
51    200   175   176  0.803680  {1,0,0}     40    1
42    210   213   214  0.156310  {0,1,0}     28    0
116   240    27    28  0.635841  {0,1,0}     32    0
24    254   193   194  0.728101  {0,1,0}     35    1
90    304     7     8  0.208758  {0,1,0}     24    0
50    315   233   234  0.783289  {0,1,0}     25    1
70    389   231   232  0.385911  {0,1,0}     34    0
75    410    63    65  0.322660  {0,1,0}     36    1
59    420   191   195  0.704777  {0,1,0}     31    0
98    423   226   229  0.820690  {0,1,0}     38    1
46    433   140   141  0.411053  {0,3,0}     23    1
99    433   118   119  0.544778  {0,2,0}     26    1
114   449    23   171  0.087711  {0,0,1}     29    1
100   456   156   157  0.219539  {0,3,0}     33    0
38    466   138   139  0.128320  {0,1,0}     33    1
61    506    85   101  0.495665  {1,3,0}     20    1
117   523    51    52  0.855092  {0,3,0}     32    1
66    533   234   239  0.996228  {0,2,0}     30    1
53    554    57    61  0.504483  {0,1,1}     32    0
56    568   195   248  0.370970  {0,0,1}     24    0
91    573   213   214  0.608149  {1,0,0}     20    1
119   576    94    95  0.701678  {0,1,0}     29    0
65    579    55    56  0.495497  {0,1,0}     37    1
94    581     7    30  0.812913  {0,2,0}     30    1
92    585     5    26  0.729687  {1,0,0}     28    1
14    587   105   106  0.151488  {1,0,0}     27    1
13    591    50    53  0.657550  {1,1,0}     20    1
103   593   212   213  0.274259  {1,2,0}     28    1
2     603   109   110  0.030798  {0,2,0}     28    1
19    609   212   213  0.645823  {0,1,0}     29    1
58    639    89    97  0.687610  {1,0,0}     26    1
78    645   236   238  0.564582  {0,3,0}     37    0
83    646   170   171  0.857090  {0,2,0}     30    1
15    655   174   189  0.570457  {0,3,0}     22    1
28    656   154   158  0.086687  {0,0,1}     28    0
8     662   251   252  0.327065  {0,0,1}     32    0
45    676   152   155  0.511798  {0,3,0}     28    0
96    681    71    73  0.305962  {0,1,0}     28    1
110   701     6     7  0.122668  {1,1,0}     40    1
32    703   138   139  0.548844  {1,1,0}     22    1
40    718   244   245  0.649539  {0,2,0}     35    0
0     724   233   254  0.041718  {0,1,0}     29    0
127   727   234   235  0.101999  {1,0,0}     24    1
1     740   163   168  0.411007  {0,2,0}     23    0
18    745   175   177  0.589616  {0,3,0}     38    1
79    753   126   150  0.925197  {0,2,0}     24    1
9     767    66    67  0.552094  {1,0,0}     31    1
43    768   177   180  0.609018  {0,2,0}     31    1
3     779   102   103  0.867473  {0,0,1}     23    1
87    793   125   126  0.600916  {0,0,1}     40    1
121   796    92    93  0.448056  {0,1,0}     35    1
23    810   161   165  0.055425  {1,0,0}     37    1
26    812   213   214  0.392678  {0,1,1}     27    1
113   826   252   253  0.666097  {0,2,0}     36    0
16    826   249   250  0.060053  {0,3,0}     36    1
93    826   204   206  0.785480  {0,3,0}     39    1
81    837   227   229  0.530318  {1,0,0}     27    1
49    839    58    59  0.557771  {0,3,0}     29    1
57    841   128   139  0.612937  {1,1,0}     22    1
72    843   243   245  0.450965  {0,1,0}     39    1
31    853     5    26  0.492848  {1,3,0}     33    1
64    879   157   163  0.214219  {0,3,0}     26    0
11    882    48    49  0.644577  {1,1,0}     34    1
29    898   236   237  0.182168  {0,3,0}     20    1
7     901   166   175  0.873384  {0,2,0}     25    0
44    907   211   212  0.570187  {0,3,0}     33    1
77    914    70    79  0.597569  {0,3,0}     24    0
123   919   128   139  0.938620  {0,1,1}     21    1
80    929   248   249  0.985334  {0,3,0}     32    0
37    938   202   203  0.831977  {1,1,0}     38    1
60    959    90    92  0.393617  {1,0,0}     24    1
108   964    43    46  0.219205  {1,1,0}     32    1
111   966    13    14  0.483414  {0,3,0}     36    0
74    966   106   118  0.285881  {0,0,1}     20    1
85    966    59    60  0.349927  {1,0,0}     37    1
89    970    81    82  0.677760  {0,2,0}     33    1
101   986    26    28  0.626705  {1,1,0}     27    1
82    987   153   154  0.514912  {1,0,0}     40    1
120   992   216   217  0.721479  {0,1,0}     39    1
118   999    32    34  0.888376  {0,2,0}     30    1
84   1003    17    19  0.907708  {0,2,0}     32    1
115  1015    59    60  0.593379  {1,0,0}     39    1
95   1029    20    21  0.791662  {0,1,0}     37    1
102  1031   234   239  0.668105  {0,3,0}     29    1
41   1038    39    52  0.075978  {1,0,0}     24    1
27   1043   235   236  0.420115  {1,1,0}     27    1
33   1047   139   140  0.253274  {0,1,0}     27    0
12   1059   246   247  0.416094  {0,2,0}     25    0
20   1059   107   109  0.074497  {0,1,0}     36    1
109  1066   225   226  0.835769  {1,1,0}     34    1
4    1067    23   150  0.004784  {1,0,0}     21    1
67   1068   236   238  0.957871  {1,1,0}     34    1
25   1076   233   234  0.192612  {0,2,0}     28    1
68   1080   197   199  0.651580  {0,1,0}     35    0
86   1093   221   222  0.949585  {0,2,0}     21    1
52   1105   188   189  0.177194  {0,2,0}     22    1
35   1110   185   187  0.067290  {0,1,0}     25    0
69   1112   252   253  0.180644  {0,2,0}     20    1
112  1113    38    40  0.851704  {0,3,0}     32    1
21   1116   201   203  0.347977  {0,1,0}     24    1
107  1133   249   252  0.919054  {0,2,0}     35    0
97   1147   249   252  0.034893  {0,1,0}     20    0
54   1160   141   150  0.282773  {0,1,0}     40    1
122  1175    69    80  0.502892  {0,3,0}     27    1
34   1179    85   101  0.928614  {0,1,0}     28    0
39   1184   101   102  0.703806  {1,3,0}     31    1
106  1190    23   171  0.016284  {0,1,0}     27    0
