map EGL-G1-C
fac 5 10 {0,149,180,90,237}
hosp 1 {0}
n_ALS 5 1 {2:0,2:180,1:237}
n_BLS 18 1 {4:0,2:149,3:180,6:90,3:237}
n_CLS 7 0 {2:149,2:180,2:90,1:237}
      c_m  head  tail      c_af      c_d  c_tau  c_h
91      4    43    44  0.214108  {1,1,0}     32    1
38     41   193   194  0.214366  {0,1,0}     20    0
110    41   116   118  0.075270  {0,1,1}     40    1
30     69   101   102  0.767558  {0,2,0}     39    0
9      95   191   193  0.249373  {0,2,0}     35    0
113    98   147   148  0.807048  {0,3,0}     38    1
116   103   162   166  0.599568  {1,1,0}     28    1
28    134    40    41  0.368094  {0,3,0}     31    1
36    141    56    57  0.029015  {0,2,0}     24    1
25    186   135   136  0.322249  {1,1,0}     40    1
119   196     4    22  0.539655  {0,1,0}     31    1
52    241     3     4  0.001420  {0,2,0}     31    0
100   258   202   204  0.614809  {0,1,0}     22    0
75    294   147   148  0.295266  {1,1,0}     25    1
80    294   144   145  0.602257  {0,2,0}     24    1
58    301   145   146  0.980134  {0,1,0}     31    0
37    303    75    77  0.855549  {0,0,1}     33    0
3     317    26    28  0.541478  {0,2,0}     21    1
95    337   178   179  0.093034  {0,2,0}     31    0
83    341   238   240  0.231358  {1,0,0}     35    1
71    425     4     5  0.632176  {0,2,0}     40    1
56    454    50    51  0.073291  {0,0,1}     25    0
72    480    91    92  0.556499  {0,0,1}     31    1
66    508     7     8  0.659805  {0,3,0}     37    1
62    509   210   211  0.800470  {0,1,0}     29    1
49    510   231   236  0.208676  {0,2,0}     39    0
16    518   156   162  0.524593  {0,2,0}     36    1
102   525   156   160  0.581320  {0,1,0}     34    0
60    534   237   240  0.567585  {0,3,0}     37    0
12    545   164   165  0.358150  {0,1,0}     34    1
40    546   195   197  0.229901  {0,2,0}     24    0
85    557   135   136  0.804820  {1,0,0}     31    1
61    559   171   172  0.884220  {0,1,0}     22    0
14    562    54    55  0.083354  {0,1,0}     40    1
101   571    18    20  0.453037  {0,1,0}     21    1
118   589   165   166  0.974764  {0,1,1}     20    0
39    627   226   227  0.002779  {0,0,1}     38    0
94    628   152   153  0.183754  {1,0,0}     38    1
2     629   132   133  0.613745  {0,3,0}     37    1
32    635     3    23  0.367839  {0,2,0}     21    1
107   663    96    97  0.401710  {0,1,0}     27    1
5     664   103   104  0.456612  {1,1,0}     23    1
53    668    77    78  0.490487  {0,1,0}     32    1
31    684    58    59  0.231097  {0,1,0}     31    0
22    686     0     1  0.087228  {0,2,0}     38    1
21    691     5    23  0.173027  {1,3,0}     32    1
59    699   177   178  0.129770  {0,1,0}     39    0
24    701   129   136  0.032990  {0,3,0}     21    1
47    702    59    60  0.090456  {0,1,0}     24    1
78    704   124   149  0.593857  {0,3,0}     33    1
11    706   162   167  0.790974  {0,3,0}     35    0
65    706    50    51  0.261203  {1,0,0}     27    0
1     710    50    53  0.544859  {0,1,0}     31    0
34    712    63    64  0.067265  {1,1,0}     27    1
63    716   124   149  0.394634  {1,1,0}     38    1
0     720   144   145  0.386339  {1,0,0}     24    1
4     720    69    70  0.260551  {0,0,1}     34    0
54    723   105   117  0.701772  {0,1,0}     32    0
45    737   213   214  0.979367  {1,1,0}     38    1
92    740   153   156  0.801667  {1,0,0}     35    1
123   742   228   229  0.929525  {0,2,0}     29    0
120   742    88    89  0.701301  {1,0,0}     37    1
117   762    70    72  0.816879  {0,1,1}     20    1
26    766   219   221  0.396121  {1,1,0}     27    1
104   795    90    95  0.963845  {0,2,0}     22    0
86    810   246   248  0.055519  {1,1,0}     29    1
41    835    83    85  0.268356  {1,0,0}     38    1
46    848   242   243  0.423174  {1,1,0}     37    1
50    858   139   141  0.025253  {0,1,1}     22    0
105   858    50    53  0.565349  {1,0,0}     26    1
88    877    25    26  0.956922  {1,1,0}     31    0
82    883   165   174  0.427087  {1,1,0}     21    1
7     883   222   225  0.872823  {1,1,0}     24    1
23    884   124   151  0.575048  {0,0,1}     33    0
10    900    32    34  0.495187  {0,0,1}     21    0
111   904    15    17  0.822077  {1,0,0}     38    1
108   949   116   117  0.870246  {0,1,0}     39    0
121   954   171   172  0.963563  {0,3,0}     40    1
79    972   195   196  0.487537  {0,1,0}     35    0
64    972   231   232  0.067141  {0,3,0}     26    1
70    980   193   194  0.821854  {1,0,0}     37    1
20    998    42    43  0.460269  {0,1,0}     22    0
55   1000    63    64  0.173597  {0,3,0}     21    1
112  1006   232   234  0.583402  {0,3,0}     27    0
18   1007    71    72  0.265052  {0,1,0}     28    1
97   1033   191   194  0.513649  {0,2,0}     26    1
81   1033   124   151  0.941763  {0,3,0}     27    1
6    1039   125   126  0.741455  {1,1,0}     24    1
8    1041   228   230  0.674857  {1,1,0}     26    1
29   1050    60    67  0.270494  {1,1,0}     26    1
17   1055   116   117  0.392426  {0,2,0}     32    0
43   1058    53    55  0.440070  {1,0,0}     25    1
77   1058   240   241  0.518400  {0,3,0}     26    0
69   1066    80    81  0.734152  {0,1,0}     29    0
67   1072     3     4  0.284370  {0,2,0}     39    1
73   1082     6    27  0.016528  {0,2,0}     29    1
122  1090    68    69  0.613426  {0,3,0}     25    0
109  1102    68    69  0.682544  {0,1,0}     32    0
42   1105   197   198  0.821643  {0,2,0}     38    1
114  1111   118   119  0.188914  {0,2,0}     34    0
15   1121   124   149  0.563801  {0,1,0}     27    1
76   1132    23   170  0.853138  {0,1,0}     28    1
90   1155   202   203  0.512870  {0,3,0}     33    1
98   1176   245   246  0.242060  {0,1,0}     21    0
13   1183   237   240  0.524760  {0,3,0}     40    1
68   1193    34    41  0.464531  {0,2,0}     26    1
27   1195   199   202  0.076766  {1,1,0}     40    1
99   1214     1    12  0.070827  {0,2,0}     24    1
125  1223     8    33  0.301914  {0,3,0}     23    1
96   1225   119   161  0.744539  {0,1,0}     24    0
74   1238   174   176  0.848282  {0,1,0}     39    1
44   1241   240   242  0.116607  {0,2,0}     35    1
124  1241    25    26  0.221851  {0,2,0}     32    1
35   1248   178   179  0.165457  {1,0,0}     35    1
19   1251   108   109  0.839173  {1,1,0}     26    1
89   1253    67    68  0.480790  {1,0,0}     24    1
48   1264   156   162  0.246575  {0,0,1}     26    1
106  1274   119   161  0.738983  {1,0,0}     28    1
33   1289    48    57  0.248245  {0,1,1}     33    1
103  1289    98   131  0.470952  {0,3,0}     25    0
51   1292   220   222  0.407234  {1,0,0}     20    1
115  1315    94    98  0.463880  {0,1,0}     32    1
87   1319   150   152  0.627378  {0,3,0}     35    0
57   1366   228   229  0.294888  {0,2,0}     33    1
84   1375    23    86  0.073293  {0,1,0}     21    0
93   1428   232   233  0.550315  {1,0,0}     30    1
126  1435   192   193  0.208263  {0,2,0}     37    0
127  1439   177   184  0.713216  {0,3,0}     32    0
