map EGL-G1-D
fac 5 10 {0,115,139,130,179}
hosp 1 {0}
n_ALS 5 1 {1:139,3:130,1:179}
n_BLS 24 1 {3:0,6:115,6:139,4:130,5:179}
n_CLS 7 0 {1:0,2:139,2:130,2:179}
      c_m  head  tail      c_af      c_d  c_tau  c_h
76     70   125   149  0.990611  {0,3,0}     20    0
42    100    80    81  0.070881  {1,2,0}     37    1
53    152   169   173  0.765405  {1,0,0}     29    1
94    163   204   205  0.365128  {0,0,1}     24    0
89    170    10    41  0.227514  {0,2,0}     40    1
80    208    49    56  0.969852  {0,1,0}     25    1
108   226    51    52  0.711738  {1,1,0}     23    1
60    253    81    84  0.094488  {0,2,0}     28    1
51    285     3     4  0.274953  {0,1,0}     34    1
36    303   220   222  0.972214  {1,1,0}     28    1
127   383    34    41  0.610420  {1,0,0}     20    1
122   386   228   229  0.574036  {0,2,0}     38    1
57    397    59    60  0.108316  {1,0,0}     29    1
4     421    23   170  0.869838  {0,1,0}     22    1
30    429   178   183  0.542318  {0,3,0}     25    1
9     434   152   153  0.337726  {0,2,0}     38    0
47    485   141   142  0.386900  {0,1,0}     21    0
121   489    59    60  0.840817  {1,0,0}     30    1
15    495    75    77  0.920956  {0,1,0}     21    1
24    503   154   155  0.330448  {0,1,0}     23    1
110   541   111   112  0.589210  {0,2,0}     25    1
61    560   121   123  0.457527  {1,0,0}     24    1
67    562   178   179  0.341362  {0,3,0}     24    1
25    569     9    10  0.111414  {0,1,0}     29    1
33    583    77    81  0.018679  {0,1,0}     40    1
125   589   245   246  0.018415  {0,0,1}     30    1
78    605    31    32  0.468905  {1,1,0}     35    1
13    609   176   180  0.284721  {1,0,0}     23    1
29    615   222   225  0.725237  {1,0,0}     26    1
16    618    29    30  0.630294  {0,3,0}     27    0
79    634   163   164  0.192711  {0,3,0}     37    0
70    635    12    13  0.306434  {0,0,1}     39    0
126   638    50    52  0.449890  {0,1,0}     38    0
44    641   238   240  0.737580  {1,0,0}     22    1
116   642   238   239  0.860171  {0,1,0}     21    1
0     647   156   162  0.868121  {1,1,0}     23    1
43    649   130   131  0.168607  {1,0,0}     26    1
27    649     2    14  0.173023  {0,2,0}     35    1
68    651    69    70  0.551156  {1,3,0}     39    1
86    652   123   124  0.826030  {0,1,0}     27    1
97    674    15    17  0.776922  {0,1,0}     24    0
101   674     7     8  0.627687  {0,1,0}     29    1
5     676   213   216  0.238473  {0,3,0}     37    0
109   687   105   117  0.467366  {0,2,0}     40    1
100   703    60    67  0.841211  {0,3,0}     38    1
