map EGL-G1-C
fac 5 10 {0,25,95,157,110}
hosp 2 {0,125}
n_ALS 5 1 {1:0,3:95,1:110}
n_BLS 23 1 {2:0,3:25,3:95,6:157,9:110}
n_CLS 10 0 {2:0,3:25,1:95,4:157}
      c_m  head  tail      c_af      c_d  c_tau  c_h
48      2   206   207  0.521033  {1,1,0}     28    1
125    11    35    36  0.933595  {1,3,0}     38    1
19     18   165   174  0.663508  {1,0,0}     22    1
79     50   138   139  0.205463  {0,0,1}     23    1
78     50    27    28  0.654169  {0,1,0}     29    0
81     68   161   162  0.163513  {0,1,0}     30    1
43     71    69    78  0.671484  {0,2,0}     21    1
41     82   156   162  0.680230  {0,2,0}     37    1
13    111    68    69  0.607028  {1,0,0}     32    0
36    146   185   192  0.700716  {0,3,0}     37    1
20    240   210   212  0.748707  {1,2,0}     30    1
29    360    68    69  0.191854  {0,2,0}     24    0
61    394    69    70  0.863357  {0,0,1}     30    0
49    426   160   163  0.657121  {0,3,0}     29    0
82    431    42    43  0.716061  {1,1,0}     32    1
11    438   180   181  0.680717  {0,2,0}     30    1
95    471   106   108  0.080962  {0,1,0}     33    1
67    510    50    52  0.487772  {0,2,0}     38    0
106   511   116   117  0.714975  {0,2,0}     24    1
42    517    80    88  0.770450  {1,0,0}     29    1
66    517    65    66  0.924357  {0,2,0}     30    1
45    517    36    37  0.518628  {1,1,0}     38    1
98    521   175   176  0.710773  {0,1,1}     37    1
114   549   162   167  0.766598  {1,0,0}     27    1
10    552    29    30  0.225147  {0,1,0}     35    1
54    582   231   236  0.992662  {0,2,0}     35    0
75    587   134   146  0.490193  {0,2,0}     35    0
31    598    67    68  0.311464  {0,1,0}     31    1
14    601   193   194  0.188952  {1,0,0}     34    1
57    627   185   186  0.245810  {0,1,0}     34    0
24    633    31    32  0.048439  {1,1,0}     23    1
51    633   211   213  0.909175  {0,1,0}     35    0
64    634    95    97  0.455645  {0,2,0}     24    0
59    637     7     8  0.176794  {0,2,0}     22    1
99    642   104   106  0.363898  {1,1,0}     31    1
35    647   244   249  0.041227  {0,2,0}     40    0
18    649    36    38  0.596346  {1,1,0}     32    1
92    652    23   149  0.218646  {0,1,0}     35    1
22    659    65    92  0.766840  {0,3,0}     23    1
87    678   105   117  0.906386  {0,1,0}     21    0
27    683   102   110  0.037390  {0,2,0}     31    0
116   692   137   138  0.534514  {1,1,0}     21    1
109   692    54    55  0.108950  {0,1,0}     36    1
73    696    49    50  0.076437  {0,2,0}     26    1
