map EGL-G1-E
fac 5 10 {0,151,171,223,176}
hosp 3 {0,145,72}
n_ALS 8 1 {2:151,1:171,1:223,4:176}
n_BLS 24 1 {3:0,6:151,5:171,4:223,6:176}
n_CLS 9 0 {3:0,1:151,4:171,1:223}
      c_m  head  tail      c_af      c_d  c_tau  c_h
8      13   104   106  0.585321  {0,2,0}     24    1
46     21   191   194  0.349262  {0,2,0}     29    0
80     45   244   248  0.166681  {0,2,0}     27    0
14    126   106   108  0.167610  {0,1,0}     31    1
22    136   234   236  0.812538  {1,1,0}     23    1
17    151    16    17  0.642756  {1,1,0}     33    1
9     219   196   203  0.658528  {1,2,0}     24    1
101   238    98    99  0.827125  {0,1,0}     31    0
83    262   146   147  0.564563  {1,1,0}     22    1
49    276    43    46  0.946778  {1,0,0}     32    1
104   312   139   140  0.622713  {0,3,0}     30    0
113   332   101   102  0.647805  {1,3,0}     28    1
92    343   237   238  0.557980  {0,2,0}     38    1
38    363    60    67  0.884237  {1,0,0}     28    1
65    378   146   147  0.652205  {0,1,0}     36    1
85    386     0     1  0.551561  {1,1,0}     30    1
79    389    51    52  0.889567  {0,1,1}     27    0
99    397    53    54  0.669037  {0,3,0}     36    1
15    400    58    59  0.676045  {0,0,1}     38    0
97    422   245   246  0.078634  {0,3,0}     20    1
119   485   128   129  0.962756  {1,0,0}     28    1
40    493   212   218  0.168246  {1,0,0}     27    1
23    496   132   134  0.614420  {1,0,0}     35    1
44    507    37    74  0.731825  {1,0,0}     26    1
57    513   121   122  0.630029  {0,2,0}     35    1
98    525   156   162  0.897199  {1,1,0}     38    1
94    529   189   241  0.612132  {0,1,0}     32    1
32    536   169   173  0.097416  {0,1,0}     28    0
43    553   153   157  0.652188  {1,1,0}     21    1
11    554   238   239  0.799979  {0,2,0}     28    1
122   555   114   115  0.678404  {0,1,0}     23    1
84    570     2    14  0.927352  {0,2,0}     20    1
58    573   151   152  0.953456  {0,2,0}     40    1
123   586   155   161  0.769963  {1,0,0}     21    1
25    590    31    32  0.319740  {0,3,0}     33    0
67    595    78    79  0.426972  {0,1,0}     28    0
0     596    36    39  0.744136  {1,1,0}     24    1
18    611   126   127  0.875388  {0,1,0}     26    0
