map EGL-G1-D
fac 5 10 {0,43,157,86,42}
hosp 1 {0}
n_ALS 8 1 {4:43,2:86,2:42}
n_BLS 19 1 {8:0,2:43,3:157,2:86,4:42}
n_CLS 10 0 {2:0,4:43,3:157,1:42}
      c_m  head  tail      c_af      c_d  c_tau  c_h
107     6    28    29  0.412301  {1,1,0}     26    1
18     12    73    75  0.419754  {1,0,0}     34    1
119    45   160   164  0.068921  {0,1,0}     39    0
74     75    78    79  0.980154  {0,1,0}     31    1
37     92     7    30  0.561047  {0,1,0}     27    1
115    99   119   161  0.354665  {0,1,1}     37    1
8     104    16    18  0.572007  {0,1,1}     25    1
66    188     0     1  0.160735  {1,0,0}     28    1
93    204   189   241  0.610314  {0,3,0}     33    0
36    289    83    84  0.324279  {1,1,0}     30    1
29    317   145   146  0.398033  {0,1,0}     25    0
78    331    95    97  0.231888  {0,1,1}     40    0
49    363    94    95  0.129723  {0,1,0}     28    0
81    369    81    82  0.414712  {1,0,0}     38    1
35    375    75    77  0.091087  {0,2,0}     23    1
53    383   244   245  0.409055  {1,1,0}     40    1
48    409   111   112  0.507656  {0,0,1}     40    1
127   424   120   121  0.496897  {0,1,0}     33    1
102   450    96   111  0.183601  {0,2,0}     24    1
92    453    72    73  0.412508  {1,1,0}     26    1
82    478    59    71  0.006681  {0,0,1}     38    1
30    502   199   202  0.631619  {1,0,0}     40    1
79    506    23   170  0.543495  {0,1,1}     39    1
100   511   147   148  0.590010  {1,1,0}     39    0
112   530   177   178  0.670589  {1,1,0}     32    1
54    542    32    34  0.049723  {0,2,0}     29    1
85    574   163   168  0.852216  {1,0,0}     27    1
21    576   156   160  0.981709  {1,1,0}     25    1
27    583     7    30  0.498799  {0,2,0}     28    1
77    591    53    54  0.600990  {0,2,0}     37    0
67    606   155   161  0.890874  {1,1,0}     26    1
39    609   161   162  0.339209  {0,3,0}     33    0
123   614   206   207  0.641178  {1,0,0}     40    1
95    619    31    32  0.305186  {0,2,0}     37    1
52    637   115   122  0.389306  {0,1,0}     25    0
118   654   103   113  0.517778  {1,1,0}     26    0
70    667   244   245  0.239776  {0,2,0}     20    0
31    681    42    43  0.796582  {1,1,0}     22    1
34    682   151   152  0.422702  {1,3,0}     40    1
65    688    31    38  0.219985  {0,1,0}     35    1
4     711    24    25  0.102545  {0,2,0}     20    1
9     715    37    74  0.418266  {0,1,0}     22    1
5     716    48    49  0.841318  {0,3,0}     23    0
72    717   110   113  0.240973  {1,1,0}     22    1
14    720   223   224  0.289274  {1,0,0}     38    1
12    724    34    41  0.094360  {0,1,0}     40    0
114   750   151   154  0.950690  {0,0,1}     21    1
40    751   125   149  0.425327  {1,0,0}     25    1
6     752   213   214  0.407368  {0,3,0}     38    0
50    764   231   236  0.656570  {0,1,0}     38    1
15    764    95    97  0.521112  {0,1,1}     35    1
124   775   107   108  0.687231  {1,0,0}     34    1
56    785   157   159  0.282583  {1,0,0}     29    1
125   786   108   109  0.240324  {0,2,0}     26    1
28    796   127   138  0.837573  {1,0,0}     25    1
11    800    43    46  0.642254  {1,0,0}     34    1
80    801   175   176  0.709420  {0,3,0}     40    0
104   806   131   132  0.937600  {0,2,0}     32    1
75    807    31    38  0.822798  {0,2,0}     26    0
120   808   212   218  0.753716  {0,2,0}     33    0
117   817   206   207  0.095937  {0,3,0}     32    1
32    820    36    37  0.023851  {0,2,0}     35    1
94    829     5    26  0.670705  {0,1,0}     24    1
111   833   139   141  0.158502  {0,2,0}     23    1
44    849     3    23  0.168555  {0,1,0}     27    0
13    857    68    79  0.083338  {0,1,1}     39    0
46    868   189   241  0.032054  {1,3,0}     20    1
98    869   127   128  0.395075  {1,0,0}     33    1
106   870    29    31  0.536078  {1,1,0}     36    1
99    870    80    81  0.073701  {0,3,0}     24    0
116   876   103   113  0.620922  {0,3,0}     37    1
0     877   204   205  0.132267  {0,2,0}     39    0
43    877    80    88  0.129240  {1,0,0}     31    1
45    893   212   243  0.556676  {0,2,0}     39    1
86    893   150   151  0.434308  {1,1,0}     21    1
33    895   169   170  0.617352  {1,1,0}     30    1
55    910    43    45  0.730624  {0,1,0}     36    0
83    919   238   239  0.884740  {0,3,0}     35    1
41    923    68    69  0.394635  {1,1,0}     33    0
121   924   195   197  0.699041  {0,3,0}     24    0
7     928   123   124  0.054275  {0,3,0}     28    1
47    937    47    64  0.405147  {0,0,1}     26    0
57    947   188   189  0.187613  {0,2,0}     20    0
91    958    83    84  0.090956  {1,3,0}     28    1
69    963    48    49  0.725625  {1,0,0}     30    1
17    974   204   209  0.997922  {0,1,0}     27    0
90   1001    23   229  0.606362  {1,1,0}     29    1
58   1009     4    22  0.185587  {0,1,0}     40    1
89   1017   128   137  0.519165  {0,2,0}     35    1
59   1018   220   222  0.597993  {0,1,0}     31    1
20   1019   222   225  0.732695  {0,1,1}     27    1
3    1024    98   131  0.228968  {1,1,0}     28    1
71   1038     8     9  0.754731  {0,0,1}     40    0
10   1046    90    95  0.974045  {1,1,0}     24    1
26   1063   140   149  0.461813  {0,1,0}     29    1
88   1066   155   161  0.166270  {0,1,0}     20    1
24   1066   210   212  0.803121  {0,2,0}     20    0
105  1071   144   145  0.605176  {0,2,0}     36    1
63   1076    56    57  0.330712  {0,3,0}     24    1
101  1082    53    54  0.033222  {0,3,0}     37    1
38   1101   212   243  0.130496  {1,1,0}     30    1
87   1107   184   185  0.596475  {0,2,0}     22    1
73   1116   162   167  0.537387  {0,2,0}     37    0
68   1123    86    87  0.648159  {0,1,0}     25    0
61   1123   170   171  0.808214  {0,1,0}     25    0
19   1150    85    86  0.870673  {0,1,0}     23    1
42   1161   119   161  0.385897  {0,2,0}     21    1
51   1167   176   180  0.986663  {1,1,0}     26    1
113  1169    71    72  0.204758  {1,0,0}     28    1
103  1173   193   194  0.512560  {0,3,0}     39    1
84   1183    90    91  0.280890  {1,1,0}     39    1
23   1194    50    52  0.673376  {0,2,0}     23    1
60   1202   180   181  0.178096  {0,2,0}     35    1
62   1218     4     5  0.127499  {0,3,0}     36    1
96   1223    11    42  0.997690  {1,1,0}     33    1
64   1223    80    88  0.377410  {0,1,1}     27    0
16   1226    16    17  0.338291  {1,0,0}     34    1
126  1253   190   192  0.836097  {0,1,0}     27    1
