map EGL-G1-E
fac 5 10 {0,98,124,34,129}
hosp 2 {0,185}
n_ALS 5 1 {2:0,1:34,2:129}
n_BLS 20 1 {2:0,4:98,5:124,7:34,2:129}
n_CLS 10 0 {1:0,3:98,1:34,5:129}
      c_m  head  tail      c_af      c_d  c_tau  c_h
53     16   128   129  0.051244  {0,0,1}     31    1
31     46   111   112  0.607149  {0,3,0}     40    0
42    109   126   127  0.209405  {0,2,0}     35    0
111   184   135   136  0.511762  {0,1,0}     37    1
72    208   118   119  0.268364  {0,1,0}     30    0
67    209   163   164  0.330402  {0,1,1}     37    1
118   209    23   229  0.245765  {0,2,0}     25    1
15    230   171   172  0.534031  {0,1,0}     36    0
54    251    75    77  0.923537  {0,1,0}     36    0
127   272   213   214  0.912780  {0,1,0}     22    1
110   311    60    67  0.004885  {0,0,1}     26    1
55    323   129   130  0.730161  {0,0,1}     37    1
74    340    55    56  0.733243  {0,1,1}     22    1
64    378   160   164  0.295764  {1,1,0}     20    1
78    428   117   118  0.958071  {0,3,0}     30    1
88    431    94    98  0.196940  {0,1,0}     36    0
94    443    96   111  0.529519  {0,2,0}     23    0
52    491    16    17  0.948746  {1,0,0}     38    1
123   502   117   118  0.269223  {1,1,0}     30    1
87    507   119   161  0.616048  {1,1,0}     26    1
100   522    56    57  0.799017  {0,1,0}     28    0
69    526   110   113  0.488210  {0,2,0}     39    0
89    533    23   149  0.387975  {0,1,1}     38    0
95    545   116   117  0.987149  {1,0,0}     37    1
14    546   169   170  0.996019  {0,3,0}     35    1
93    546   240   241  0.960119  {0,2,0}     23    1
56    548     7    30  0.501214  {0,0,1}     30    1
114   548    45    64  0.407404  {0,1,0}     25    1
33    566    19    20  0.889451  {0,1,0}     33    1
19    571   189   241  0.510521  {1,1,0}     35    1
44    573    77    81  0.020684  {1,2,0}     27    1
32    582   227   228  0.822192  {0,0,1}     21    1
77    593   210   212  0.014534  {0,3,0}     36    1
28    597   241   242  0.397243  {1,1,0}     33    1
48    605    54    55  0.317566  {0,2,0}     20    1
108   609   116   117  0.517025  {0,1,1}     38    0
2     619    53    55  0.167617  {0,1,0}     34    1
27    621     5     6  0.773103  {1,0,0}     40    0
58    626   189   241  0.572017  {0,3,0}     24    1
99    636   129   136  0.718820  {1,0,0}     32    1
17    637   160   164  0.173156  {0,3,0}     34    1
98    657    27    28  0.048727  {0,3,0}     29    1
51    660   118   119  0.837433  {0,2,0}     28    1
103   672    62    63  0.791827  {0,2,0}     29    0
3     678   106   108  0.950985  {0,2,0}     28    0
75    687   104   106  0.226889  {0,2,0}     33    1
79    698   169   173  0.227997  {0,2,0}     34    1
43    702    98    99  0.179080  {0,2,0}     39    1
90    714   161   162  0.668982  {0,1,0}     39    0
1     716    29    31  0.268302  {0,3,0}     21    1
81    727    37    74  0.661860  {0,1,1}     37    1
29    727   225   248  0.273440  {0,1,0}     38    0
107   735   198   199  0.186262  {1,0,0}     35    1
35    740   169   173  0.208502  {0,1,0}     35    0
0     743    47    64  0.517590  {0,1,1}     31    1
24    744   202   203  0.728300  {0,1,0}     23    1
25    755     9    10  0.394207  {0,2,0}     23    1
97    755    10    11  0.576435  {0,0,1}     34    1
49    771   153   157  0.852605  {0,1,0}     38    1
45    781    97   126  0.457104  {0,3,0}     40    0
76    789    96   111  0.266822  {0,1,0}     24    1
109   790    75    76  0.911804  {1,0,0}     25    1
101   790    20    21  0.879463  {0,3,0}     27    0
13    790   177   178  0.167173  {1,0,0}     25    1
39    825    62    63  0.225145  {0,2,0}     32    1
66    825   100   101  0.350782  {0,3,0}     29    1
84    826   202   203  0.082697  {0,2,0}     40    1
41    830    56    57  0.437160  {0,3,0}     30    1
