map EGL-G1-E
fac 5 10 {0,124,98,106,28}
hosp 2 {0,212}
n_ALS 6 1 {3:0,1:106,2:28}
n_BLS 23 1 {2:0,3:124,2:98,8:106,8:28}
n_CLS 10 0 {3:0,2:124,4:98,1:106}
      c_m  head  tail      c_af      c_d  c_tau  c_h
115    44   120   121  0.637102  {0,0,1}     35    1
16     55   160   163  0.322524  {0,2,0}     30    1
116    56   244   245  0.626209  {1,1,0}     24    1
43     69   225   227  0.993532  {0,1,0}     37    0
93    152   241   242  0.312519  {0,1,1}     29    0
30    165    23   149  0.250724  {1,0,0}     25    1
44    200     8     9  0.543890  {1,1,0}     26    1
23    208   127   128  0.603472  {0,1,1}     23    1
126   236    96   114  0.299282  {1,1,0}     27    1
37    248    12    13  0.689442  {0,1,0}     40    1
47    262   222   225  0.063393  {0,0,1}     30    0
74    281    57    61  0.216373  {1,0,0}     37    1
2     290   121   123  0.813896  {1,1,0}     27    1
6     301   103   104  0.944263  {0,3,0}     37    1
100   317   104   106  0.698240  {0,3,0}     32    1
42    365   129   130  0.211735  {1,1,0}     31    1
55    380   119   161  0.365710  {0,2,0}     37    0
75    424   225   248  0.298627  {0,2,0}     33    0
57    432   244   249  0.682519  {0,3,0}     24    0
78    435    17    22  0.479730  {0,2,0}     23    1
91    438   120   154  0.880056  {0,2,0}     34    1
95    440   167   175  0.145771  {0,2,0}     25    0
33    442    29    30  0.749235  {0,2,0}     23    1
24    461    49    56  0.423210  {0,1,0}     29    0
31    481   103   113  0.242888  {0,2,0}     33    1
114   489   228   230  0.942007  {0,1,0}     24    0
104   491    68    79  0.548982  {1,1,0}     32    1
94    510   197   198  0.129234  {0,1,1}     32    1
28    513    31    38  0.989157  {1,0,0}     39    1
68    522   124   151  0.967775  {0,1,0}     39    0
123   539    77    78  0.152013  {0,2,0}     21    1
118   546   145   146  0.191382  {1,1,0}     36    1
76    551    95    97  0.995154  {0,2,0}     31    1
0     553   195   197  0.774685  {0,1,0}     35    0
92    563    92    93  0.249381  {0,1,0}     27    0
97    573    79    80  0.230521  {0,0,1}     23    1
27    584    67    68  0.041820  {0,1,0}     21    1
108   587    71    72  0.126821  {0,1,0}     27    1
99    588    49    50  0.488628  {0,3,0}     32    1
59    605   114   115  0.318075  {0,2,0}     29    1
81    624   212   243  0.078455  {1,1,0}     32    1
4     627    53    55  0.187706  {0,2,0}     37    1
14    628   116   117  0.186539  {0,2,0}     39    0
15    634   222   223  0.634837  {0,3,0}     32    1
77    635   219   220  0.989129  {1,0,0}     28    1
58    641    13    14  0.934511  {1,1,0}     39    1
39    647     4    22  0.654959  {0,3,0}     34    1
65    650   105   107  0.042564  {1,0,0}     40    1
11    653   106   107  0.131175  {0,2,0}     37    1
3     653   195   196  0.467910  {0,0,1}     26    1
109   665    16    17  0.378369  {0,1,1}     27    0
49    667    36    39  0.800689  {0,2,0}     39    0
45    680    10    11  0.015029  {0,2,0}     34    0
87    691    48    49  0.295918  {0,2,0}     26    1
7     693   120   121  0.564155  {0,3,0}     38    1
101   699   193   194  0.325193  {0,1,0}     38    0
69    702    88    89  0.353429  {1,1,0}     20    1
127   703    80    81  0.366099  {0,2,0}     33    1
22    710   163   164  0.298141  {1,0,0}     24    1
19    721     9    10  0.619583  {0,1,0}     34    1
40    734   178   183  0.708615  {0,1,0}     25    1
90    736    62    63  0.276965  {0,1,0}     23    1
25    745   191   194  0.250440  {0,0,1}     34    1
53    751    83    85  0.871934  {1,0,0}     29    1
119   802    35    36  0.599072  {0,1,0}     25    0
124   813   207   209  0.727054  {0,1,1}     33    1
62    836   232   234  0.633216  {0,3,0}     38    1
63    843   190   192  0.748464  {0,1,0}     28    1
107   850    58    59  0.466403  {0,1,0}     39    1
38    853    18    19  0.394639  {0,1,0}     31    1
12    857    77    78  0.220579  {0,1,0}     29    1
67    881    12    16  0.351760  {0,1,0}     38    0
86    912    39    52  0.994784  {1,0,0}     39    1
41    924     2     3  0.117127  {1,1,0}     36    1
112   927    92    93  0.940613  {1,0,0}     35    1
82    942   245   246  0.537624  {0,2,0}     40    1
26    945   189   190  0.711745  {0,1,0}     32    1
34    955   194   195  0.741510  {1,2,0}     38    1
50    965   163   164  0.385038  {1,1,0}     37    1
8     970    63    64  0.301030  {0,3,0}     40    1
21    982    40    41  0.118700  {1,0,0}     25    1
85    987    60    67  0.219273  {1,3,0}     29    1
120   988    39    72  0.170267  {1,0,0}     29    1
35    999   152   153  0.591716  {1,1,0}     23    1
52   1009    25    26  0.864937  {1,1,0}     23    1
73   1010    22    24  0.044487  {0,1,1}     31    1
71   1012    90    91  0.836055  {0,2,0}     36    0
122  1012     4    22  0.100288  {0,1,0}     37    0
103  1039   237   240  0.305831  {1,0,0}     36    0
64   1047   216   217  0.640256  {1,0,0}     22    1
72   1048    75    77  0.456648  {1,1,0}     20    1
121  1063   124   125  0.323363  {0,3,0}     28    1
84   1068    91    92  0.424341  {0,1,0}     21    1
83   1073   202   204  0.267628  {1,1,0}     30    1
98   1074   196   197  0.107949  {0,1,0}     20    1
32   1095   128   137  0.873123  {1,1,0}     21    1
80   1097    89    90  0.886923  {1,0,0}     29    1
113  1120   115   122  0.847626  {0,2,0}     36    1
36   1125     7    30  0.332824  {1,1,0}     23    1
111  1133    82    83  0.695444  {1,0,0}     29    1
61   1149   150   152  0.977835  {0,2,0}     25    0
60   1179    31    38  0.415087  {0,1,0}     31    0
66   1181    85    86  0.372978  {0,3,0}     21    0
106  1183     1     2  0.906338  {0,1,0}     34    0
96   1189   179   180  0.037787  {0,3,0}     33    1
125  1190    37    74  0.654717  {1,1,0}     34    1
51   1191   232   234  0.929469  {0,1,1}     37    0
102  1194    53    54  0.466942  {0,2,0}     25    1
10   1202    17    22  0.755990  {0,0,1}     26    1
70   1210    72    73  0.904751  {0,3,0}     24    0
20   1211   135   136  0.311848  {1,1,0}     26    1
105  1233    83    85  0.546348  {0,1,0}     34    1
88   1254   127   128  0.208348  {1,0,0}     29    1
18   1258    50    53  0.380460  {1,0,0}     35    0
117  1289    90    95  0.504390  {0,3,0}     29    1
13   1313    89    91  0.852520  {1,0,0}     27    1
1    1319   125   126  0.713905  {0,0,1}     32    1
89   1327   227   228  0.339161  {1,1,0}     25    1
79   1339   178   183  0.328879  {0,3,0}     31    1
110  1349    68    69  0.509773  {1,1,0}     20    1
9    1372   124   125  0.763849  {0,3,0}     22    0
56   1381    88    96  0.715557  {0,1,0}     21    1
46   1388    75    77  0.258080  {1,0,0}     32    1
48   1393   163   168  0.337723  {1,1,0}     31    1
17   1423    77    81  0.917932  {1,0,0}     26    1
54   1428   149   150  0.918061  {0,0,1}     23    1
5    1430   123   124  0.923444  {0,1,0}     28    1
29   1435    75    76  0.810857  {1,1,0}     30    1
