map EGL-G1-C
fac 5 10 {0,129,121,94,46}
hosp 1 {0}
n_ALS 5 1 {1:129,3:94,1:46}
n_BLS 16 1 {5:0,3:129,2:121,4:94,2:46}
n_CLS 10 0 {5:0,4:121,1:46}
      c_m  head  tail      c_af      c_d  c_tau  c_h
55     14   139   141  0.345329  {1,0,0}     36    1
80     21   191   193  0.794558  {0,2,0}     38    1
60     48    89    91  0.614029  {0,3,0}     34    0
108    50    54    58  0.296973  {1,0,0}     23    0
58     80   116   120  0.340990  {0,1,1}     26    1
121    82   101   102  0.292269  {0,3,0}     34    1
78    124   160   163  0.659176  {0,1,0}     38    1
36    130    75    76  0.886626  {0,2,0}     28    1
83    141   192   193  0.869010  {1,1,0}     38    1
59    154   128   129  0.164668  {1,0,0}     38    1
71    155    83    85  0.060533  {0,1,1}     30    1
9     262   227   228  0.883258  {1,1,0}     35    1
64    310   197   198  0.916109  {1,0,0}     28    1
89    333   154   155  0.154971  {1,0,0}     37    1
127   393    50    53  0.335619  {0,1,0}     34    0
116   415   198   199  0.479031  {0,1,1}     40    1
15    441   162   167  0.967575  {0,1,0}     34    1
66    444   177   184  0.923019  {0,2,0}     38    1
86    476    32    34  0.237824  {0,3,0}     23    1
97    492    23   149  0.917748  {0,2,0}     38    1
98    495    18    19  0.957574  {0,0,1}     34    1
47    506   176   180  0.897096  {0,0,1}     29    1
106   528   212   218  0.329025  {0,2,0}     27    0
32    530     4     5  0.202182  {0,1,0}     32    1
26    538   126   127  0.826037  {0,1,1}     32    0
104   544     6    27  0.683266  {0,2,0}     31    1
110   550   125   149  0.921255  {1,1,0}     40    1
88    559   213   214  0.754065  {0,2,0}     33    1
123   570   125   126  0.734763  {0,2,0}     31    0
31    571   131   132  0.892273  {0,0,1}     33    0
87    584    32    33  0.481366  {1,0,0}     31    1
40    586    49    50  0.121466  {0,2,0}     26    0
42    600    15    17  0.061888  {0,1,0}     22    0
54    613    26    28  0.343771  {0,2,0}     31    0
39    623    32    34  0.901630  {0,2,0}     39    0
16    637    96   114  0.354685  {0,1,0}     37    1
49    646   228   229  0.940484  {0,2,0}     38    0
63    661   139   140  0.735355  {1,0,0}     32    1
85    684   199   202  0.430058  {0,1,0}     21    1
51    685     3    15  0.340970  {0,2,0}     26    1
61    688   112   114  0.023878  {0,1,0}     33    1
75    690    98   130  0.465349  {1,1,0}     21    1
7     698    16    17  0.590111  {1,0,0}     37    1
93    703   131   132  0.293564  {0,3,0}     20    1
77    704    68    69  0.265414  {0,2,0}     20    1
84    706   147   148  0.035064  {0,1,0}     21    1
70    709    29    31  0.411904  {1,0,0}     32    1
82    718     1    12  0.786546  {0,0,1}     30    1
43    722     8    33  0.676250  {0,1,0}     29    0
35    736   246   248  0.622562  {0,1,0}     22    0
114   741    97   126  0.662327  {1,1,0}     22    1
126   743     5    26  0.392086  {0,3,0}     22    1
122   749    81    84  0.091179  {0,2,0}     32    0
6     760   212   243  0.759482  {1,0,0}     20    1
101   780   189   190  0.378107  {0,1,0}     33    1
22    783   222   225  0.139366  {0,0,1}     33    1
113   783   178   183  0.158562  {0,2,0}     31    1
46    785   110   113  0.723283  {0,1,0}     23    0
119   789   151   152  0.968070  {0,3,0}     20    1
62    801    45    46  0.001660  {1,0,0}     40    1
