map EGL-G1-B
fac 5 10 {0,106,237,71,149}
hosp 1 {0}
n_ALS 5 1 {1:0,1:106,3:237}
n_BLS 16 1 {5:0,1:106,3:237,4:71,3:149}
n_CLS 8 0 {3:0,1:106,1:237,3:71}
      c_m  head  tail      c_af      c_d  c_tau  c_h
118    34   228   229  0.453845  {0,2,0}     32    1
27     49   232   233  0.017623  {0,2,0}     30    1
89     49    29    31  0.805221  {0,3,0}     30    1
26     68    45    46  0.973180  {0,2,0}     36    0
3      91   216   217  0.625269  {0,2,0}     40    1
120   102   174   176  0.934806  {0,3,0}     28    0
80    104    50    51  0.296696  {0,2,0}     21    1
90    125    54    58  0.831818  {0,1,0}     27    1
19    139    80    81  0.089257  {0,1,0}     40    1
40    144    23    86  0.954816  {1,1,0}     23    1
71    177    73    75  0.346832  {0,1,0}     39    1
42    183   237   240  0.183615  {1,0,0}     37    1
46    185    12    13  0.122529  {1,1,0}     39    1
73    195    53    54  0.061559  {0,1,0}     24    1
22    204   147   148  0.145527  {0,2,0}     23    1
112   206   158   160  0.848950  {0,3,0}     40    0
20    236   232   233  0.091299  {0,3,0}     28    0
53    257   165   177  0.531088  {1,1,0}     32    1
30    267     7    30  0.788973  {0,1,1}     25    0
31    357    97   126  0.629950  {0,0,1}     21    0
8     359   219   220  0.385281  {1,1,0}     24    1
64    392    77    81  0.118171  {1,0,0}     36    1
21    397   191   194  0.898859  {1,0,0}     31    1
74    447   232   233  0.474904  {0,2,0}     20    0
67    448    81    84  0.284242  {0,3,0}     20    1
95    459   228   229  0.363492  {0,0,1}     22    0
66    461    79    80  0.518805  {1,1,0}     28    1
79    471   244   249  0.651610  {0,1,0}     25    0
110   473    23   149  0.241974  {1,0,0}     40    1
116   480   244   248  0.278908  {0,2,0}     30    1
105   493   103   113  0.822013  {0,2,0}     33    1
10    509   122   123  0.487201  {0,1,0}     31    1
50    552   204   209  0.202944  {0,2,0}     21    0
51    555   161   162  0.267707  {0,0,1}     30    1
37    559    23    86  0.659026  {0,3,0}     20    0
57    576   176   179  0.032408  {0,3,0}     23    0
15    584   136   137  0.220552  {0,3,0}     39    1
122   586    39    52  0.362889  {0,1,0}     31    1
92    587    93    94  0.295226  {0,1,0}     29    1
9     603     2     3  0.966307  {0,2,0}     30    1
52    610   167   175  0.195661  {1,0,0}     36    1
7     612   195   196  0.550790  {0,1,0}     27    1
18    628   185   186  0.033591  {0,1,0}     26    0
108   629    26    28  0.718395  {0,3,0}     35    1
35    642   166   167  0.641056  {0,2,0}     39    1
124   653   124   151  0.429330  {1,1,0}     26    1
14    653    43    46  0.611556  {0,0,1}     23    1
119   662    23   149  0.558231  {0,3,0}     22    1
65    682   137   138  0.704670  {0,1,1}     27    1
69    704   155   161  0.201075  {0,3,0}     29    0
28    721   112   114  0.243592  {0,2,0}     21    0
23    721     7    30  0.554212  {0,0,1}     34    0
6     721    73    74  0.479649  {1,0,0}     32    1
96    734   171   172  0.880145  {0,2,0}     21    1
58    739    98   130  0.211638  {1,0,0}     22    1
60    742   242   243  0.513233  {1,1,0}     34    1
126   743    54    55  0.662194  {1,0,0}     35    1
