map EGL-G2-B
fac 5 10 {0,148,177,248,159}
hosp 1 {0}
n_ALS 7 1 {1:148,2:177,2:248,2:159}
n_BLS 17 1 {4:148,4:177,2:248,7:159}
n_CLS 5 0 {3:0,1:248,1:159}
      c_m  head  tail      c_af      c_d  c_tau  c_h
64      0    57    61  0.321563  {1,0,0}     20    1
55     48    45    64  0.457802  {1,0,0}     30    1
7      48     4    22  0.160940  {0,1,1}     22    0
98     51   210   215  0.289416  {0,2,0}     25    0
8      74    82    85  0.961927  {1,1,0}     24    1
42     82   240   241  0.521059  {1,1,0}     33    1
93    106     2    14  0.265276  {0,2,0}     23    1
56    115    23   171  0.073287  {0,2,0}     20    0
125   131    53    55  0.895463  {0,1,0}     21    1
99    133    85   101  0.996207  {1,1,0}     24    1
82    135    57    61  0.301419  {0,1,0}     40    0
117   153   103   104  0.483941  {0,2,0}     37    1
49    163    32    33  0.602076  {1,0,0}     29    1
84    218   128   129  0.200093  {1,0,0}     23    1
19    220   153   154  0.674373  {1,0,0}     28    1
96    235   131   132  0.533681  {0,2,0}     30    1
63    263   157   163  0.749208  {0,3,0}     28    1
119   285   178   185  0.965858  {1,0,0}     31    1
27    329   130   137  0.293435  {0,1,0}     26    1
3     335    10    41  0.403792  {0,1,0}     34    1
36    385   247   249  0.895047  {1,1,0}     27    1
2     394    53    54  0.085377  {0,1,0}     24    1
102   430    70    71  0.318880  {0,1,0}     32    1
13    435   205   207  0.601616  {0,2,0}     36    1
39    436    93    94  0.023325  {0,3,0}     25    0
59    441     5    26  0.473386  {0,1,0}     29    0
103   449   240   242  0.179129  {1,0,0}     36    1
30    458   113   114  0.898787  {1,0,0}     26    1
33    460   216   218  0.134329  {1,0,0}     38    1
124   484    98   127  0.533183  {0,2,0}     22    0
17    495    39    40  0.250553  {0,1,0}     21    1
116   509   141   150  0.023651  {0,1,1}     25    1
118   511     3     4  0.300575  {0,1,0}     29    1
61    545    78    82  0.010934  {1,1,0}     32    1
100   559    66    67  0.873996  {0,1,0}     39    0
10    588    61    65  0.444543  {1,1,0}     40    0
44    593    54    58  0.745962  {0,3,0}     35    0
60    594    43    44  0.517555  {0,1,0}     26    1
11    605    50    52  0.248018  {0,1,0}     32    1
20    608    94    95  0.865889  {0,2,0}     25    0
57    609   112   113  0.911012  {0,0,1}     27    1
32    621    36    38  0.166195  {0,1,1}     32    1
4     622   161   165  0.143852  {0,1,0}     33    0
77    624   225   226  0.378113  {0,3,0}     40    0
81    626   129   138  0.529932  {0,1,0}     29    0
46    643   190   192  0.435538  {1,0,0}     30    1
18    672    69    70  0.503971  {1,1,0}     25    1
28    681   152   155  0.922638  {0,1,0}     30    0
120   683   246   247  0.936260  {0,2,0}     35    1
41    686   122   124  0.643234  {0,1,0}     24    0
90    689    65    66  0.667744  {0,3,0}     36    1
122   695   166   175  0.218487  {1,1,0}     20    1
23    700   122   124  0.678285  {0,3,0}     40    1
127   711    32    33  0.179657  {0,1,1}     37    1
97    720   126   127  0.530701  {1,0,0}     40    1
70    721    74    75  0.862164  {1,0,0}     40    1
1     733    11    42  0.667794  {0,1,0}     25    0
115   745   245   246  0.015583  {0,1,0}     40    0
72    766     6    27  0.428647  {0,1,0}     37    0
0     768   150   151  0.140340  {0,1,0}     35    0
88    771   180   181  0.504720  {1,1,0}     31    1
111   783   105   107  0.700143  {0,2,0}     27    0
104   787    99   131  0.095685  {0,2,0}     34    1
37    790    81    89  0.900429  {0,1,0}     30    0
54    790   201   203  0.435286  {0,2,0}     33    1
50    797   158   160  0.302625  {0,1,0}     30    0
74    819   143   145  0.534288  {0,1,1}     22    0
75    842    12    13  0.260738  {1,1,0}     26    1
114   847    66    93  0.760237  {0,3,0}     25    1
12    848    30    33  0.045553  {1,1,0}     25    1
26    850    82    85  0.709836  {0,1,1}     36    1
40    856   141   142  0.444430  {0,3,0}     28    1
66    867   119   120  0.655706  {0,1,0}     21    0
9     882     9    10  0.776337  {0,1,0}     23    1
21    887     6    27  0.794481  {0,3,0}     25    0
25    893    19    20  0.757097  {0,1,0}     25    1
71    898   116   117  0.671962  {0,2,0}     33    0
69    900    59    60  0.579562  {0,0,1}     23    1
86    904   226   229  0.713231  {1,0,0}     23    1
35    915   122   124  0.915199  {0,1,0}     31    1
123   926   189   190  0.825378  {0,2,0}     39    0
110   933   248   249  0.271328  {1,0,0}     40    1
34    936    21    35  0.528757  {0,1,0}     31    0
68    937    29    31  0.152938  {0,2,0}     29    1
5     940   126   150  0.798938  {1,2,0}     26    1
92    940    84    85  0.327388  {0,1,0}     26    1
112   948   129   130  0.703940  {0,3,0}     25    1
45    949   180   181  0.409179  {1,0,0}     33    1
109   950     6    27  0.361213  {0,0,1}     30    0
80    955   234   239  0.038559  {0,3,0}     32    1
29    958   102   103  0.051899  {0,3,0}     33    1
65    963   195   248  0.786415  {0,1,0}     25    1
78    970   174   183  0.575409  {0,0,1}     25    1
51    994   105   107  0.245869  {1,0,0}     21    1
76   1027   171   172  0.463781  {0,2,0}     23    0
91   1027    83    84  0.481729  {1,1,0}     21    1
31   1062    89    97  0.205959  {0,0,1}     31    1
48   1063    31    32  0.220648  {0,3,0}     28    0
58   1063   105   106  0.918777  {1,2,0}     29    1
38   1066   249   252  0.733231  {1,0,0}     38    1
73   1094   239   243  0.728855  {1,1,0}     25    1
87   1099     6     7  0.509634  {0,1,0}     36    1
62   1101   141   150  0.563103  {0,3,0}     20    1
108  1121    16    18  0.041171  {1,1,0}     40    1
43   1122    92    93  0.878761  {0,1,0}     32    0
16   1132   234   239  0.113327  {0,2,0}     24    0
47   1138    12    16  0.380222  {0,2,0}     34    0
95   1146   247   249  0.746812  {0,2,0}     31    0
94   1152   193   194  0.285836  {0,1,0}     40    1
85   1156   205   208  0.609511  {0,3,0}     34    1
22   1170    53    55  0.755656  {0,3,0}     40    0
24   1179    50    53  0.619049  {0,2,0}     29    1
67   1180   170   171  0.930746  {1,0,0}     38    1
113  1181   202   209  0.333112  {0,1,0}     23    0
6    1230   202   209  0.334543  {0,1,1}     31    1
