map EGL-G1-B
fac 5 10 {0,65,107,28,160}
hosp 2 {0,216}
n_ALS 5 1 {1:0,3:65,1:28}
n_BLS 15 1 {3:0,7:65,1:107,1:28,3:160}
n_CLS 5 0 {2:0,2:107,1:28}
      c_m  head  tail      c_af      c_d  c_tau  c_h
113    31     5    26  0.834146  {1,3,0}     33    1
100    38   142   144  0.392412  {1,0,0}     37    1
112    66   136   137  0.588807  {1,1,0}     26    1
19    119    42    43  0.244867  {0,1,0}     21    1
24    125   142   143  0.353220  {1,1,0}     28    1
0     222    73    74  0.601127  {0,1,0}     29    0
49    234    57    61  0.515029  {0,2,0}     23    0
68    236    29    30  0.633673  {1,1,0}     26    1
73    237   231   232  0.912024  {0,2,0}     20    1
57    292    17    22  0.409889  {0,2,0}     36    0
12    364     2     3  0.960182  {1,1,0}     26    1
83    386   144   145  0.208022  {1,0,0}     31    1
17    430   161   162  0.178503  {0,3,0}     26    1
93    436   203   210  0.244927  {0,1,0}     20    1
117   458    85    86  0.014392  {0,3,0}     40    1
69    461     2    14  0.079298  {0,1,0}     27    1
78    468    85    86  0.267910  {1,1,0}     20    1
64    484    24    25  0.435165  {1,1,0}     28    1
67    484     9    10  0.850643  {0,2,0}     24    1
37    488   158   160  0.423878  {0,1,0}     20    0
111   490    89    91  0.144945  {0,2,0}     30    1
7     492     3    23  0.162922  {0,2,0}     25    0
121   496   135   145  0.701132  {0,3,0}     39    1
45    498   184   185  0.012078  {0,1,0}     29    1
84    513   226   227  0.153005  {0,3,0}     23    1
59    515    96    97  0.213566  {0,2,0}     26    1
46    524    83    84  0.475612  {1,0,0}     20    1
15    544   102   103  0.203837  {0,2,0}     36    1
48    546    65    92  0.187700  {0,1,1}     25    0
92    558    69    70  0.470470  {1,1,0}     34    1
26    575   174   176  0.505212  {0,2,0}     36    0
126   582    27    30  0.103962  {1,3,0}     39    1
54    587    66    67  0.358511  {0,2,0}     22    1
102   588    31    38  0.793373  {0,2,0}     24    0
11    594    12    16  0.535479  {0,3,0}     25    1
52    608    12    16  0.951894  {0,1,0}     27    1
120   608   232   233  0.577906  {1,0,0}     37    1
44    611   142   144  0.094692  {0,1,0}     25    1
60    625    32    34  0.787497  {0,3,0}     28    0
94    628   202   203  0.913845  {0,1,0}     28    0
96    632    66    68  0.299987  {0,3,0}     33    0
85    634   195   197  0.310796  {0,0,1}     32    0
107   642   102   103  0.860325  {0,1,0}     27    1
3     643   105   117  0.735207  {1,0,0}     40    1
9     648   219   220  0.042512  {0,1,0}     35    0
76    661    16    18  0.273538  {1,1,0}     38    1
14    680   124   149  0.086693  {1,0,0}     40    1
27    688    53    55  0.667247  {1,3,0}     37    1
88    695   107   108  0.183784  {1,0,0}     40    1
116   698    32    33  0.927740  {1,1,0}     22    1
63    698    72    73  0.658222  {0,1,0}     38    1
1     705   145   146  0.792455  {0,1,1}     20    1
38    709   225   248  0.141172  {1,0,0}     20    1
30    714    28    29  0.083809  {0,2,0}     36    1
70    727   176   180  0.404775  {0,3,0}     26    0
29    739   212   218  0.759516  {1,0,0}     24    1
118   757    85    86  0.120149  {1,2,0}     25    1
51    761    89    90  0.001698  {0,1,0}     33    1
28    763   212   243  0.735416  {1,1,0}     29    1
13    764   190   191  0.008262  {1,0,0}     26    1
115   775    54    55  0.253101  {0,3,0}     30    1
125   784   116   117  0.274049  {0,2,0}     24    1
66    784   141   142  0.890860  {0,2,0}     27    1
10    787   145   146  0.727799  {0,3,0}     35    1
18    793     6     7  0.485407  {0,3,0}     37    1
90    802   141   142  0.351760  {0,0,1}     35    0
79    803   195   196  0.882417  {0,1,0}     33    0
40    804    98    99  0.829269  {0,1,0}     39    1
75    813   124   149  0.007072  {1,1,0}     25    1
5     833     9    10  0.636255  {1,1,0}     31    1
104   841   120   154  0.071313  {1,1,0}     30    1
58    846   158   159  0.294062  {0,1,0}     36    1
108   852   219   220  0.330810  {0,1,0}     35    1
77    858     3    23  0.038018  {0,1,0}     31    1
25    858    59    60  0.057960  {1,1,0}     33    1
86    866    49    56  0.395872  {0,1,0}     32    1
82    878   121   123  0.512723  {0,1,0}     35    0
71    885   219   220  0.920693  {1,1,0}     31    1
105   886    38    40  0.642679  {0,2,0}     36    0
53    886    51    52  0.468037  {0,1,0}     31    0
42    887    50    53  0.902950  {1,1,0}     35    1
8     899     9    34  0.163190  {0,0,1}     23    0
20    902   106   108  0.173985  {0,3,0}     39    1
81    903    53    54  0.892515  {1,1,0}     39    1
101   921   231   232  0.593454  {0,2,0}     38    0
80    921   106   107  0.501285  {1,0,0}     37    1
124   927   191   194  0.906227  {0,1,0}     40    0
22    944   128   137  0.267495  {0,1,0}     21    1
33    951   211   213  0.609100  {1,0,0}     23    1
127   954   121   123  0.883006  {1,3,0}     22    1
74    955    29    31  0.793246  {0,2,0}     31    1
