map EGL-G2-B
fac 5 10 {0,18,48,233,188}
hosp 3 {0,29,82}
n_ALS 10 1 {3:0,2:18,2:48,2:233,1:188}
n_BLS 20 1 {5:0,3:18,2:48,3:233,7:188}
n_CLS 8 0 {1:0,1:18,1:48,4:233,1:188}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98      6    99   100  0.060195  {0,2,0}     38    0
26     13   166   167  0.239300  {0,2,0}     30    0
110    15     3    15  0.100083  {1,0,0}     28    0
36     20   117   119  0.947933  {0,1,0}     24    1
96     35    69    80  0.855397  {0,1,1}     31    1
99     41    50    52  0.392596  {1,0,0}     33    1
94     62    46    47  0.813864  {1,1,0}     22    1
80     73    32    33  0.131256  {0,3,0}     28    1
62     77    78    79  0.682073  {0,1,0}     23    0
121   106   103   111  0.106902  {0,2,0}     33    1
11    169   126   150  0.642190  {1,1,0}     20    1
88    185   120   170  0.354993  {0,2,0}     37    0
49    238     4    22  0.591787  {0,1,0}     34    0
60    317     0    21  0.662313  {0,3,0}     25    1
2     353    56    57  0.419807  {0,2,0}     32    1
124   371    89    97  0.398982  {0,3,0}     32    1
16    371   140   141  0.714498  {0,1,0}     21    0
63    397   154   157  0.831686  {0,2,0}     22    0
68    407    93    94  0.929316  {1,0,0}     26    1
15    437   105   107  0.680118  {1,0,0}     27    1
109   446   123   124  0.297561  {0,1,1}     20    1
21    458     9    34  0.993467  {0,2,0}     20    1
75    492   242   243  0.593225  {1,0,0}     27    1
61    498   206   207  0.378098  {0,1,0}     24    1
111   502   197   199  0.252558  {1,1,0}     40    1
9     506    13    14  0.835990  {0,2,0}     40    0
35    531    94    95  0.750937  {1,0,0}     40    1
17    533   193   246  0.031119  {0,0,1}     29    1
27    538   197   200  0.017025  {0,3,0}     40    1
97    541   147   148  0.413791  {1,0,0}     38    1
37    556   148   149  0.108514  {1,0,0}     29    1
13    566   157   161  0.094600  {1,0,0}     39    1
84    569    35    36  0.045124  {1,0,0}     38    1
90    576   191   195  0.708587  {0,2,0}     28    1
93    581   236   238  0.462371  {0,2,0}     38    1
24    585   133   135  0.169036  {0,2,0}     37    1
79    594    46    47  0.892279  {0,1,1}     40    0
120   601   135   136  0.290597  {1,1,0}     38    1
72    605   233   254  0.150402  {1,1,0}     28    1
125   611    65    66  0.283014  {0,3,0}     35    0
45    612   102   111  0.196087  {1,1,0}     39    1
28    643   107   108  0.603471  {1,0,0}     24    1
58    653    74    76  0.933233  {0,3,0}     37    1
92    664   179   184  0.092556  {0,1,1}     38    0
14    664    47    64  0.024194  {0,2,0}     26    1
33    686     5    23  0.556950  {0,1,0}     21    1
20    691    60    68  0.892543  {0,3,0}     20    0
18    712    17    19  0.159558  {0,2,0}     21    1
104   713   138   139  0.626415  {0,2,0}     28    1
70    720   174   183  0.416376  {1,0,0}     22    1
38    723    84    86  0.891898  {1,1,0}     28    1
10    729   200   201  0.259445  {0,1,0}     40    1
48    736    54    55  0.575193  {0,0,1}     20    1
67    740   231   232  0.647011  {0,1,0}     36    0
40    764   253   254  0.817366  {1,2,0}     21    1
73    771   131   132  0.294446  {1,0,0}     40    1
51    775   249   252  0.305266  {0,2,0}     26    1
102   777   239   243  0.254685  {1,1,0}     24    1
100   789   146   147  0.856917  {1,1,0}     31    1
25    793    97    98  0.896834  {0,2,0}     32    1
34    796    50    51  0.531261  {0,1,0}     36    1
95    805   245   247  0.170382  {0,2,0}     22    1
106   813    51    52  0.366349  {0,2,0}     33    1
8     820    50    52  0.440515  {0,2,0}     25    1
89    824    30    33  0.934692  {0,1,0}     29    1
123   846   226   227  0.855831  {1,1,0}     26    1
87    857   217   219  0.184249  {1,1,0}     38    1
54    866   117   119  0.566791  {0,3,0}     27    1
108   870   192   194  0.817985  {0,1,0}     24    1
118   873     6     7  0.756863  {0,2,0}     27    0
29    892   185   187  0.950571  {0,1,1}     23    0
81    902    16    17  0.375997  {0,3,0}     40    1
101   905   249   250  0.398845  {0,1,0}     24    0
43    919    59    60  0.774492  {0,2,0}     35    1
69    928   106   108  0.653394  {0,3,0}     21    0
56    941    74    75  0.633098  {1,0,0}     24    1
59    952    74    75  0.906229  {0,0,1}     34    0
66    963   234   239  0.500318  {0,2,0}     28    0
53    965   103   111  0.546513  {0,3,0}     37    0
0     979   217   219  0.357449  {0,1,0}     35    1
22    981   190   191  0.960260  {1,0,0}     27    1
85    991   196   197  0.894994  {0,1,0}     32    1
1    1015    14    15  0.328572  {0,1,0}     26    0
52   1027    49    56  0.553568  {0,1,0}     26    1
114  1036    81    89  0.890103  {0,3,0}     28    1
122  1043   244   245  0.512837  {0,2,0}     33    0
50   1047    40    41  0.724625  {1,0,0}     39    1
86   1052    61    62  0.410157  {0,1,0}     35    1
77   1058    40    41  0.596906  {0,2,0}     24    1
113  1068    85   101  0.929331  {0,3,0}     38    1
119  1074   196   198  0.677266  {0,1,0}     20    1
30   1077   116   123  0.484487  {1,0,0}     35    1
39   1079   250   251  0.754203  {1,1,0}     24    1
32   1083   226   227  0.716311  {0,3,0}     35    1
47   1086   193   246  0.695741  {1,1,0}     20    1
76   1090   243   245  0.875860  {0,3,0}     25    1
7    1095    35    36  0.032356  {1,0,0}     36    1
105  1098   172   173  0.266618  {1,1,0}     23    1
3    1099   188   189  0.469947  {1,1,0}     35    1
55   1104    83    84  0.581345  {0,2,0}     33    0
41   1105    93    94  0.949015  {0,2,0}     35    0
65   1117   174   189  0.463985  {0,2,0}     30    0
112  1121    61    65  0.088818  {0,1,0}     26    1
74   1132    83    84  0.857611  {1,1,0}     25    1
31   1135   109   110  0.424297  {0,3,0}     21    0
78   1146   124   125  0.248948  {0,0,1}     35    1
23   1147   101   112  0.507988  {1,0,0}     30    1
64   1147    23   150  0.409792  {0,1,0}     37    0
82   1157     0    21  0.543449  {1,0,0}     38    1
12   1157    29    31  0.224854  {0,1,0}     27    1
57   1161   179   183  0.244172  {0,3,0}     28    1
117  1164   233   254  0.338708  {1,0,0}     37    1
71   1179   177   181  0.074513  {1,0,0}     22    1
42   1188   101   102  0.576408  {0,2,0}     23    0
107  1253   133   134  0.311154  {0,3,0}     26    0
19   1269   166   175  0.222361  {0,2,0}     36    1
127  1270   107   109  0.118309  {0,1,0}     29    1
44   1275   193   246  0.936523  {1,0,0}     21    1
116  1280   240   242  0.521952  {0,1,0}     36    1
91   1295   251   254  0.245801  {0,2,0}     25    1
5    1318     3    15  0.311385  {0,2,0}     32    1
6    1321    54    55  0.704879  {1,0,0}     40    1
126  1329   237   238  0.957473  {0,1,0}     23    0
83   1357   186   198  0.120998  {1,0,0}     28    1
46   1360    96    98  0.141171  {0,0,1}     22    0
115  1365   135   147  0.805492  {0,3,0}     27    1
103  1367    60    68  0.811777  {0,3,0}     40    1
4    1414   245   246  0.724986  {0,2,0}     25    1
