map EGL-G2-E
fac 5 10 {0,86,219,190,133}
hosp 1 {0}
n_ALS 7 1 {1:86,2:219,2:190,2:133}
n_BLS 25 1 {8:0,8:219,8:190,1:133}
n_CLS 10 0 {2:0,5:86,3:133}
      c_m  head  tail      c_af      c_d  c_tau  c_h
17      6   223   224  0.413821  {1,0,0}     24    1
92     29    54    58  0.341140  {1,0,0}     26    1
119    46   162   163  0.253673  {0,1,0}     38    0
106    80   132   133  0.127088  {1,0,0}     36    1
25    116   202   209  0.046480  {0,1,0}     32    1
84    146   102   103  0.873802  {0,3,0}     37    0
114   147   126   127  0.595134  {0,2,0}     31    0
86    185   191   195  0.369705  {1,3,0}     39    1
15    186   216   217  0.571547  {1,1,0}     36    1
1     211    10    11  0.829630  {0,2,0}     34    1
56    220   157   161  0.771374  {0,2,0}     25    0
0     295   152   153  0.527570  {0,1,0}     21    0
63    321   252   253  0.815184  {0,3,0}     26    1
34    322     2     3  0.879236  {0,2,0}     36    0
19    327     8    33  0.544762  {0,0,1}     30    0
48    341    39    40  0.053016  {0,3,0}     22    1
14    344   249   252  0.055297  {0,1,0}     31    1
28    369   215   221  0.345536  {0,0,1}     36    1
71    399   184   188  0.076928  {0,1,1}     38    0
57    412   152   153  0.674964  {0,1,1}     25    1
3     413    84    85  0.350710  {0,3,0}     26    0
22    423    83    84  0.397117  {1,1,0}     22    1
59    477    67    69  0.552616  {0,2,0}     21    0
73    480   245   246  0.514790  {0,1,0}     26    1
65    484   191   195  0.359142  {0,1,1}     26    0
13    489    82    83  0.541933  {0,3,0}     31    1
55    489   139   140  0.877788  {0,2,0}     25    1
113   493   202   203  0.843364  {0,2,0}     22    1
124   501   146   147  0.900881  {0,1,0}     25    1
2     502    54    55  0.776146  {0,2,0}     24    0
23    509   130   131  0.205779  {0,2,0}     31    1
81    512   133   134  0.121746  {0,2,0}     28    1
90    528   203   204  0.797377  {1,0,0}     38    1
115   530   216   218  0.349620  {0,3,0}     26    1
4     531    54    58  0.718067  {0,1,0}     27    1
105   567    36    37  0.852734  {1,0,0}     22    1
20    567   107   108  0.744758  {0,0,1}     27    1
47    568   104   114  0.846667  {0,0,1}     24    1
117   568   103   104  0.185574  {0,2,0}     38    0
116   572   185   187  0.749226  {1,1,0}     25    1
45    583   190   192  0.223057  {0,1,0}     24    1
37    593    95    96  0.179510  {0,2,0}     21    0
6     633     2     3  0.926177  {1,2,0}     20    1
89    639    40    41  0.395016  {0,3,0}     31    0
107   652    55    56  0.504762  {0,0,1}     24    0
79    653   150   151  0.566988  {1,0,0}     20    1
70    654   186   198  0.923775  {0,1,0}     24    1
82    667    67    68  0.538810  {1,1,0}     33    1
102   668    66    67  0.505741  {0,1,0}     36    1
103   675    14    15  0.546758  {0,3,0}     22    1
30    680   239   244  0.523077  {0,1,0}     35    0
118   684   231   232  0.047340  {0,1,0}     39    0
50    693    78    82  0.930640  {0,2,0}     33    1
101   699   193   194  0.464239  {0,2,0}     33    1
32    703   140   142  0.617847  {0,1,0}     40    1
36    709   131   132  0.732972  {0,3,0}     20    0
88    711    97    98  0.752923  {1,1,0}     25    1
91    712   186   188  0.110950  {1,0,0}     25    1
64    738   191   195  0.398955  {0,2,0}     35    0
112   744     8    33  0.660031  {0,1,1}     36    0
38    745   233   254  0.529792  {1,0,0}     30    1
62    753   106   108  0.691883  {1,1,0}     23    1
46    756   205   207  0.356476  {0,3,0}     33    1
80    798   136   146  0.637666  {0,2,0}     25    1
26    811   140   142  0.470224  {0,0,1}     22    1
31    821   218   225  0.080849  {1,0,0}     32    1
18    822   250   251  0.526791  {0,1,0}     31    1
104   829   129   138  0.348724  {0,3,0}     22    0
72    836   115   116  0.891566  {0,3,0}     23    1
78    836   245   246  0.610393  {0,2,0}     33    0
10    841   222   223  0.347177  {1,3,0}     40    1
108   856   190   192  0.677202  {0,2,0}     32    0
120   863   133   134  0.540263  {0,1,0}     22    1
52    866   202   203  0.720363  {0,1,0}     35    1
21    877   133   135  0.304788  {1,0,0}     26    1
76    889   117   121  0.237248  {0,1,0}     35    1
29    895   151   153  0.237733  {0,2,0}     38    0
61    895    28    29  0.581122  {0,2,0}     27    1
16    898   218   250  0.724789  {0,0,1}     34    1
109   910    71    73  0.675309  {1,2,0}     31    1
54    917   193   246  0.879816  {0,1,0}     20    0
24    937    49    56  0.541021  {1,1,0}     28    1
60    937    23    87  0.888526  {0,1,0}     34    1
111   948   239   240  0.701564  {0,3,0}     20    0
68    957   178   179  0.189534  {0,1,0}     22    1
97    959   222   223  0.022298  {0,1,0}     29    0
51    961   137   138  0.473021  {1,1,0}     31    1
93    967   225   228  0.751414  {1,0,0}     36    1
5     969    36    38  0.883740  {0,2,0}     33    1
69    977   249   250  0.701152  {0,2,0}     28    1
75    981     8     9  0.954011  {1,3,0}     25    1
95    990   162   163  0.185631  {1,1,0}     23    1
126   995    67    68  0.900944  {0,1,0}     21    0
44   1007   188   189  0.457545  {0,1,1}     28    1
7    1013   170   174  0.674425  {0,2,0}     23    0
74   1020    45    64  0.411403  {1,1,0}     30    1
100  1023   222   223  0.957908  {0,1,0}     25    0
43   1028   227   229  0.257573  {1,0,0}     24    0
8    1028   135   147  0.280366  {0,0,1}     38    1
121  1031     9    34  0.911569  {1,0,0}     20    1
40   1036     3     4  0.103039  {0,1,0}     36    0
66   1037    32    33  0.758826  {0,1,0}     30    1
41   1059   108   109  0.107286  {1,1,0}     21    1
53   1061   125   126  0.682858  {1,0,0}     25    1
11   1066   222   223  0.084055  {0,3,0}     28    1
58   1069    66    67  0.218407  {0,1,0}     31    1
96   1081   105   106  0.705631  {0,1,0}     29    0
85   1093    30    33  0.515908  {0,3,0}     33    0
83   1097   176   177  0.517769  {0,2,0}     33    0
122  1118   206   207  0.889204  {0,2,0}     39    1
35   1127   184   185  0.195994  {0,3,0}     23    1
77   1145    22    24  0.661998  {1,1,0}     30    1
123  1177   244   245  0.985865  {1,1,0}     24    1
127  1196    45    64  0.958076  {0,1,0}     40    0
99   1217     8     9  0.794029  {0,0,1}     37    1
49   1223   121   155  0.712883  {0,1,0}     26    1
42   1227   146   147  0.970957  {0,1,0}     40    1
94   1240   137   138  0.941764  {0,0,1}     33    1
125  1247    27    28  0.752184  {0,2,0}     33    1
12   1250   117   119  0.828769  {0,3,0}     38    0
39   1254   121   122  0.140020  {0,1,0}     37    1
110  1259     5    26  0.844644  {1,1,0}     30    1
9    1262   150   151  0.783539  {0,1,0}     32    1
27   1266   180   181  0.643324  {0,0,1}     36    1
87   1267   166   178  0.901462  {0,0,1}     28    0
33   1278    95    96  0.407119  {0,3,0}     37    0
98   1280    13    14  0.468555  {0,3,0}     40    1
67   1313   159   160  0.768695  {0,3,0}     25    1
