map EGL-G2-C
fac 5 10 {0,156,92,101,107}
hosp 2 {0,162}
n_ALS 6 1 {2:0,2:92,2:101}
n_BLS 17 1 {2:0,2:156,5:92,6:101,2:107}
n_CLS 5 0 {2:156,1:101,2:107}
      c_m  head  tail      c_af      c_d  c_tau  c_h
27     59    13    14  0.184770  {0,1,0}     32    1
43     61   170   171  0.850210  {0,1,0}     20    1
79     72    31    38  0.203898  {0,2,0}     39    1
25     95   126   150  0.879131  {0,2,0}     28    1
94    109   133   134  0.144026  {0,0,1}     38    0
39    137    18    20  0.022786  {1,0,0}     34    1
3     160   152   155  0.875689  {1,1,0}     26    1
109   177    26    28  0.118353  {0,1,0}     34    1
120   258   166   178  0.583445  {0,1,0}     24    1
32    269    91    92  0.829965  {1,1,0}     27    1
56    316     9    10  0.679636  {0,1,0}     20    0
73    316    66    93  0.346013  {1,0,0}     30    1
95    355   222   223  0.117032  {1,1,0}     32    1
70    413   120   162  0.137638  {0,2,0}     38    1
61    438   244   245  0.879353  {0,1,0}     34    1
88    465   167   168  0.511218  {0,1,0}     36    1
35    474    23    87  0.940468  {0,2,0}     32    1
124   494    31    38  0.781404  {1,0,0}     38    1
50    497    95    96  0.274354  {1,1,0}     38    1
104   503    67    68  0.870164  {0,2,0}     28    0
76    511    81    82  0.509754  {0,2,0}     26    0
18    542   140   142  0.966493  {0,1,1}     39    0
21    543    24    26  0.833852  {0,0,1}     35    1
64    561   236   238  0.822558  {0,1,0}     34    1
82    563   135   147  0.987409  {0,0,1}     35    0
19    565   131   132  0.619765  {0,2,0}     35    0
84    571   189   190  0.021897  {1,1,0}     23    0
55    586   158   160  0.242849  {0,1,0}     38    1
66    593   132   133  0.952058  {0,0,1}     36    1
93    605   245   247  0.916165  {0,2,0}     38    1
77    607   153   154  0.454277  {0,3,0}     26    0
59    618    73    74  0.971673  {0,2,0}     34    1
112   637   215   221  0.242865  {0,0,1}     30    1
7     656    86    87  0.820575  {1,1,0}     22    1
127   663   105   107  0.148089  {0,2,0}     24    0
20    668    82    83  0.707287  {0,1,1}     38    1
37    678   244   253  0.558705  {1,0,0}     29    1
107   680    90    91  0.318833  {1,1,0}     26    1
42    691    15    17  0.763705  {1,0,0}     21    1
62    696   197   200  0.628154  {1,0,0}     35    1
68    718     3    23  0.998663  {0,1,1}     30    0
86    728   252   253  0.736559  {0,1,0}     34    1
81    744    67    69  0.937637  {0,3,0}     22    1
111   757    23    87  0.022765  {0,1,0}     27    1
90    771    92    93  0.758625  {0,2,0}     22    1
11    774   236   237  0.595452  {0,1,0}     21    1
5     781   129   138  0.593834  {0,2,0}     24    0
72    788   178   185  0.301884  {1,1,0}     39    1
117   796   212   213  0.658044  {0,1,0}     21    0
24    804   174   189  0.761588  {1,1,0}     26    1
101   805   205   207  0.167927  {0,1,0}     31    1
121   808   148   149  0.627866  {1,1,0}     21    1
4     816    47    64  0.655032  {0,2,0}     37    1
58    829   211   212  0.236419  {0,2,0}     37    0
113   830   218   250  0.044351  {0,1,0}     24    0
15    837   166   167  0.461500  {0,1,0}     23    1
48    838    53    55  0.462149  {0,2,0}     40    1
33    841   197   200  0.947906  {0,3,0}     26    0
106   843    36    39  0.095638  {1,0,0}     21    1
9     853   136   146  0.960355  {0,0,1}     27    1
53    858   101   112  0.549077  {0,1,0}     27    1
123   859    78    79  0.839959  {0,2,0}     38    1
65    870    10    41  0.487318  {0,3,0}     20    1
22    872   178   185  0.792559  {0,3,0}     24    0
119   879     5    23  0.614756  {0,3,0}     31    1
63    879   204   206  0.063616  {1,0,0}     23    1
26    881   163   168  0.226027  {0,2,0}     39    1
122   889   219   223  0.476366  {0,2,0}     25    0
102   890   102   111  0.095538  {0,0,1}     36    0
96    894   121   155  0.680758  {0,2,0}     35    0
12    895   233   235  0.933758  {0,2,0}     25    1
