map EGL-G1-D
fac 5 10 {0,83,10,71,107}
hosp 3 {0,23,107}
n_ALS 6 1 {2:83,3:10,1:107}
n_BLS 17 1 {4:0,2:83,4:10,4:71,3:107}
n_CLS 9 0 {4:0,2:83,1:10,2:71}
      c_m  head  tail      c_af      c_d  c_tau  c_h
27     17   165   177  0.161696  {0,0,1}     30    0
30     33   178   182  0.641561  {0,2,0}     37    0
48     66    47    64  0.961141  {0,3,0}     37    1
85     97    12    13  0.856742  {1,0,0}     26    1
26    105    67    68  0.129628  {0,1,0}     36    1
109   125     5    23  0.034163  {0,2,0}     24    0
93    129   195   197  0.817430  {1,1,0}     38    1
43    147   240   241  0.839802  {0,0,1}     37    0
3     208   134   135  0.397234  {0,3,0}     40    0
78    209    53    55  0.734800  {0,2,0}     38    1
95    262    49    56  0.810734  {0,0,1}     28    1
117   316     4     5  0.925541  {0,2,0}     26    1
5     372    51    52  0.576238  {1,0,0}     34    0
1     385    17    19  0.795725  {0,1,0}     30    0
55    408    89    90  0.343700  {0,3,0}     27    1
9     441    77    81  0.390055  {0,1,0}     28    0
71    458   152   153  0.953258  {0,3,0}     27    1
64    461   140   141  0.283819  {0,2,0}     24    0
41    486   177   178  0.644772  {1,1,0}     38    1
96    516    78    79  0.216388  {1,0,0}     29    1
105   516     0     1  0.834523  {1,0,0}     37    1
60    522     4     5  0.033595  {1,1,0}     38    1
38    547   154   155  0.851880  {0,1,0}     34    1
113   559    93    94  0.153591  {0,1,0}     40    0
75    566   237   238  0.786679  {0,1,0}     35    0
45    572    91    92  0.605707  {1,1,0}     35    1
28    581   124   125  0.006009  {0,2,0}     20    1
40    608   245   246  0.800049  {1,1,0}     37    1
73    610    15    17  0.328661  {1,0,0}     25    1
91    610   138   139  0.613435  {1,0,0}     34    1
16    620    27    28  0.172384  {0,1,0}     39    1
81    628   195   196  0.562739  {1,2,0}     35    1
70    629   140   141  0.775727  {0,2,0}     21    1
98    645   161   162  0.012194  {0,1,0}     22    1
116   655     4    22  0.735674  {0,3,0}     25    1
17    659    36    39  0.342919  {1,2,0}     40    1
77    666   213   216  0.568262  {0,1,0}     32    0
62    686   125   149  0.176607  {1,0,0}     35    1
31    693    39    52  0.105247  {0,2,0}     38    0
83    698   170   171  0.365643  {1,1,0}     30    1
25    702   199   202  0.423718  {0,3,0}     33    0
127   702    73    75  0.319923  {0,1,0}     35    1
42    709    19    20  0.635216  {0,2,0}     25    1
101   718   219   221  0.633246  {0,1,1}     20    1
18    720    72    73  0.117939  {0,1,0}     33    1
69    724    36    39  0.925307  {0,1,0}     23    0
111   728    50    51  0.927668  {1,1,0}     27    1
12    731    81    84  0.219085  {0,1,0}     25    0
13    736   178   179  0.608151  {0,1,0}     38    0
108   742    45    64  0.859584  {0,3,0}     40    1
87    754   174   175  0.661117  {0,3,0}     35    1
61    759   138   139  0.927719  {1,0,0}     34    1
92    781    32    33  0.186167  {1,0,0}     33    1
21    789    45    64  0.767722  {0,3,0}     25    0
19    793    88    89  0.500297  {1,0,0}     37    1
110   809   105   117  0.052713  {0,2,0}     30    0
22    815   120   154  0.798392  {1,0,0}     27    1
4     816   155   156  0.200717  {0,2,0}     34    1
44    842    73    74  0.596745  {0,1,0}     21    0
115   844     1    12  0.300176  {1,3,0}     21    1
59    847   134   135  0.917316  {0,1,0}     29    0
24    847    83    84  0.652538  {0,3,0}     20    0
68    856    53    54  0.617310  {1,2,0}     40    1
65    858    53    54  0.294816  {0,0,1}     23    1
50    867    68    69  0.548880  {1,0,0}     36    1
102   878   147   148  0.887576  {1,0,0}     35    1
7     885    81    84  0.346489  {0,3,0}     35    0
94    890    50    51  0.351309  {1,1,0}     31    1
118   893    70    72  0.558072  {0,1,1}     21    1
112   900    15    17  0.819419  {0,1,0}     20    1
84    922   127   128  0.171471  {0,2,0}     40    0
39    936    94    98  0.975376  {0,0,1}     36    0
32    946    32    34  0.242787  {0,3,0}     21    0
80    962   103   113  0.688260  {1,1,0}     22    1
15    976    47    48  0.774625  {1,0,0}     34    1
36    986   135   136  0.392554  {0,1,0}     40    1
29    988   180   181  0.155661  {0,3,0}     30    0
51    990    91    92  0.613716  {1,0,0}     20    1
124   993   227   228  0.284058  {0,3,0}     38    1
66   1011   211   213  0.001047  {0,2,0}     24    1
86   1018   165   174  0.484167  {0,1,0}     40    0
103  1026   154   155  0.452992  {0,1,0}     39    1
37   1040    68    79  0.030415  {0,1,0}     38    1
97   1057    65    91  0.701535  {0,2,0}     40    0
88   1060   156   162  0.633473  {0,1,0}     35    1
54   1062   127   128  0.112293  {1,1,0}     32    1
56   1063    90    95  0.895422  {0,2,0}     35    1
99   1069    10    11  0.130983  {0,2,0}     27    0
46   1074   161   162  0.551717  {0,1,0}     34    0
123  1083    24    26  0.737133  {0,1,0}     20    1
125  1083    29    30  0.030456  {0,1,0}     33    1
100  1085   211   213  0.461101  {1,1,0}     30    1
0    1090     2    14  0.951213  {0,1,1}     29    1
58   1092    98   131  0.988770  {0,1,0}     31    0
