map EGL-G2-A
fac 5 10 {0,123,25,5,75}
hosp 1 {0}
n_ALS 5 1 {1:0,3:5,1:75}
n_BLS 25 1 {9:0,4:123,6:25,6:75}
n_CLS 9 0 {2:123,3:25,2:5,2:75}
      c_m  head  tail      c_af      c_d  c_tau  c_h
121     8   248   249  0.568924  {1,0,0}     31    1
70     15    32    33  0.743037  {0,1,0}     30    0
82     19   137   138  0.152121  {1,0,0}     32    1
23     36   233   235  0.481613  {0,1,1}     31    1
14     41   246   247  0.359032  {0,2,0}     39    1
69     43   188   189  0.818104  {1,0,0}     32    1
89     51    70    79  0.784659  {0,2,0}     40    1
58     61   211   212  0.021653  {0,3,0}     34    0
96     76    39    73  0.829491  {1,0,0}     25    1
15    164   166   175  0.988361  {0,1,1}     35    1
13    173   105   106  0.634208  {0,1,0}     37    1
24    193     1    12  0.948812  {0,2,0}     20    1
47    234   108   109  0.756440  {0,2,0}     34    1
75    354    60    68  0.371318  {0,1,0}     37    0
107   388    16    17  0.492014  {0,0,1}     23    1
25    435    26    28  0.139762  {0,2,0}     24    1
62    440    91    92  0.869880  {0,3,0}     31    1
43    458   152   153  0.360834  {1,0,0}     23    1
124   484   163   167  0.538363  {0,1,1}     35    1
29    496   218   250  0.021748  {0,1,0}     27    1
114   517    70    71  0.201115  {0,2,0}     22    0
113   523   204   206  0.640339  {0,3,0}     27    1
26    528   219   223  0.327714  {0,2,0}     29    0
123   534    66    67  0.301499  {0,1,0}     22    1
30    544   165   166  0.597925  {1,1,0}     30    1
28    552    81    89  0.860638  {0,2,0}     30    0
88    569    17    22  0.944851  {0,2,0}     27    0
44    573   151   153  0.348361  {0,1,0}     33    1
31    574    41    51  0.271942  {0,3,0}     20    1
95    577   216   218  0.682213  {1,0,0}     40    1
126   583   175   177  0.398149  {0,1,0}     26    0
20    586    82    83  0.809911  {0,1,0}     37    1
90    591   222   223  0.000993  {0,2,0}     32    0
106   593    54    58  0.902921  {0,1,0}     30    0
42    608   212   213  0.455712  {0,1,0}     34    1
86    611     4    22  0.517392  {0,2,0}     39    1
112   615   152   153  0.686514  {0,3,0}     37    1
51    624   189   190  0.883072  {0,1,0}     36    0
40    631   156   162  0.022038  {0,1,0}     22    1
105   657   107   109  0.535098  {0,2,0}     22    1
79    660    49    56  0.136617  {0,1,0}     30    0
63    668    85   101  0.141777  {1,0,0}     32    1
39    683    38    40  0.639662  {1,1,0}     32    1
18    685    82    83  0.953760  {0,1,0}     28    0
33    685     5    23  0.436374  {0,2,0}     28    0
3     695   231   232  0.770514  {1,0,0}     21    1
94    707    34    41  0.039207  {0,1,0}     31    0
37    721   135   147  0.562883  {0,1,0}     20    1
116   728    14    15  0.681208  {0,2,0}     21    1
55    744    26    28  0.214059  {0,2,0}     34    0
10    754    91    92  0.184694  {1,1,0}     35    1
91    768    29    30  0.724760  {1,1,0}     20    1
54    770   190   192  0.946130  {0,2,0}     35    0
64    781    50    52  0.848175  {0,3,0}     24    0
2     788    95    96  0.303309  {0,1,0}     31    1
68    790    49    56  0.600625  {0,2,0}     23    1
81    794   133   135  0.099755  {0,3,0}     23    0
93    799   185   187  0.189885  {0,1,0}     30    0
99    799   225   228  0.088255  {1,0,0}     26    1
83    800    34    41  0.115537  {1,1,0}     40    1
92    806   184   188  0.071110  {0,1,0}     28    1
35    808   233   254  0.078566  {0,1,1}     38    1
109   821    81    89  0.124246  {0,1,0}     31    1
118   824    69    70  0.799682  {0,1,0}     34    1
87    830   234   239  0.342323  {0,2,0}     26    1
5     832   235   236  0.821801  {0,2,0}     38    1
45    836   217   218  0.206935  {0,3,0}     33    0
97    841    61    65  0.274503  {0,3,0}     40    1
73    842    99   131  0.054125  {0,1,0}     26    1
7     857    99   100  0.353976  {1,1,0}     25    1
46    861   192   194  0.953330  {0,2,0}     23    1
21    861    19    25  0.270133  {0,2,0}     37    1
110   866   213   215  0.680540  {0,2,0}     38    0
59    891    27    30  0.638215  {1,1,0}     39    1
11    897   117   121  0.914231  {0,1,0}     37    1
67    899   240   242  0.283710  {0,2,0}     35    1
50    939   117   119  0.860171  {1,0,0}     38    1
115   952   139   140  0.220597  {0,1,0}     34    1
27    953    72    73  0.111462  {1,1,0}     25    1
98    956    27    28  0.516010  {0,2,0}     20    0
102   957    23   150  0.153738  {0,1,1}     27    1
57    957   239   244  0.039416  {0,3,0}     25    0
85    961   233   254  0.639194  {1,1,0}     26    1
122   961   122   123  0.562731  {1,1,0}     32    1
101   976   209   216  0.605730  {0,1,0}     33    1
1     988   101   112  0.056122  {0,3,0}     24    1
66    999    29    31  0.202394  {1,1,0}     30    1
17   1002    79    80  0.540087  {1,1,0}     26    1
19   1010   164   165  0.121427  {0,1,0}     39    0
8    1013   103   104  0.878066  {0,0,1}     27    0
60   1020    43    44  0.802800  {0,1,0}     25    1
65   1033    89    90  0.171714  {0,1,0}     33    1
72   1035    56    57  0.535490  {0,1,0}     37    0
74   1042   200   201  0.250665  {0,2,0}     27    0
78   1059    32    33  0.275317  {0,0,1}     33    1
80   1087   162   163  0.167258  {1,0,0}     24    1
22   1094   219   223  0.578775  {0,1,0}     21    0
9    1108   102   111  0.174265  {1,1,0}     28    0
84   1124    29    31  0.963638  {0,3,0}     28    1
111  1132   233   234  0.795559  {0,2,0}     28    1
41   1145    56    57  0.746745  {0,1,1}     34    0
49   1149   228   229  0.173874  {0,2,0}     31    1
103  1150   202   209  0.497785  {0,1,0}     32    1
36   1158    90    91  0.666313  {0,1,0}     39    1
12   1168   146   147  0.185147  {0,2,0}     27    1
34   1170   246   247  0.571916  {0,0,1}     22    0
52   1181   133   134  0.806458  {1,0,0}     20    1
4    1190    43    45  0.132879  {1,1,0}     39    1
61   1198   104   114  0.329212  {0,2,0}     22    1
53   1215   130   131  0.781764  {1,1,0}     26    1
6    1223   209   216  0.462935  {1,0,0}     37    1
125  1236   215   221  0.947001  {0,1,0}     23    0
32   1252    47    48  0.772049  {0,1,0}     21    1
127  1255   116   123  0.796924  {1,1,0}     31    1
0    1256   203   204  0.635697  {0,3,0}     31    0
100  1261   228   229  0.444863  {1,0,0}     24    1
56   1272   205   207  0.668781  {0,2,0}     30    0
48   1284   126   150  0.391110  {1,0,0}     24    1
77   1328   129   130  0.488872  {0,0,1}     36    1
38   1343     1    12  0.024685  {1,1,0}     35    1
104  1345    66    67  0.154879  {1,1,0}     33    1
108  1368   218   225  0.485236  {0,2,0}     24    1
16   1392   126   127  0.126108  {0,1,0}     36    0
120  1404    22    24  0.043398  {0,3,0}     25    0
76   1413    92    93  0.057030  {1,1,0}     39    1
71   1417    29    31  0.863869  {0,2,0}     28    1
117  1420   235   236  0.514692  {1,1,0}     26    1
119  1432   156   162  0.347759  {1,0,0}     24    1
