map EGL-G1-E
fac 5 10 {0,212,111,39,144}
hosp 2 {0,242}
n_ALS 6 1 {2:212,2:111,2:144}
n_BLS 15 1 {4:0,2:212,2:39,7:144}
n_CLS 9 0 {2:0,3:212,1:111,2:39,1:144}
      c_m  head  tail      c_af      c_d  c_tau  c_h
53      9    42    43  0.792782  {0,1,0}     40    1
70     23   144   145  0.830680  {0,1,0}     28    1
24     42   171   172  0.361293  {0,2,0}     40    1
78     60    96   114  0.181583  {0,2,0}     31    1
55     93   122   123  0.348345  {0,1,0}     20    1
10    131    19    20  0.178752  {0,1,0}     30    1
118   146   132   133  0.414800  {0,1,0}     32    0
79    147   238   240  0.700002  {0,0,1}     23    1
29    215   237   238  0.169096  {1,1,0}     23    1
33    224   185   192  0.254801  {1,1,0}     27    1
50    239    95    97  0.142908  {0,1,0}     34    0
58    245    61    62  0.493353  {0,1,0}     32    0
62    264   225   248  0.898292  {0,1,0}     22    0
105   265    62    63  0.452628  {0,3,0}     26    1
22    318    41    51  0.878608  {0,2,0}     27    1
102   333   202   203  0.640511  {0,3,0}     21    0
114   336   101   102  0.713223  {1,0,0}     33    1
20    356   229   230  0.764501  {0,3,0}     26    0
39    403   124   151  0.976780  {1,0,0}     37    1
23    405    80    81  0.695744  {1,0,0}     32    1
19    411   196   197  0.222324  {0,1,0}     28    1
56    418    36    37  0.411318  {0,2,0}     29    1
48    420    98   131  0.511151  {0,0,1}     35    1
61    452   180   181  0.073397  {0,3,0}     32    1
72    453   185   186  0.077962  {0,0,1}     24    1
47    480    63    64  0.257964  {1,0,0}     32    1
44    482     0     1  0.939267  {0,1,0}     20    0
81    484    69    78  0.037372  {1,1,0}     30    1
57    518    12    13  0.049663  {1,0,0}     31    1
9     528    53    55  0.020747  {0,1,0}     22    1
11    539   195   196  0.406003  {1,0,0}     26    1
121   552     1     2  0.361427  {0,3,0}     30    0
119   552   216   217  0.111802  {1,1,0}     36    1
68    566    39    52  0.506501  {0,1,0}     34    1
125   577   195   196  0.709866  {0,1,0}     40    1
87    582   121   122  0.201395  {0,1,0}     21    1
65    596    56    57  0.647553  {0,2,0}     20    1
25    605   144   147  0.954032  {0,1,0}     24    1
109   622   190   191  0.412295  {0,1,0}     29    0
76    624   155   161  0.543818  {1,0,0}     29    1
40    630    11    42  0.420643  {0,1,0}     36    1
21    642   210   211  0.621259  {0,2,0}     25    0
6     655   102   103  0.298018  {0,3,0}     24    0
13    659    97   126  0.578607  {1,1,0}     22    0
30    671    10    41  0.831808  {0,2,0}     20    1
5     672   134   135  0.959530  {0,2,0}     39    1
52    698   244   245  0.607370  {0,1,0}     24    1
111   712   232   233  0.096769  {0,3,0}     30    0
2     715   165   166  0.064366  {1,1,0}     39    1
115   716    53    54  0.797363  {0,3,0}     40    0
63    723    68    69  0.785131  {1,1,0}     24    1
34    740    19    25  0.562428  {0,1,1}     40    0
32    745   179   180  0.192026  {0,1,0}     31    1
110   757    70    72  0.190228  {0,1,0}     29    1
17    759   116   120  0.112649  {0,3,0}     37    1
43    760   149   150  0.331356  {1,1,0}     38    1
64    767   241   242  0.294794  {0,3,0}     20    0
36    776   228   230  0.215257  {1,1,0}     35    1
42    779   165   177  0.696806  {0,1,0}     21    0
112   784   238   240  0.281069  {0,2,0}     31    1
127   791   199   202  0.934094  {1,1,0}     23    1
95    793    34    41  0.393692  {0,3,0}     26    1
71    796     3     4  0.868957  {0,3,0}     26    0
126   804   146   147  0.252485  {1,1,0}     34    1
99    809    98   130  0.131527  {0,3,0}     21    1
69    812   196   197  0.238890  {0,1,0}     39    0
14    817   226   231  0.468968  {0,2,0}     23    0
116   822   196   197  0.315404  {0,3,0}     32    1
15    837    37    74  0.378175  {0,1,1}     21    0
88    837   150   151  0.263945  {0,2,0}     34    1
45    839    12    13  0.554377  {1,1,0}     32    1
108   848   231   236  0.609243  {0,2,0}     21    1
26    860    39    52  0.315533  {0,2,0}     36    1
77    871   177   178  0.335402  {0,2,0}     21    0
120   885   134   135  0.226047  {0,2,0}     35    0
106   887     0     1  0.641725  {0,0,1}     21    1
107   888   174   176  0.124764  {0,3,0}     30    0
3     892   246   248  0.809933  {0,1,0}     23    1
80    896   206   207  0.296878  {0,2,0}     39    1
46    915   150   152  0.253841  {0,3,0}     31    0
60    915    96    97  0.979285  {1,0,0}     39    1
7     918   199   202  0.426566  {0,2,0}     34    1
89    919   112   114  0.873483  {0,1,0}     36    1
28    935   132   134  0.197190  {1,2,0}     26    1
86    939    17    22  0.892649  {1,1,0}     37    1
8     940   226   227  0.022686  {1,0,0}     27    1
92    952    84   100  0.817222  {0,0,1}     39    1
103   964    83    85  0.537066  {1,0,0}     35    1
59    965    85    86  0.227504  {0,1,1}     20    0
49    967    23   170  0.900331  {1,1,0}     29    0
113   968   151   154  0.300203  {0,2,0}     24    1
117   974    27    28  0.617845  {0,1,1}     38    1
4    1012   135   145  0.237437  {0,1,0}     38    1
51   1014   160   163  0.929803  {0,1,0}     38    0
38   1020   196   203  0.964812  {0,1,0}     23    1
12   1077    80    88  0.641413  {0,1,0}     39    0
94   1077   127   128  0.129053  {0,1,0}     20    1
18   1094   177   178  0.296774  {0,0,1}     31    1
85   1098    16    17  0.862503  {0,1,0}     26    1
37   1100    85    86  0.971042  {1,0,0}     32    1
41   1131   231   236  0.246781  {0,2,0}     40    1
91   1147   104   106  0.779119  {0,1,0}     23    1
123  1150   114   115  0.246421  {0,1,0}     26    1
0    1174   114   115  0.820632  {1,3,0}     34    1
100  1189   237   240  0.194872  {1,0,0}     39    1
97   1222   157   159  0.719617  {1,0,0}     21    1
96   1239    88    89  0.875893  {0,1,0}     38    0
74   1245    43    46  0.661818  {0,2,0}     39    0
122  1249    79    80  0.090762  {0,1,0}     20    1
31   1274   129   130  0.671575  {1,1,0}     37    1
66   1277   195   197  0.844495  {0,2,0}     26    1
124  1284   157   158  0.915773  {0,2,0}     27    0
93   1290   180   181  0.725212  {0,1,0}     30    1
84   1294   104   105  0.142091  {1,2,0}     30    1
101  1312   225   226  0.217523  {0,2,0}     31    0
73   1323    37    74  0.384912  {0,3,0}     20    1
90   1330    15    17  0.720965  {0,1,0}     28    0
98   1347   202   203  0.170129  {0,3,0}     21    1
16   1351   104   106  0.501642  {0,2,0}     33    1
83   1354    10    11  0.158360  {0,1,1}     31    1
75   1356    46    47  0.600151  {0,0,1}     34    1
27   1364    36    37  0.898114  {0,3,0}     23    1
104  1370   180   181  0.896668  {0,2,0}     32    0
67   1395   166   167  0.249427  {1,0,0}     20    1
54   1399    23   229  0.189174  {0,3,0}     20    0
35   1405   137   138  0.919473  {1,0,0}     40    1
82   1431    37    74  0.286158  {0,1,0}     32    0
1    1437   179   180  0.800644  {0,2,0}     21    0
