map EGL-G2-D
fac 5 10 {0,181,10,236,161}
hosp 1 {0}
n_ALS 7 1 {2:0,4:10,1:161}
n_BLS 23 1 {2:0,3:181,6:10,9:236,3:161}
n_CLS 5 0 {1:0,2:181,1:236,1:161}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98      1    74    76  0.996432  {0,2,0}     30    1
126    33   206   207  0.933723  {0,1,1}     40    0
127    47   121   122  0.058254  {0,2,0}     36    0
94     56   193   246  0.888047  {0,1,0}     20    0
101   115     6     7  0.605875  {0,2,0}     24    1
118   122   185   186  0.582982  {1,1,0}     34    1
85    138    39    52  0.569329  {0,1,0}     32    1
59    157    36    37  0.929026  {0,2,0}     36    0
73    173    79    80  0.721493  {0,1,1}     32    1
42    174   231   232  0.042177  {0,1,0}     37    1
83    206   107   108  0.905117  {0,2,0}     37    1
116   250   251   254  0.103211  {0,1,0}     38    0
87    296    40    41  0.772558  {0,2,0}     30    1
11    374   102   111  0.930211  {0,2,0}     35    1
47    396    25    26  0.080925  {0,3,0}     24    0
110   415    63    64  0.821263  {1,0,0}     33    1
23    425    16    17  0.956509  {0,3,0}     26    1
39    429   243   245  0.646452  {0,3,0}     24    1
109   438    17    19  0.348817  {0,2,0}     22    0
22    439   108   109  0.591497  {0,1,1}     33    0
27    455    48    57  0.673741  {0,0,1}     38    1
15    464    36    38  0.805719  {1,1,0}     26    1
105   466   201   202  0.429455  {0,2,0}     39    1
123   466   126   150  0.009820  {0,2,0}     39    1
122   481   179   183  0.749557  {1,0,0}     36    1
82    483   225   228  0.683992  {0,2,0}     25    0
44    484   217   218  0.585941  {0,2,0}     33    0
120   488   203   204  0.205807  {1,0,0}     32    1
107   494   147   148  0.189982  {0,2,0}     32    1
8     494   179   183  0.122863  {0,1,0}     25    0
86    505   167   168  0.210987  {0,1,0}     27    0
115   510    81    82  0.861207  {0,1,0}     36    1
80    525    91    92  0.301457  {0,1,0}     30    0
21    534     3     4  0.924504  {0,1,0}     26    1
14    538   181   182  0.968131  {1,1,0}     37    1
36    565    48    57  0.236610  {0,1,0}     21    1
72    565    31    38  0.049328  {0,2,0}     23    1
34    580   117   119  0.301990  {0,2,0}     39    0
96    586   138   139  0.109078  {0,3,0}     38    0
54    607   153   154  0.074338  {0,2,0}     22    0
81    610   205   207  0.048310  {0,2,0}     29    1
112   619   205   207  0.473543  {1,1,0}     24    1
66    623   217   219  0.317962  {0,1,0}     21    1
16    632    76    77  0.263758  {0,3,0}     31    0
49    641   226   229  0.967283  {0,1,1}     27    1
52    648   219   220  0.311554  {0,2,0}     30    1
3     655    43    44  0.943826  {1,0,0}     23    1
30    662   235   236  0.631650  {1,1,0}     27    1
119   664    81    82  0.005313  {0,1,0}     38    0
89    668     5     6  0.915023  {0,3,0}     40    1
29    683     4     5  0.308281  {0,2,0}     39    0
71    689   248   249  0.356117  {0,2,0}     27    1
7     694   249   252  0.264812  {0,2,0}     39    0
76    696   152   155  0.567761  {0,1,0}     20    1
58    702    36    37  0.735827  {1,1,0}     20    1
74    726    22    24  0.282177  {0,0,1}     30    0
25    746    74    75  0.964044  {1,0,0}     35    1
38    747   108   109  0.503879  {1,0,0}     35    1
70    751    85   101  0.520195  {0,1,0}     30    1
13    752   247   249  0.914658  {0,3,0}     29    1
60    782    54    58  0.358711  {0,1,0}     29    0
51    795    78    82  0.431128  {0,1,0}     30    0
65    796   227   229  0.102466  {1,0,0}     36    1
19    798    51    52  0.150942  {0,0,1}     20    1
31    799     5    26  0.914630  {0,3,0}     21    1
69    810   240   242  0.164181  {1,1,0}     26    1
62    811   184   188  0.060983  {0,3,0}     35    1
88    812    34    41  0.689069  {0,1,0}     29    1
68    820    29    30  0.142433  {1,1,0}     23    1
33    823    23   150  0.097062  {0,2,0}     40    1
78    824   153   154  0.786376  {0,2,0}     24    1
97    835   103   104  0.339152  {0,2,0}     32    1
125   842   129   130  0.902898  {0,1,0}     21    1
0     865   193   194  0.818584  {1,0,0}     23    1
6     881   136   137  0.925448  {0,2,0}     35    0
124   883   196   197  0.829718  {0,3,0}     22    1
2     883    48    49  0.575531  {0,1,0}     32    0
24    884   140   142  0.821364  {0,1,1}     28    1
117   899   250   251  0.610181  {0,1,0}     40    0
100   905   239   244  0.116381  {0,1,0}     36    1
95    905    39    40  0.880210  {0,3,0}     35    1
79    905   239   240  0.782645  {0,1,1}     36    1
20    915   118   119  0.384669  {0,2,0}     38    0
4     928    29    30  0.526772  {0,0,1}     39    1
40    930   227   229  0.983253  {0,3,0}     33    0
106   942   172   173  0.573601  {0,2,0}     28    1
32    962   251   254  0.312522  {1,0,0}     23    1
5     963    29    30  0.319749  {0,2,0}     21    0
121   965   252   253  0.574297  {1,0,0}     28    0
1     975   246   247  0.693705  {0,1,0}     30    1
90    975   159   160  0.375967  {0,2,0}     32    1
45    996   109   110  0.615249  {0,3,0}     29    0
77   1011   202   203  0.085501  {0,3,0}     37    0
102  1029   178   179  0.512594  {0,2,0}     21    1
84   1043   151   153  0.639325  {1,1,0}     28    1
43   1067   166   175  0.675469  {0,3,0}     33    0
63   1069   210   211  0.871124  {0,1,0}     32    1
35   1081   145   148  0.668823  {1,0,0}     23    1
108  1093   130   131  0.851873  {1,1,0}     22    1
53   1104   227   231  0.973378  {0,1,0}     26    0
91   1116    84    86  0.502726  {0,1,1}     30    0
26   1122   152   155  0.221086  {1,1,0}     39    1
17   1124    23   237  0.407596  {0,3,0}     28    0
46   1139   211   212  0.682621  {0,1,0}     39    0
93   1147   105   106  0.677116  {0,1,0}     27    0
55   1160     3    15  0.492456  {0,1,0}     26    1
75   1170   135   136  0.581941  {0,1,0}     39    1
92   1195   245   246  0.168219  {0,3,0}     31    0
103  1197    71    72  0.233500  {0,2,0}     25    0
61   1201   151   153  0.895662  {0,2,0}     39    0
57   1205    36    38  0.977224  {0,1,0}     24    1
48   1216    39    40  0.008428  {0,1,0}     34    1
9    1218    71    72  0.339409  {0,1,1}     26    0
41   1231     2     3  0.591943  {1,1,0}     33    1
56   1280    11    42  0.617670  {0,2,0}     29    1
28   1319   227   229  0.965691  {0,1,0}     40    1
10   1329    81    89  0.402540  {1,0,0}     32    1
114  1331    95    99  0.713907  {0,1,0}     40    1
67   1333    76    77  0.203569  {0,0,1}     39    0
50   1343   166   167  0.412632  {0,1,0}     28    0
18   1355    78    79  0.067653  {0,0,1}     38    0
37   1355   130   131  0.140194  {0,1,0}     37    1
113  1369    67    69  0.852688  {0,1,0}     28    1
104  1409   220   221  0.029615  {0,0,1}     32    1
111  1417     5    26  0.458695  {1,1,0}     22    1
64   1419   116   117  0.044962  {1,0,0}     34    1
99   1430   175   176  0.395742  {1,0,0}     29    1
12   1437   166   167  0.696318  {0,1,1}     20    1
