map EGL-G1-E
fac 5 10 {0,237,39,112,97}
hosp 1 {0}
n_ALS 7 1 {3:237,1:112,3:97}
n_BLS 20 1 {5:0,5:237,3:39,5:112,2:97}
n_CLS 5 0 {1:0,1:237,2:39,1:97}
      c_m  head  tail      c_af      c_d  c_tau  c_h
85     13    73    74  0.019866  {0,0,1}     39    1
32     14   225   248  0.639231  {0,1,0}     34    1
13     27    51    52  0.066558  {1,0,0}     25    1
74     35    98   130  0.470631  {0,3,0}     35    0
64     81    55    56  0.700970  {0,1,0}     30    1
125    93   178   179  0.753633  {1,1,0}     39    1
56    187   144   147  0.355549  {1,0,0}     28    1
68    188    32    34  0.917241  {0,2,0}     30    0
23    250   189   190  0.714169  {0,1,0}     20    1
81    301   104   106  0.194967  {0,1,0}     20    1
58    364   193   194  0.962084  {0,0,1}     38    1
53    390    31    38  0.320875  {1,1,0}     23    1
119   412    83    85  0.891908  {0,1,0}     36    0
103   416   237   238  0.027034  {0,1,0}     21    0
38    439    96    97  0.047927  {0,3,0}     30    0
6     445    13    14  0.121627  {0,3,0}     25    1
66    447   222   223  0.682728  {1,0,0}     35    1
97    462   105   107  0.691876  {0,0,1}     37    1
28    464    98   131  0.961578  {1,0,0}     24    1
25    474     5    26  0.905413  {0,3,0}     39    1
0     476    10    41  0.771552  {0,1,0}     34    0
50    480    47    64  0.036249  {1,0,0}     23    1
91    492   139   141  0.050339  {1,0,0}     20    1
57    494   223   224  0.935061  {0,2,0}     37    0
63    505   118   119  0.183631  {1,0,0}     25    1
22    550   111   112  0.999967  {0,2,0}     25    1
24    551    79    80  0.608775  {0,0,1}     25    1
69    559   121   123  0.915973  {0,3,0}     30    0
89    561     5    23  0.272143  {0,3,0}     29    0
27    561    97   126  0.925194  {0,0,1}     28    0
44    567   225   227  0.441087  {0,2,0}     27    0
11    570   139   140  0.094185  {1,0,0}     36    1
127   590   188   189  0.458017  {0,3,0}     40    1
72    608    78    79  0.973401  {0,2,0}     36    0
40    620   157   159  0.309564  {0,1,0}     36    1
4     620    39    40  0.876411  {1,0,0}     22    1
70    623   112   114  0.588042  {1,0,0}     28    1
7     626   185   192  0.970039  {0,2,0}     25    0
98    631     5    23  0.634664  {0,3,0}     32    1
107   664    75    76  0.141744  {1,0,0}     33    1
101   665    48    57  0.413118  {0,1,1}     23    1
122   674   231   236  0.476698  {1,0,0}     20    1
110   699   141   142  0.010869  {1,0,0}     26    1
55    699   124   151  0.738271  {0,1,0}     32    0
49    727   102   110  0.861931  {0,2,0}     22    1
54    743    94    95  0.401570  {1,1,0}     37    1
96    743   145   146  0.598494  {1,0,0}     35    1
20    747    12    16  0.596131  {1,1,0}     38    1
105   759    88    96  0.934454  {0,1,0}     25    0
106   769    45    64  0.876922  {1,0,0}     40    1
123   786    73    75  0.388192  {1,1,0}     23    1
21    796    96   114  0.031743  {0,2,0}     31    0
124   805   103   104  0.809695  {0,1,0}     35    1
117   808     3    23  0.025437  {0,3,0}     26    0
18    819   125   126  0.318466  {0,1,0}     28    1
111   821   202   204  0.055558  {0,2,0}     25    0
109   821   139   140  0.730005  {1,1,0}     31    1
100   822   213   214  0.206285  {0,3,0}     20    1
108   825    53    54  0.406027  {0,1,0}     35    0
92    826    47    48  0.957403  {0,2,0}     27    0
62    833   129   136  0.253116  {0,2,0}     32    1
93    842   147   148  0.751301  {1,1,0}     23    1
16    844   140   141  0.658103  {0,2,0}     26    0
5     847    57    61  0.960284  {0,1,0}     38    0
112   849    96   111  0.297438  {0,2,0}     40    0
9     851   223   224  0.024048  {0,3,0}     36    0
82    864   185   192  0.619724  {0,1,0}     39    0
61    867     4    22  0.157472  {1,1,0}     35    1
75    887    46    47  0.855570  {1,1,0}     32    1
46    894    32    33  0.257947  {1,1,0}     30    1
115   909   195   196  0.171736  {0,2,0}     22    1
80    911   225   248  0.934146  {0,2,0}     38    1
45    931   111   112  0.543635  {0,1,0}     38    1
88    932   105   117  0.011181  {0,0,1}     25    0
51    934    83    85  0.238817  {0,1,0}     29    1
120   949    93    94  0.856036  {1,1,0}     38    1
126   962     3    23  0.636706  {1,2,0}     29    1
41    971   155   156  0.525173  {1,1,0}     23    1
15    985    78    79  0.205666  {0,3,0}     31    1
8     985   103   104  0.155385  {0,3,0}     39    1
118  1003    47    64  0.798698  {1,1,0}     20    1
90   1007    59    71  0.218428  {0,1,0}     20    1
86   1009   238   239  0.410280  {0,0,1}     33    1
10   1011    24    26  0.835152  {0,0,1}     22    0
