map EGL-G1-B
fac 5 10 {0,160,18,199,45}
hosp 3 {0,207,195}
n_ALS 5 1 {2:0,2:160,1:45}
n_BLS 23 1 {4:0,4:160,6:18,4:199,5:45}
n_CLS 10 0 {3:0,2:160,2:18,1:199,2:45}
      c_m  head  tail      c_af      c_d  c_tau  c_h
104    40   178   179  0.981695  {1,0,0}     38    1
124    63    45    64  0.814067  {0,1,0}     40    1
55     83   166   167  0.804266  {0,1,0}     31    0
13    124    24    25  0.841865  {1,0,0}     34    1
103   169   117   118  0.457503  {0,3,0}     37    0
60    256    41    51  0.144306  {1,0,0}     30    1
99    428    41    51  0.829526  {0,2,0}     37    1
108   463   101   102  0.543997  {0,1,0}     38    1
94    476   116   120  0.950648  {0,1,0}     38    0
24    486    68    69  0.829879  {0,2,0}     23    0
59    492    45    64  0.641427  {1,0,0}     30    1
5     494    30    33  0.295475  {0,1,0}     23    0
72    519    78    79  0.265796  {0,2,0}     26    1
66    532   124   125  0.428936  {0,2,0}     35    1
107   532   119   161  0.033144  {1,0,0}     38    1
48    534   229   230  0.192738  {1,1,0}     28    1
43    547    16    17  0.412240  {0,3,0}     37    1
7     570    96   114  0.564208  {1,0,0}     24    1
119   570    93    94  0.965951  {0,1,1}     24    1
1     574    47    48  0.362871  {0,1,0}     35    0
70    586    66    67  0.360522  {0,1,0}     28    0
56    586    24    26  0.256551  {1,1,0}     28    1
84    619     7     8  0.528334  {0,2,0}     20    1
57    621    10    41  0.874410  {0,1,0}     27    0
39    621   129   136  0.237043  {1,0,0}     26    1
15    640   126   127  0.379600  {0,1,0}     35    1
17    649    20    21  0.433156  {0,3,0}     33    0
36    659   161   162  0.126644  {0,2,0}     35    1
89    672   124   151  0.010725  {0,0,1}     38    1
25    672   104   106  0.526944  {0,2,0}     29    0
63    673    16    17  0.655141  {1,0,0}     33    1
32    677    18    19  0.566050  {0,2,0}     38    1
3     680    90    91  0.442514  {0,2,0}     23    0
122   680     9    10  0.135733  {1,0,0}     26    1
111   681    58    59  0.846394  {0,1,0}     39    1
30    688    81    82  0.828635  {0,3,0}     34    1
50    697   103   104  0.200441  {0,2,0}     31    0
19    704   162   167  0.243005  {1,1,0}     27    1
64    724    29    30  0.150021  {1,0,0}     25    1
87    734   165   166  0.394770  {0,1,0}     31    1
33    738   178   179  0.148071  {1,0,0}     32    1
65    762   220   222  0.319071  {0,0,1}     29    0
22    764   206   207  0.550119  {1,1,0}     39    1
76    765   103   104  0.241993  {1,0,0}     23    1
52    787   128   137  0.774069  {0,2,0}     37    0
23    817    47    64  0.261742  {1,0,0}     26    1
80    828   225   248  0.135577  {0,1,0}     31    1
71    831     8    33  0.604106  {1,1,0}     40    1
16    839   185   186  0.045295  {0,1,1}     32    0
79    840     8     9  0.834417  {1,0,0}     33    1
61    853    90    91  0.917032  {0,1,0}     27    1
21    854    91    92  0.453832  {0,1,0}     25    1
10    858    17    22  0.416263  {0,3,0}     31    1
38    885    94    98  0.439316  {0,1,1}     23    0
47    885   223   224  0.741439  {0,3,0}     40    0
18    889    90    95  0.630426  {0,2,0}     35    1
44    897   213   214  0.095915  {1,0,0}     30    1
97    902    68    79  0.647700  {1,0,0}     33    1
2     907   245   246  0.738127  {0,2,0}     24    1
73    919   116   118  0.141403  {0,2,0}     20    1
78    921   197   198  0.246541  {0,1,1}     25    1
93    928    91    92  0.264430  {0,2,0}     28    0
53    942   135   145  0.931914  {1,0,0}     24    1
114   944   169   173  0.405713  {1,1,0}     31    1
41    958   211   212  0.162184  {0,2,0}     40    1
105   960    65    92  0.164511  {0,3,0}     25    1
90    962     3    23  0.963292  {0,3,0}     33    1
69    967   146   147  0.280675  {1,1,0}     36    1
8     973   243   244  0.475693  {0,2,0}     27    1
58    973   106   108  0.781647  {0,3,0}     38    0
106   975    23   170  0.915423  {0,2,0}     36    1
68    976    28    29  0.689956  {1,2,0}     24    1
31    980    37    74  0.484394  {1,1,0}     28    1
125   984     5    23  0.717292  {0,2,0}     24    1
82    987    48    57  0.188044  {1,1,0}     37    1
51    989   100   111  0.265007  {0,1,0}     22    1
123  1004   160   164  0.902950  {0,1,0}     36    0
75   1007   150   152  0.917621  {1,3,0}     23    1
117  1009   120   154  0.769294  {1,1,0}     40    0
113  1010    27    28  0.770964  {0,2,0}     31    0
27   1015   186   187  0.194210  {0,2,0}     32    0
37   1022    23   170  0.471110  {0,1,0}     31    0
96   1026   227   228  0.359089  {0,2,0}     39    1
91   1029    20    21  0.407323  {0,2,0}     20    1
109  1038   177   178  0.406687  {0,3,0}     23    0
4    1046    73    74  0.779345  {1,0,0}     34    1
54   1056    77    81  0.057496  {1,1,0}     26    1
35   1060   150   151  0.522566  {0,1,0}     38    0
101  1074   165   174  0.200406  {0,2,0}     38    1
6    1077   178   179  0.561677  {1,1,0}     20    1
120  1079   162   167  0.473724  {1,0,0}     34    1
12   1100   213   214  0.907751  {1,1,0}     30    1
86   1112   118   119  0.124567  {0,1,0}     27    0
88   1122   106   107  0.019219  {0,3,0}     30    0
85   1124   215   216  0.452177  {0,2,0}     38    0
34   1126    78    79  0.253524  {1,0,0}     36    1
74   1132    31    32  0.509888  {0,2,0}     39    1
116  1132    90    91  0.328089  {0,1,0}     27    0
92   1142    85    86  0.003362  {1,1,0}     27    1
28   1167    57    61  0.525343  {0,2,0}     30    0
127  1174    98   130  0.103870  {1,1,0}     20    1
62   1178    96    97  0.690211  {1,1,0}     33    1
115  1179   211   212  0.720179  {1,0,0}     36    1
14   1189   117   118  0.034219  {1,0,0}     34    1
20   1195   244   249  0.148131  {0,3,0}     39    1
0    1211   104   105  0.250713  {0,2,0}     29    1
9    1236    73    75  0.100862  {0,2,0}     24    0
118  1242    65    92  0.314739  {0,1,0}     37    0
126  1243    67    68  0.565716  {0,2,0}     35    0
112  1259   122   123  0.189814  {0,0,1}     32    0
45   1276   189   190  0.692835  {0,3,0}     36    1
29   1286   115   122  0.037803  {1,1,0}     37    1
81   1286   134   135  0.126603  {1,0,0}     24    1
102  1288   101   110  0.634024  {1,1,0}     23    1
11   1288   129   136  0.484828  {0,3,0}     24    1
110  1290   162   167  0.579706  {0,1,0}     39    0
100  1302   213   214  0.122701  {0,0,1}     26    0
40   1316   150   152  0.822928  {0,1,0}     24    1
95   1318   165   174  0.624796  {1,0,0}     36    1
46   1322     9    34  0.515457  {1,1,0}     20    1
49   1328    27    30  0.147030  {0,2,0}     38    1
67   1355   112   113  0.219385  {0,1,0}     23    0
42   1359   119   169  0.547849  {1,1,0}     38    1
77   1372   157   159  0.044547  {0,3,0}     20    0
121  1408   238   239  0.645558  {0,3,0}     21    1
83   1409    10    41  0.447322  {1,0,0}     33    1
26   1409   129   136  0.200067  {0,2,0}     29    1
98   1433   186   187  0.236534  {0,1,0}     29    0
