map EGL-G2-D
fac 5 10 {0,195,120,196,20}
hosp 1 {0}
n_ALS 8 1 {1:0,1:195,1:120,2:196,3:20}
n_BLS 22 1 {4:0,4:195,6:120,5:196,3:20}
n_CLS 9 0 {3:0,3:120,3:196}
      c_m  head  tail      c_af      c_d  c_tau  c_h
0      11   239   243  0.665687  {1,1,0}     37    1
10     14    97   112  0.796113  {0,3,0}     26    1
23     27   253   254  0.283958  {0,1,0}     35    0
88     34   162   163  0.083286  {0,2,0}     30    1
83     62     7    30  0.957587  {0,2,0}     26    1
85     62    38    40  0.816805  {0,2,0}     31    0
108    81   193   194  0.309916  {0,3,0}     20    1
119    82   119   120  0.759730  {0,3,0}     27    0
29    113    91    96  0.623273  {0,2,0}     39    1
34    115   161   164  0.889985  {0,2,0}     26    0
89    246    63    65  0.215732  {1,1,0}     23    1
21    255   123   124  0.150976  {0,0,1}     32    1
41    270    89    97  0.587172  {1,2,0}     36    1
67    282    34    41  0.584260  {0,3,0}     21    1
98    304    48    49  0.077796  {1,0,0}     23    1
80    305    89    90  0.270068  {0,1,0}     25    0
55    314    57    61  0.926564  {0,2,0}     38    0
56    399   196   198  0.775057  {0,2,0}     40    1
61    410    47    48  0.105479  {1,0,0}     28    1
125   410   188   189  0.467411  {1,1,0}     34    1
2     423   227   229  0.971611  {1,0,0}     24    1
74    427    36    37  0.536598  {0,1,0}     20    1
57    449   158   159  0.099631  {1,0,0}     36    1
73    451    23   171  0.702864  {0,2,0}     32    1
20    456     2     3  0.685608  {0,1,0}     23    1
53    468    98   127  0.513011  {0,1,1}     36    1
118   472   215   221  0.797579  {0,3,0}     37    0
111   492   201   202  0.438967  {0,2,0}     24    0
38    495   163   168  0.215133  {1,1,0}     37    1
112   499   112   113  0.866790  {1,1,0}     30    0
25    505    67    69  0.436761  {0,1,1}     34    1
48    511    59    60  0.068797  {0,1,0}     40    1
24    516     7     8  0.655677  {0,2,0}     21    1
4     527    11    42  0.243189  {0,2,0}     37    1
37    544   248   249  0.956102  {0,0,1}     22    0
9     544    47    64  0.082850  {0,0,1}     32    1
28    563    11    42  0.051018  {0,3,0}     22    1
123   565   140   141  0.559872  {1,0,0}     25    1
77    571   218   225  0.605557  {0,1,0}     29    1
103   579    17    22  0.345381  {0,1,0}     25    1
110   580   175   177  0.015299  {0,0,1}     29    0
102   582   252   253  0.465138  {0,3,0}     39    1
90    588   109   110  0.057486  {0,3,0}     25    0
50    604    53    55  0.333055  {0,2,0}     40    1
78    638   192   194  0.677891  {0,3,0}     37    1
72    641   236   237  0.138916  {1,0,0}     29    1
65    655    82    85  0.295016  {0,0,1}     37    1
107   663   156   157  0.239647  {0,0,1}     21    1
91    665   170   171  0.794654  {0,0,1}     37    1
3     676   121   155  0.912646  {0,1,0}     38    1
62    686   175   177  0.793194  {0,2,0}     22    1
121   693   163   168  0.134462  {1,0,0}     31    1
39    699   130   131  0.583497  {0,2,0}     36    1
44    718    46    47  0.430388  {0,3,0}     26    1
51    727    29    31  0.384654  {1,0,0}     27    1
81    738   154   158  0.928952  {0,1,0}     28    0
45    752   178   179  0.904208  {1,0,0}     23    1
32    764   227   233  0.979793  {0,1,0}     37    0
6     773    34    41  0.972328  {0,2,0}     36    1
49    783    19    20  0.212572  {0,3,0}     38    0
33    786   245   247  0.162418  {0,3,0}     38    0
