map EGL-G2-D
fac 5 10 {0,112,107,73,79}
hosp 2 {0,72}
n_ALS 9 1 {1:0,3:112,4:107,1:79}
n_BLS 25 1 {2:0,6:112,6:107,6:73,5:79}
n_CLS 7 0 {4:0,1:112,1:73,1:79}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44     46    48    49  0.182344  {0,2,0}     37    1
26     47   135   147  0.055527  {0,0,1}     32    0
102    54   175   176  0.865338  {0,3,0}     27    0
43     58   139   140  0.770450  {0,3,0}     31    1
81    111   141   150  0.534359  {0,3,0}     34    0
32    134   142   143  0.973650  {0,2,0}     38    1
47    153    68    69  0.699051  {1,0,0}     34    1
113   160     6     7  0.101657  {0,1,0}     26    0
8     177   101   102  0.767967  {1,1,0}     36    1
56    244   119   120  0.897116  {0,1,0}     40    0
73    272   209   216  0.288179  {0,2,0}     34    0
110   294   228   229  0.798874  {0,3,0}     25    1
28    318    72    73  0.302025  {1,1,0}     27    1
94    329    59    72  0.588730  {0,1,0}     20    0
119   360   118   119  0.292363  {0,2,0}     35    0
4     367    68    69  0.276682  {0,3,0}     24    1
11    370    18    19  0.154454  {0,2,0}     23    1
101   379   204   205  0.403370  {0,1,0}     29    0
40    392    27    28  0.762797  {1,0,0}     37    1
79    409    10    41  0.922003  {1,1,0}     21    1
63    430    17    22  0.202566  {1,0,0}     21    1
126   440    14    15  0.721587  {1,1,0}     20    1
121   444   233   234  0.072655  {0,3,0}     28    0
22    482    91    92  0.907800  {0,3,0}     23    0
1     492    71    73  0.629053  {0,1,0}     37    1
48    500    54    55  0.739123  {1,0,0}     32    1
106   509    99   132  0.245506  {0,3,0}     34    1
7     529   103   111  0.150526  {1,1,0}     21    1
82    530   206   207  0.078328  {1,1,0}     21    1
50    532    67    68  0.539168  {0,2,0}     40    1
111   536   178   179  0.307892  {0,1,0}     25    0
76    548     3     4  0.250946  {0,2,0}     33    0
25    549   195   196  0.140761  {0,3,0}     32    1
77    552   217   218  0.110974  {0,3,0}     29    1
80    566    93    94  0.288166  {1,1,0}     36    1
89    571    41    51  0.903106  {0,1,0}     30    1
112   599    81    82  0.094607  {1,1,0}     38    1
98    600   227   233  0.843013  {0,1,0}     21    1
116   604    99   131  0.929205  {0,2,0}     26    1
69    613   219   220  0.113904  {1,0,0}     40    1
30    630   177   180  0.367257  {1,0,0}     34    1
24    630    71    73  0.848442  {0,3,0}     21    0
117   632    80    81  0.315556  {0,1,0}     27    0
122   638   231   232  0.231528  {0,1,0}     21    1
124   649   184   185  0.312042  {0,2,0}     34    0
107   662   128   129  0.700918  {0,1,1}     39    1
18    665   253   254  0.844339  {0,3,0}     36    1
120   676   248   249  0.112465  {0,1,1}     33    1
14    686   154   157  0.292347  {0,2,0}     24    1
54    690   251   254  0.440654  {0,2,0}     40    1
109   700    17    22  0.769844  {0,1,0}     28    0
5     701   113   115  0.758985  {0,3,0}     23    0
67    703   210   215  0.806864  {0,1,0}     23    1
74    713   226   229  0.495067  {0,3,0}     22    0
27    713   135   136  0.203723  {0,2,0}     31    1
65    717    91    96  0.924353  {0,2,0}     31    1
3     726   242   243  0.583318  {0,3,0}     30    0
13    727   184   185  0.288105  {1,1,0}     31    1
51    732   163   168  0.149744  {0,2,0}     39    1
46    736    21    35  0.412501  {1,1,0}     30    1
97    751    68    69  0.028252  {0,1,0}     36    1
20    752    35    36  0.474538  {1,1,0}     33    1
38    754    58    59  0.610891  {0,2,0}     23    1
95    763   161   165  0.339137  {0,3,0}     27    0
17    771    12    16  0.096145  {1,1,0}     23    1
64    779   243   245  0.828923  {0,3,0}     26    1
2     782   237   238  0.019281  {1,1,0}     33    1
96    782   188   189  0.421774  {0,1,1}     36    0
52    790   185   186  0.454150  {1,0,0}     25    1
57    790    32    34  0.414288  {1,0,0}     25    1
6     794    76    78  0.657474  {0,0,1}     22    1
115   800    53    55  0.105438  {0,1,1}     38    0
90    802    59    60  0.618563  {0,0,1}     35    0
42    817    49    50  0.165831  {0,3,0}     28    0
78    820    61    65  0.929854  {1,0,0}     36    1
66    838   234   239  0.474389  {1,0,0}     35    0
71    842    31    32  0.161156  {0,1,0}     40    1
84    842    61    65  0.178183  {1,1,0}     31    1
114   881   213   214  0.727915  {0,2,0}     28    1
45    887   106   108  0.393480  {0,3,0}     29    1
72    917   205   208  0.834649  {0,1,1}     25    0
123   918    71    72  0.780088  {1,0,0}     29    1
16    929   143   145  0.035187  {0,2,0}     27    0
59    939   112   113  0.018653  {1,1,0}     23    1
12    947    61    65  0.259395  {0,2,0}     40    1
70    959   151   153  0.388644  {1,0,0}     21    1
29    964    91    96  0.865876  {0,3,0}     25    1
68    973   245   246  0.146247  {0,1,0}     23    0
118   979   190   192  0.211753  {1,0,0}     30    0
41    982   219   220  0.817537  {0,1,1}     38    0
53    986   154   158  0.487136  {0,0,1}     20    0
0    1012   197   200  0.927434  {0,3,0}     35    1
58   1023   153   154  0.924953  {0,3,0}     31    1
61   1034   221   222  0.382314  {0,1,0}     34    1
100  1046   253   254  0.889481  {0,1,0}     36    0
33   1058    45    64  0.872484  {1,0,0}     21    1
62   1087   198   199  0.021916  {0,1,0}     38    0
88   1088   120   162  0.102201  {0,1,0}     32    1
21   1096   251   254  0.122375  {1,1,0}     27    1
125  1103   107   109  0.738583  {0,1,0}     24    1
127  1104    71    73  0.548924  {0,0,1}     39    1
91   1105    23    87  0.637183  {1,0,0}     26    1
105  1126    39    40  0.155168  {1,1,0}     28    1
87   1130   197   200  0.173993  {0,0,1}     32    1
36   1183   164   165  0.208842  {0,3,0}     25    1
108  1184    59    72  0.825075  {0,3,0}     38    0
19   1189    35    36  0.396678  {1,1,0}     23    1
104  1191    16    18  0.370425  {0,2,0}     27    1
85   1191    73    74  0.287174  {1,0,0}     32    1
37   1197    59    72  0.731483  {1,1,0}     27    1
15   1209   198   199  0.750275  {0,3,0}     30    1
103  1214    32    34  0.874451  {0,2,0}     20    1
60   1225     3     4  0.323829  {1,0,0}     31    1
83   1228    76    77  0.345892  {0,1,0}     29    1
92   1281   195   196  0.996642  {1,0,0}     20    1
99   1281   234   239  0.488036  {0,1,0}     34    1
23   1283    27    30  0.310907  {1,3,0}     38    1
31   1285   215   221  0.421382  {1,1,0}     31    1
75   1295   221   222  0.090209  {1,1,0}     40    1
10   1303   112   113  0.113276  {1,1,0}     26    1
35   1352   135   136  0.000212  {1,1,0}     23    1
39   1352   235   236  0.830106  {0,2,0}     34    1
34   1372   123   124  0.948818  {0,3,0}     37    1
9    1384    97    98  0.330347  {0,2,0}     29    0
49   1410   192   194  0.206779  {0,1,0}     23    0
55   1418     0    21  0.486105  {1,0,0}     23    1
86   1425   193   246  0.137122  {0,1,0}     22    1
93   1433   117   118  0.199235  {1,0,0}     29    1
