map EGL-G1-B
fac 5 10 {0,193,19,14,78}
hosp 1 {0}
n_ALS 5 1 {2:193,2:19,1:14}
n_BLS 19 1 {3:0,5:193,8:19,1:14,2:78}
n_CLS 10 0 {4:0,3:193,2:14,1:78}
      c_m  head  tail      c_af      c_d  c_tau  c_h
73     15    85    86  0.911021  {0,1,0}     30    0
101    39   154   155  0.418336  {0,3,0}     22    1
42     50    23   229  0.066038  {0,3,0}     28    1
59     81   241   242  0.505578  {1,0,0}     26    1
45     91   199   202  0.419448  {0,0,1}     22    1
20     98   186   187  0.649830  {0,1,1}     28    1
121   109   204   209  0.840406  {1,0,0}     39    1
120   127    92    93  0.052915  {1,0,0}     33    1
113   147    32    33  0.770877  {0,1,0}     21    0
26    242   213   214  0.311741  {0,1,0}     40    0
89    284    67    68  0.494324  {0,1,0}     33    1
100   318   158   160  0.698875  {0,3,0}     23    0
50    323    77    78  0.202157  {0,1,1}     34    0
124   375    27    28  0.463021  {0,3,0}     35    0
92    380   191   194  0.572430  {1,0,0}     26    1
108   411   219   220  0.234109  {0,1,0}     23    0
39    423   119   161  0.711258  {0,1,0}     35    1
51    436    31    32  0.303779  {0,1,1}     37    0
32    443   152   153  0.166467  {1,0,0}     34    1
82    446   238   239  0.664931  {0,3,0}     20    1
54    467    24    25  0.629163  {0,1,0}     39    1
110   468   140   141  0.448005  {0,3,0}     40    0
10    471    11    42  0.141733  {0,3,0}     33    1
7     473    53    55  0.346270  {1,0,0}     38    1
70    473    17    19  0.461831  {1,0,0}     25    1
87    486   220   222  0.863345  {0,0,1}     38    0
77    498    72    73  0.610644  {0,3,0}     30    0
114   560    72    73  0.147387  {0,1,0}     23    0
1     560    38    40  0.784466  {0,1,0}     34    0
93    568   126   127  0.637961  {0,2,0}     34    1
43    569    78    79  0.004612  {0,3,0}     21    0
30    571    81    82  0.268462  {0,1,1}     33    1
5     573     1     2  0.724689  {0,1,0}     20    0
46    577    48    57  0.734988  {1,0,0}     30    1
123   580   184   185  0.020754  {1,1,0}     32    1
57    584   198   200  0.566002  {1,1,0}     28    1
56    607    54    58  0.501392  {0,0,1}     40    1
67    623   204   205  0.802322  {0,1,0}     26    0
104   631    98    99  0.673056  {0,2,0}     22    1
53    641    63    64  0.622482  {0,2,0}     26    1
49    656   116   118  0.371627  {0,2,0}     37    1
80    656   127   138  0.332568  {0,3,0}     25    1
111   658    65    66  0.431017  {0,3,0}     39    0
12    660   204   209  0.074824  {0,1,1}     26    1
83    668   105   107  0.980518  {1,0,0}     37    1
81    669   120   154  0.966194  {1,0,0}     36    1
63    691   188   189  0.973588  {1,0,0}     39    1
99    692   169   173  0.709970  {1,1,0}     38    0
22    713   178   182  0.274471  {0,1,0}     20    1
90    718   119   169  0.933773  {0,1,0}     29    1
62    723     5     6  0.368259  {0,2,0}     31    1
91    725   134   135  0.669671  {1,0,0}     28    1
25    725   131   132  0.774721  {0,2,0}     20    1
60    734   191   193  0.156905  {0,0,1}     27    1
40    739    10    41  0.466099  {1,1,0}     25    1
79    754   130   131  0.103287  {0,1,0}     23    0
106   766    30    33  0.884705  {0,3,0}     40    1
112   777    65    66  0.822162  {1,0,0}     20    1
4     777   140   141  0.923783  {0,1,0}     33    1
76    781   178   183  0.691062  {0,1,0}     31    0
14    799   152   153  0.685491  {0,1,0}     35    0
21    800   228   230  0.832355  {1,0,0}     26    1
84    807     1    12  0.713379  {0,0,1}     36    1
41    810   101   102  0.624989  {0,2,0}     32    0
103   810    36    38  0.088489  {1,0,0}     33    1
78    813    94    95  0.060879  {0,3,0}     21    0
33    818    29    30  0.258033  {0,3,0}     25    1
102   818   142   143  0.774357  {0,1,1}     32    1
3     823    80    88  0.065271  {0,1,0}     39    0
38    830    96    97  0.756897  {0,0,1}     21    0
85    841   219   220  0.712991  {1,1,0}     28    1
35    842   108   109  0.400930  {1,3,0}     25    1
72    844   192   193  0.683045  {1,1,0}     32    1
28    846    57    61  0.411852  {1,1,0}     31    1
17    857    36    37  0.219583  {0,1,0}     29    1
11    864   216   217  0.638784  {0,2,0}     25    1
97    880   141   142  0.510987  {1,1,0}     20    1
109   884    31    38  0.528616  {0,3,0}     25    1
47    886    83    84  0.025434  {0,2,0}     25    1
69    887   122   123  0.655195  {1,0,0}     22    1
122   888   121   123  0.062393  {0,3,0}     22    0
23    897     5    23  0.859412  {0,1,1}     30    1
18    908   219   220  0.418902  {0,1,0}     22    1
65    918    47    64  0.360147  {0,1,0}     25    0
71    935    81    82  0.281214  {0,2,0}     38    1
29    937    38    40  0.017192  {1,1,0}     22    1
52    943    16    17  0.329629  {0,2,0}     30    1
2     946    94    95  0.582654  {0,2,0}     36    1
27    953     7     8  0.431671  {0,3,0}     28    0
94    957    29    30  0.026189  {1,0,0}     39    1
36    970   115   122  0.147477  {0,2,0}     21    1
0     974   192   193  0.071567  {0,0,1}     34    1
58    991   210   212  0.184277  {0,3,0}     30    1
74    994    85    86  0.354661  {1,0,0}     25    1
