map EGL-G1-A
fac 5 10 {0,185,32,155,70}
hosp 1 {0}
n_ALS 7 1 {2:0,2:185,1:32,1:155,1:70}
n_BLS 16 1 {4:0,4:185,4:32,4:155}
n_CLS 6 0 {2:0,2:32,2:155}
      c_m  head  tail      c_af      c_d  c_tau  c_h
57      1    98   130  0.058170  {0,1,0}     40    0
110    23    95    97  0.830911  {0,2,0}     23    1
55     47    34    41  0.913046  {0,2,0}     26    0
42     50    16    18  0.666967  {1,2,0}     38    1
32     62     5    23  0.065572  {0,2,0}     22    0
41     64   246   247  0.317388  {0,1,0}     21    1
109   105    15    17  0.174827  {1,0,0}     39    1
60    256   154   155  0.095503  {0,1,1}     21    1
120   263   153   157  0.161155  {1,1,0}     35    0
126   287   104   106  0.422587  {1,0,0}     37    1
91    292     3    23  0.693828  {1,1,0}     35    1
24    365    70    71  0.115654  {0,1,0}     28    1
43    370   152   153  0.653829  {1,0,0}     30    1
53    433   140   141  0.209609  {1,1,0}     38    1
106   470    31    32  0.498508  {0,1,0}     34    1
64    475   151   152  0.827336  {0,2,0}     31    1
113   475    75    76  0.313294  {0,1,0}     38    0
104   479   169   170  0.105348  {1,1,0}     36    1
111   489    48    49  0.623120  {0,3,0}     37    0
14    491   195   197  0.346521  {1,1,0}     31    1
77    495    56    57  0.863229  {1,0,0}     31    1
75    516    39    72  0.203888  {0,2,0}     39    0
125   519   244   249  0.128689  {0,1,0}     31    1
65    522   212   243  0.694499  {0,1,0}     25    1
93    541   108   109  0.091599  {1,3,0}     23    1
18    547    73    75  0.010113  {1,0,0}     33    1
6     550    54    58  0.330564  {1,0,0}     22    1
21    558    32    33  0.337994  {1,2,0}     26    1
61    575   231   236  0.689490  {0,1,0}     20    1
62    576   226   231  0.172701  {0,2,0}     39    1
47    577   167   175  0.597785  {0,2,0}     28    1
13    580   112   114  0.398457  {0,3,0}     30    1
78    591   173   181  0.897691  {1,1,0}     40    1
15    596    48    49  0.871767  {1,1,0}     38    1
28    596   142   144  0.865234  {1,1,0}     26    1
116   617    40    41  0.892800  {1,0,0}     36    1
123   619     8    33  0.689077  {0,1,1}     28    1
67    627    47    64  0.405004  {0,0,1}     24    1
0     632    98   130  0.429544  {0,2,0}     22    1
36    634   157   158  0.303894  {0,1,0}     39    0
52    634    39    52  0.099298  {0,1,0}     23    1
121   646    47    48  0.310200  {0,0,1}     39    1
16    649    80    81  0.602259  {0,2,0}     24    0
85    672   192   193  0.702296  {1,0,0}     26    1
44    677    75    76  0.118226  {0,1,0}     30    0
38    686   153   156  0.418498  {0,2,0}     38    0
79    689    88    96  0.950827  {1,0,0}     36    1
114   694    98    99  0.672917  {0,1,1}     27    1
90    708    24    26  0.395688  {0,3,0}     38    1
11    732     1     2  0.967382  {0,1,0}     23    1
22    742   184   185  0.023097  {0,1,0}     27    1
30    751   219   221  0.570170  {0,3,0}     33    1
82    774   117   118  0.045641  {0,2,0}     28    0
27    781    98   130  0.919387  {1,1,0}     31    1
72    804     9    34  0.852203  {0,2,0}     29    0
97    810   157   158  0.584627  {1,0,0}     38    1
127   830   210   211  0.793566  {1,0,0}     20    1
119   836   140   149  0.758636  {0,3,0}     25    0
33    843   231   236  0.970283  {0,3,0}     37    1
76    852   171   172  0.523492  {0,3,0}     26    1
39    856   219   221  0.484545  {0,1,0}     25    1
103   869   202   203  0.094933  {0,0,1}     30    1
71    871   160   163  0.188380  {0,2,0}     27    1
115   876    60    67  0.720785  {1,0,0}     38    1
50    886   104   106  0.567345  {0,1,0}     28    1
73    899    73    74  0.991048  {0,2,0}     20    1
80    909   231   236  0.396404  {0,2,0}     20    1
99    916   150   151  0.987843  {1,1,0}     26    1
84    931    18    20  0.249039  {0,1,0}     38    1
102   938   142   143  0.247402  {0,2,0}     31    1
59    939   210   211  0.462269  {0,2,0}     25    1
88    951   131   132  0.211006  {1,0,0}     30    1
34    952   177   184  0.854470  {1,1,0}     38    1
35    954    22    24  0.100294  {1,0,0}     40    1
87    958   157   159  0.518574  {0,2,0}     38    1
69    964   198   200  0.359257  {1,0,0}     23    1
58    966   137   138  0.477903  {1,1,0}     40    1
7     982   241   242  0.002118  {1,1,0}     21    1
26    990   219   221  0.627287  {0,3,0}     29    1
74    999    62    63  0.658146  {1,0,0}     22    1
54    999    75    76  0.566817  {0,1,1}     29    1
10   1006   190   192  0.179097  {0,0,1}     34    0
107  1015   220   222  0.516291  {0,2,0}     34    1
63   1021   108   109  0.044735  {0,2,0}     35    1
9    1032    41    51  0.365664  {0,1,0}     31    0
31   1033   245   246  0.395785  {0,3,0}     22    0
56   1038    10    11  0.013943  {1,0,0}     35    1
