map EGL-G2-E
fac 5 10 {0,69,2,217,243}
hosp 3 {0,96,23}
n_ALS 7 1 {4:0,1:217,2:243}
n_BLS 22 1 {2:0,5:69,5:2,4:217,6:243}
n_CLS 9 0 {3:0,1:69,2:2,2:217,1:243}
      c_m  head  tail      c_af      c_d  c_tau  c_h
84      9   206   207  0.841856  {1,0,0}     20    1
120    25     2    14  0.270288  {0,1,0}     34    1
57     39   219   223  0.753367  {1,0,0}     37    1
40     68   151   152  0.405287  {0,1,0}     28    1
103    73    91    92  0.068156  {1,0,0}     29    1
22     78   192   194  0.982099  {1,1,0}     36    1
112   109   219   223  0.740096  {0,2,0}     29    0
12    151   184   188  0.431839  {0,1,0}     24    1
41    197   191   195  0.327832  {0,1,0}     34    1
42    259   107   109  0.193919  {0,1,0}     36    1
96    273   145   148  0.193541  {0,1,0}     38    0
46    331     3     4  0.235309  {1,1,0}     23    1
85    395   196   198  0.566189  {1,1,0}     27    1
25    398    50    53  0.569757  {1,1,0}     28    1
119   406    76    78  0.743221  {1,1,0}     24    1
31    409   126   127  0.110348  {1,0,0}     32    1
107   421   129   130  0.557640  {1,0,0}     30    1
18    428   143   144  0.165171  {1,0,0}     22    1
88    438    59    60  0.341221  {1,1,0}     27    1
75    441    32    33  0.357367  {0,3,0}     31    0
93    471   126   127  0.540310  {0,2,0}     34    0
13    500   143   145  0.368973  {0,1,1}     40    0
114   502    79    80  0.775566  {1,1,0}     33    1
109   515   125   126  0.761649  {0,1,0}     26    1
19    524    16    17  0.588692  {0,3,0}     37    0
27    538   237   238  0.736004  {1,1,0}     32    1
113   540    89    90  0.205510  {0,2,0}     36    1
117   546    12    16  0.566741  {0,1,0}     32    1
86    562   184   188  0.335586  {1,0,0}     26    0
34    564   247   248  0.507480  {1,0,0}     22    1
20    565    47    64  0.506955  {1,0,0}     26    1
101   570   179   180  0.240101  {1,0,0}     22    1
63    592    45    64  0.158017  {0,1,1}     29    1
14    600   189   190  0.349666  {0,2,0}     38    1
58    605    34    41  0.557738  {0,0,1}     32    1
26    605   244   253  0.692112  {1,1,0}     37    1
92    616   217   218  0.464831  {0,1,0}     33    0
110   619   158   160  0.970712  {1,1,0}     34    1
56    627   118   119  0.853071  {0,2,0}     39    1
17    661     3    15  0.252978  {1,1,0}     38    0
11    675   151   153  0.850836  {0,2,0}     22    0
91    677   130   137  0.663209  {1,1,0}     36    1
69    679    48    57  0.566807  {1,1,0}     31    1
108   692    66    93  0.756272  {1,0,0}     25    1
126   697   242   243  0.991971  {1,0,0}     21    1
2     702   170   174  0.317886  {0,0,1}     27    1
67    704    53    54  0.073535  {1,1,0}     21    1
1     715   177   181  0.210268  {0,2,0}     39    1
50    721    96    98  0.779455  {0,2,0}     26    0
55    725   196   198  0.020495  {1,0,0}     27    1
47    741    69    70  0.146529  {1,0,0}     29    1
77    741   130   131  0.581104  {1,0,0}     39    0
3     742   225   228  0.777187  {0,3,0}     20    1
124   750    19    25  0.069740  {0,3,0}     37    0
72    752   133   135  0.837354  {0,3,0}     40    1
115   758   237   238  0.742790  {0,1,0}     31    1
59    773   213   214  0.131981  {0,3,0}     36    0
21    785    16    18  0.434774  {0,2,0}     23    1
48    786     7     8  0.044641  {0,3,0}     37    1
82    790     7     8  0.104102  {0,1,0}     26    0
121   812   186   198  0.012057  {1,0,0}     30    1
5     813    48    49  0.927990  {1,0,0}     27    1
30    819    30    33  0.267862  {0,3,0}     24    1
52    826    67    69  0.673538  {1,0,0}     30    0
81    826   125   152  0.881632  {0,3,0}     26    1
76    828   136   146  0.984050  {0,2,0}     26    1
73    831   242   243  0.794535  {0,3,0}     40    1
70    837    50    52  0.736667  {0,2,0}     37    1
80    846   131   132  0.609882  {1,1,0}     35    1
71    848    50    51  0.945882  {1,0,0}     31    1
8     851    31    32  0.724534  {0,2,0}     21    1
36    854   142   143  0.179867  {1,1,0}     38    1
106   865   135   136  0.077725  {0,1,0}     24    0
44    870   233   254  0.754628  {0,2,0}     28    1
83    906   178   179  0.255935  {1,1,0}     35    1
79    910   250   251  0.020405  {1,1,0}     37    1
104   912   208   210  0.380649  {1,1,0}     30    1
54    924    68    69  0.286974  {0,1,0}     25    0
89    927   102   103  0.944284  {0,3,0}     35    0
100   933    53    54  0.611882  {0,1,1}     29    0
29    942   130   137  0.567942  {0,1,1}     36    0
64    945    16    18  0.164469  {0,0,1}     25    0
33    950    59    60  0.299776  {1,0,0}     39    1
74    954    90    92  0.935833  {0,1,0}     40    1
9     956    48    49  0.386846  {1,0,0}     36    1
105   960   233   234  0.098103  {1,1,0}     27    1
15    961     3     4  0.085799  {0,1,1}     36    1
60    969    18    20  0.547714  {1,1,0}     24    1
122   987    47    64  0.611224  {0,1,0}     31    1
0     999   143   145  0.410213  {0,1,0}     20    0
90   1005   130   137  0.526262  {0,2,0}     22    0
125  1007    97   115  0.902104  {1,0,0}     37    1
45   1008   233   234  0.096830  {1,0,0}     33    1
65   1013   152   153  0.610478  {0,3,0}     27    0
38   1020   156   157  0.317571  {1,0,0}     26    1
95   1031   130   131  0.241578  {0,2,0}     22    1
62   1055    54    55  0.286233  {0,2,0}     40    0
97   1064     7    30  0.727634  {0,3,0}     27    0
49   1064   219   220  0.623678  {1,0,0}     22    1
23   1078    80    81  0.237376  {0,2,0}     22    1
39   1083   215   221  0.702571  {1,0,0}     23    0
66   1089   233   235  0.002914  {0,3,0}     29    0
16   1097    90    92  0.795747  {0,3,0}     39    0
35   1098   188   189  0.943865  {0,2,0}     37    1
24   1111    99   100  0.293776  {0,3,0}     31    1
127  1112   239   240  0.739843  {0,1,0}     34    1
51   1112   161   165  0.551759  {0,1,0}     38    1
99   1161    95    96  0.679076  {0,2,0}     40    0
102  1163   172   173  0.142202  {0,1,0}     22    0
6    1176    18    20  0.324057  {0,1,1}     36    1
94   1185     3    23  0.501533  {0,1,1}     33    1
43   1188   179   183  0.347689  {0,2,0}     26    1
87   1219    17    19  0.620004  {1,0,0}     32    1
28   1248    89    97  0.572920  {0,2,0}     37    1
32   1249    24    25  0.807166  {0,3,0}     20    0
7    1273   147   148  0.060588  {0,1,0}     20    0
10   1274    53    55  0.682093  {0,3,0}     24    1
53   1277    68    69  0.269109  {0,1,0}     31    0
123  1294    23    87  0.477474  {0,1,1}     23    0
116  1297   227   231  0.717747  {0,1,0}     24    1
78   1298    72    73  0.464841  {0,2,0}     38    0
98   1325    10    11  0.893017  {0,1,0}     31    0
4    1328   217   218  0.321280  {0,1,0}     25    1
118  1360   177   180  0.941751  {0,1,0}     36    0
111  1365   223   224  0.662199  {0,2,0}     30    0
68   1371   216   218  0.593338  {1,0,0}     22    1
37   1399   138   139  0.136313  {0,2,0}     35    0
61   1430   171   172  0.990201  {1,1,0}     37    1
