map EGL-G2-D
fac 5 10 {0,104,155,57,12}
hosp 2 {0,53}
n_ALS 5 1 {2:104,2:57,1:12}
n_BLS 25 1 {5:0,2:104,8:155,5:57,5:12}
n_CLS 9 0 {2:0,2:104,2:155,2:57,1:12}
      c_m  head  tail      c_af      c_d  c_tau  c_h
22     44    84    85  0.295368  {0,2,0}     27    1
16     66   233   234  0.196491  {0,2,0}     27    0
51     80   157   163  0.664030  {0,3,0}     31    0
75     86   102   111  0.896368  {0,3,0}     25    0
10     89    39    52  0.271875  {0,3,0}     20    1
85    104   190   192  0.345369  {1,1,0}     29    1
122   130   189   190  0.006583  {0,1,1}     36    0
96    144     5    26  0.220077  {0,1,0}     27    1
1     151    76    78  0.531909  {0,1,0}     40    1
14    153   233   235  0.275103  {1,2,0}     29    1
29    171     1     2  0.877788  {0,2,0}     34    1
89    194    37    75  0.453900  {0,2,0}     32    1
20    211   184   185  0.088924  {0,1,0}     37    1
103   216   244   253  0.887874  {1,1,0}     37    1
126   236   217   219  0.166160  {1,1,0}     39    1
7     267   233   254  0.507628  {0,1,0}     25    1
72    278   223   224  0.054948  {0,0,1}     32    0
64    301   170   171  0.782795  {1,0,0}     27    1
116   310   164   165  0.314849  {1,0,0}     26    1
25    336   104   105  0.017053  {1,1,0}     39    1
44    352    17    22  0.251874  {0,2,0}     25    1
80    369   199   200  0.180196  {0,3,0}     22    1
5     445    59    60  0.907795  {0,1,0}     26    1
57    451   113   114  0.416772  {0,1,0}     38    1
34    458   153   154  0.443499  {0,3,0}     37    1
113   464    43    46  0.276665  {1,1,0}     21    1
105   496   121   155  0.650272  {1,1,0}     35    1
48    508     4    22  0.023043  {1,0,0}     21    1
55    516    66    93  0.803931  {0,1,0}     30    0
58    547   101   112  0.442357  {0,1,1}     28    0
33    555   225   226  0.702262  {0,2,0}     34    1
6     556   140   142  0.629866  {0,2,0}     38    0
31    557   151   152  0.110639  {1,0,0}     32    1
2     567    67    69  0.387560  {1,1,0}     22    1
93    575   226   229  0.483813  {0,1,0}     22    1
11    578    95    99  0.975315  {1,0,0}     32    1
27    578   216   218  0.798524  {0,1,0}     21    0
117   582   185   186  0.583989  {0,2,0}     40    0
62    585   186   198  0.319893  {0,1,0}     30    1
118   587    84    86  0.184196  {0,2,0}     37    1
77    593    50    53  0.391191  {1,1,0}     31    1
19    602    36    37  0.602706  {0,0,1}     39    0
87    602   171   172  0.278475  {0,2,0}     38    1
42    622    81    89  0.434587  {0,2,0}     32    1
71    624   141   142  0.601726  {0,2,0}     31    1
68    645   163   167  0.586977  {1,0,0}     31    0
28    651   251   254  0.040811  {0,2,0}     34    0
86    660   137   138  0.911367  {0,1,0}     40    0
78    672   240   241  0.921031  {0,3,0}     23    1
9     685   154   157  0.932429  {0,1,0}     34    0
69    686    31    38  0.802095  {0,0,1}     31    0
3     690    81    82  0.725635  {0,2,0}     34    1
8     716   118   119  0.772014  {0,1,0}     37    1
63    722    87    88  0.514495  {0,1,1}     39    1
114   734   156   162  0.314116  {1,1,0}     24    1
97    751   123   124  0.459726  {1,1,0}     26    1
108   755    99   132  0.150596  {0,0,1}     36    1
125   763   244   253  0.374903  {0,2,0}     34    1
109   767   168   176  0.560099  {1,1,0}     23    1
92    784   137   138  0.553290  {0,2,0}     22    1
95    794    86    87  0.769760  {1,0,0}     22    1
106   799   239   240  0.509829  {1,2,0}     32    1
59    802     6     7  0.374646  {1,1,0}     31    1
15    819    45    64  0.846455  {0,0,1}     21    1
32    828   225   228  0.319724  {0,1,0}     28    0
119   830   226   227  0.343026  {0,1,0}     38    0
79    849    27    30  0.511764  {0,2,0}     40    1
91    872   122   124  0.877096  {0,2,0}     38    1
46    875   186   188  0.358283  {0,2,0}     40    1
30    880    36    37  0.590827  {0,3,0}     40    1
66    894   111   114  0.254192  {1,0,0}     36    1
121   896   104   114  0.545568  {1,0,0}     20    1
39    918   109   110  0.622274  {1,0,0}     40    1
99    920   242   243  0.702962  {0,1,0}     25    0
47    921    66    93  0.831513  {0,1,1}     38    0
24    923   226   251  0.054162  {0,0,1}     29    0
123   925    16    17  0.087041  {1,0,0}     39    1
104   926   197   200  0.442186  {0,2,0}     25    0
45    935     9    34  0.769162  {0,3,0}     36    1
102   949   111   114  0.331842  {0,0,1}     36    1
94    955    68    69  0.799216  {0,1,0}     20    1
17    971   140   141  0.918572  {1,1,0}     32    1
73    978    74    75  0.455860  {0,1,0}     21    0
4     991    10    41  0.539845  {0,1,0}     38    1
100   994    97   112  0.230931  {0,1,0}     32    0
52   1006   186   198  0.746237  {0,2,0}     32    0
13   1009    12    16  0.798832  {0,1,0}     37    1
120  1011    31    32  0.805429  {1,1,0}     40    1
82   1021    27    28  0.483225  {0,2,0}     21    0
88   1023   125   126  0.666047  {0,2,0}     22    0
98   1043   188   189  0.731106  {0,1,0}     30    0
101  1048    36    39  0.854633  {1,1,0}     27    1
67   1053   249   250  0.008872  {0,1,0}     24    1
74   1059    23   171  0.102963  {0,3,0}     34    1
76   1064   236   237  0.511902  {0,1,0}     24    1
50   1074   103   111  0.753791  {0,3,0}     26    1
54   1096    32    33  0.501114  {0,3,0}     24    0
35   1107    43    45  0.224891  {0,1,0}     29    0
41   1134   131   132  0.212162  {0,1,0}     23    1
83   1149   185   187  0.555537  {1,0,0}     38    1
36   1163   217   218  0.655305  {0,2,0}     35    1
110  1167   161   164  0.675970  {0,1,0}     36    1
61   1201   191   195  0.881119  {0,2,0}     33    0
56   1211   216   217  0.631581  {0,2,0}     31    1
90   1218    31    32  0.174066  {0,1,0}     34    0
111  1218    90    91  0.117880  {0,1,0}     39    0
112  1222   243   245  0.015886  {1,2,0}     40    1
70   1222   135   147  0.141289  {0,1,0}     32    0
43   1222    91    92  0.271473  {1,2,0}     37    1
124  1235   189   190  0.235079  {0,3,0}     22    0
0    1241    42    43  0.157849  {1,0,0}     27    1
38   1245   208   209  0.058255  {0,2,0}     36    1
26   1247   141   142  0.926224  {1,1,0}     32    1
81   1256    51    52  0.573368  {1,0,0}     30    1
12   1265   106   108  0.765831  {0,1,0}     25    0
53   1268    50    53  0.879792  {1,1,0}     34    1
127  1271   103   104  0.269684  {0,2,0}     25    0
84   1274   196   197  0.375649  {0,2,0}     40    1
107  1276    55    56  0.688170  {0,3,0}     25    1
65   1287    87    88  0.295221  {0,2,0}     37    1
115  1289   217   219  0.530835  {0,1,0}     24    0
