map EGL-G1-B
fac 5 10 {0,135,163,234,204}
hosp 2 {0,213}
n_ALS 8 1 {4:135,1:163,1:234,2:204}
n_BLS 19 1 {2:0,9:163,3:234,5:204}
n_CLS 9 0 {4:135,3:234,2:204}
      c_m  head  tail      c_af      c_d  c_tau  c_h
108     5   121   122  0.578535  {1,0,0}     25    1
84      9   137   138  0.097524  {0,2,0}     37    0
88     16   199   202  0.197230  {0,2,0}     38    0
109    16    51    52  0.997467  {0,1,0}     26    0
18     21   244   249  0.929068  {0,3,0}     26    1
27     48   100   101  0.573352  {0,2,0}     29    1
33     49    98    99  0.668181  {0,1,0}     22    1
40     59    93    94  0.700107  {0,0,1}     28    1
42     69   234   236  0.486227  {0,1,0}     39    1
52    134    19    20  0.499526  {0,2,0}     27    1
53    137    59    71  0.416817  {1,0,0}     36    1
21    171     6     7  0.139666  {1,1,0}     26    0
47    184     2     3  0.050248  {0,1,1}     24    0
89    199    68    79  0.426180  {1,0,0}     38    1
91    203    77    81  0.549950  {1,1,0}     21    1
41    224   167   175  0.493920  {0,2,0}     32    1
86    229   177   178  0.260012  {1,1,0}     36    1
75    256   160   164  0.207247  {1,0,0}     39    1
37    288    77    81  0.040897  {1,0,0}     24    1
23    292   102   103  0.299907  {0,2,0}     21    0
44    300    42    43  0.195626  {0,2,0}     40    1
61    345   124   151  0.475857  {0,3,0}     26    0
62    372   112   114  0.972469  {0,2,0}     24    0
22    379    66    67  0.025376  {0,1,0}     21    0
17    393   131   132  0.279492  {0,1,0}     37    1
116   418    53    54  0.483700  {0,2,0}     20    1
26    426   164   165  0.800757  {0,3,0}     33    1
107   453   140   149  0.543109  {0,1,0}     31    0
59    476    23    86  0.368199  {1,1,0}     38    1
68    495    65    92  0.309166  {1,0,0}     22    1
71    502   158   160  0.579461  {0,3,0}     20    1
12    511   151   154  0.890416  {0,0,1}     22    0
64    513     1     2  0.227287  {0,2,0}     28    0
72    519    23   149  0.736430  {1,1,0}     28    1
