map EGL-G1-E
fac 5 10 {0,211,210,196,26}
hosp 1 {0}
n_ALS 6 1 {1:0,2:211,3:210}
n_BLS 20 1 {2:0,3:211,3:210,6:196,6:26}
n_CLS 7 0 {1:0,1:211,3:210,1:196,1:26}
      c_m  head  tail      c_af      c_d  c_tau  c_h
111    16    77    78  0.745017  {0,0,1}     38    1
84     20   195   197  0.167390  {0,1,0}     26    0
0      22   136   137  0.950483  {0,0,1}     20    1
61     65   234   235  0.974576  {0,2,0}     22    0
105   153   101   110  0.701352  {0,1,0}     28    0
4     156    58    59  0.190251  {1,0,0}     20    1
86    230   202   203  0.944981  {0,2,0}     30    1
85    234    55    56  0.254708  {0,1,0}     26    0
21    234    19    25  0.465919  {1,0,0}     24    1
17    319    55    56  0.973246  {0,2,0}     36    1
117   350   237   240  0.764547  {0,3,0}     34    0
41    356    23   170  0.577892  {1,0,0}     30    1
13    384   212   218  0.545781  {0,2,0}     20    1
76    402   226   227  0.161376  {0,2,0}     25    1
98    411   103   104  0.020098  {0,3,0}     31    0
101   416    35    36  0.889800  {0,2,0}     32    0
5     430   162   167  0.720799  {0,2,0}     39    0
35    432    57    61  0.411518  {1,1,0}     23    1
78    433   158   160  0.485262  {0,3,0}     37    0
63    488   244   248  0.983383  {0,3,0}     36    1
34    513    60    67  0.645403  {1,1,0}     24    1
121   529    30    33  0.060018  {0,3,0}     36    1
71    532   112   114  0.868287  {0,1,0}     22    1
12    552   232   234  0.067703  {0,1,0}     36    1
119   561    86    87  0.592213  {0,0,1}     36    1
127   569    66    67  0.572698  {0,3,0}     21    1
107   573    36    37  0.094079  {1,0,0}     25    1
23    583   165   177  0.975478  {1,3,0}     28    1
53    589   180   181  0.258271  {1,1,0}     28    1
2     595     6     7  0.710030  {0,3,0}     28    1
72    607    16    17  0.166052  {1,0,0}     25    1
60    611    90    95  0.695369  {1,2,0}     20    1
18    613   147   148  0.082308  {0,1,0}     38    0
32    615    54    55  0.166239  {0,3,0}     27    0
79    632   211   213  0.786319  {0,0,1}     27    1
99    636    29    30  0.308122  {1,1,0}     29    1
64    639   110   113  0.530114  {0,2,0}     38    0
31    654   132   133  0.213978  {1,0,0}     30    1
57    662    91    92  0.418065  {0,0,1}     28    0
124   678   119   161  0.342032  {0,2,0}     36    1
46    685   145   146  0.478823  {0,2,0}     20    1
106   712   132   134  0.502460  {0,3,0}     26    0
51    713   129   130  0.043357  {0,3,0}     37    1
58    733   225   248  0.639616  {0,1,0}     32    0
19    747    66    67  0.454490  {0,0,1}     22    0
42    749   129   136  0.616243  {1,1,0}     20    1
30    766   135   145  0.549506  {0,2,0}     36    0
14    768   198   200  0.224902  {1,1,0}     39    0
7     783   202   204  0.169474  {0,2,0}     36    0
8     792   119   161  0.559173  {0,2,0}     30    1
118   795    29    30  0.668600  {0,1,0}     21    1
40    801   165   174  0.248769  {0,1,0}     30    0
50    807   216   217  0.258343  {0,3,0}     30    0
62    811   198   200  0.091504  {0,3,0}     23    1
55    819   120   121  0.698912  {0,3,0}     35    1
9     838    48    49  0.704747  {0,3,0}     26    1
93    851   156   162  0.319155  {0,3,0}     22    0
94    856   165   174  0.037411  {0,0,1}     30    1
73    856    66    68  0.686348  {0,1,0}     36    0
26    862    43    45  0.408998  {0,1,0}     39    1
108   863   219   221  0.444577  {1,0,0}     40    1
66    863    53    55  0.893961  {0,1,0}     31    1
39    864    42    43  0.308415  {1,1,0}     35    1
36    885   173   181  0.914923  {1,1,0}     23    1
25    888   243   244  0.813240  {0,2,0}     37    1
67    889   162   166  0.009946  {0,0,1}     33    1
113   897   232   234  0.795936  {0,0,1}     38    1
77    921   203   210  0.543977  {0,1,0}     20    1
126   931   160   163  0.011336  {0,1,0}     36    1
89    942    75    77  0.939985  {0,2,0}     32    0
15    943    75    77  0.992560  {0,1,1}     21    0
49    946   140   149  0.517983  {1,1,0}     26    1
104   947     6     7  0.374327  {0,2,0}     26    1
116   947   156   162  0.235095  {0,1,0}     25    1
44    950   213   214  0.904534  {1,0,0}     34    1
87    965   174   175  0.968048  {1,1,0}     28    1
6     980   213   216  0.643795  {0,2,0}     22    1
102   986     2    14  0.962532  {0,0,1}     36    1
20   1010    49    56  0.982117  {1,1,0}     22    1
110  1020   100   111  0.250453  {1,1,0}     29    1
90   1046   131   132  0.825753  {1,0,0}     23    0
100  1050   210   212  0.340199  {0,1,0}     31    0
45   1051    98    99  0.277430  {1,1,0}     21    0
83   1060   158   159  0.198273  {0,1,0}     35    1
10   1071    19    25  0.553664  {0,3,0}     21    1
112  1072    45    46  0.983563  {0,3,0}     24    1
114  1074   176   179  0.249904  {0,3,0}     27    0
52   1078     1     2  0.524019  {1,1,0}     33    1
24   1083    31    32  0.986646  {0,1,0}     34    1
69   1084   151   152  0.170121  {0,3,0}     22    1
28   1098   132   134  0.136446  {0,2,0}     25    1
122  1105   242   245  0.903441  {0,1,1}     20    1
109  1118    54    55  0.097365  {0,2,0}     35    1
43   1120   110   113  0.763980  {1,1,0}     31    1
74   1128   197   198  0.805011  {0,1,0}     35    1
96   1142   140   149  0.519901  {1,1,0}     39    1
47   1145   100   111  0.634681  {0,3,0}     26    1
123  1157    53    54  0.354334  {1,1,0}     32    1
54   1159   228   229  0.141505  {0,0,1}     22    1
103  1167   160   163  0.160434  {0,2,0}     28    0
120  1174   104   105  0.912706  {0,1,0}     27    0
38   1194   138   139  0.905080  {0,1,0}     40    1
65   1196    85    86  0.438276  {0,0,1}     27    0
48   1200    63    64  0.954734  {0,2,0}     37    1
91   1200   147   148  0.990497  {0,2,0}     28    0
11   1200    36    37  0.459839  {0,1,1}     26    1
70   1210   111   112  0.592469  {1,0,0}     32    1
33   1221   171   172  0.745755  {1,1,0}     35    1
80   1245   222   225  0.811318  {0,0,1}     40    1
82   1256   132   134  0.053678  {1,0,0}     31    1
75   1264   178   179  0.766349  {0,2,0}     33    0
59   1270   180   181  0.894512  {0,2,0}     28    1
16   1279   177   178  0.015151  {0,1,0}     37    1
37   1285    11    42  0.944272  {0,2,0}     38    0
97   1301    50    51  0.287899  {0,1,1}     32    0
115  1309   123   124  0.952787  {1,1,0}     37    1
22   1312   199   201  0.580262  {0,0,1}     25    0
125  1328   199   201  0.655272  {0,2,0}     29    1
3    1333   213   214  0.619894  {0,2,0}     24    1
56   1339   124   149  0.283903  {1,0,0}     21    1
92   1340   102   103  0.382607  {0,1,0}     22    1
88   1355     9    34  0.010974  {0,1,0}     22    1
81   1378   106   107  0.069182  {0,1,0}     35    0
27   1385   225   248  0.319543  {1,1,0}     28    1
1    1387   203   210  0.886359  {0,0,1}     38    1
95   1415   137   138  0.807779  {0,3,0}     29    1
68   1417   191   193  0.742353  {1,1,0}     32    1
29   1439    88    96  0.968806  {0,3,0}     31    0
