map EGL-G1-B
fac 5 10 {0,72,111,149,131}
hosp 1 {0}
n_ALS 5 1 {1:72,1:111,1:149,2:131}
n_BLS 23 1 {1:0,6:72,9:111,5:149,2:131}
n_CLS 6 0 {1:0,3:72,2:131}
      c_m  head  tail      c_af      c_d  c_tau  c_h
45     45   211   212  0.751484  {0,2,0}     32    0
36    104    96   114  0.804163  {1,0,0}     39    1
39    129    14    15  0.478779  {1,0,0}     30    1
124   169    27    30  0.494871  {1,1,0}     27    1
121   175   163   168  0.748435  {0,1,0}     34    0
69    195   134   135  0.533244  {0,1,0}     38    0
16    221   212   243  0.398024  {0,1,0}     37    1
0     337    49    50  0.232456  {0,1,1}     23    0
54    373    17    19  0.753824  {1,2,0}     21    1
73    378   106   107  0.529925  {0,0,1}     27    1
90    383   128   129  0.323229  {1,1,0}     26    1
97    389   232   234  0.488434  {0,2,0}     34    0
24    395    47    64  0.144606  {0,1,0}     31    0
57    403   128   137  0.509027  {0,2,0}     29    1
42    419    55    56  0.763986  {0,1,0}     30    1
93    420   203   210  0.466666  {0,1,0}     21    1
15    422   153   157  0.158796  {0,2,0}     33    1
100   425   184   185  0.605958  {0,1,0}     20    0
19    487    43    45  0.107663  {0,2,0}     25    0
114   491   153   156  0.957084  {1,3,0}     33    1
37    498    30    33  0.338781  {1,1,0}     34    1
64    507    16    18  0.124653  {1,1,0}     30    1
8     533   190   191  0.470141  {0,1,0}     28    0
87    541    49    50  0.596868  {0,3,0}     22    0
22    542   176   180  0.684064  {1,0,0}     24    0
77    543   213   214  0.912008  {1,1,0}     30    1
119   545   246   248  0.265486  {0,1,0}     23    0
46    556   178   183  0.882160  {0,1,0}     30    0
27    564   153   156  0.954270  {0,1,0}     29    0
89    589    49    50  0.858829  {0,1,1}     27    1
66    625    53    54  0.587379  {0,1,0}     27    0
38    636   117   118  0.126952  {0,1,0}     36    0
10    639    26    28  0.270869  {0,1,0}     22    1
85    642   169   170  0.579832  {0,1,0}     29    0
29    643    89    91  0.126532  {0,3,0}     20    1
31    650   226   231  0.854840  {0,3,0}     38    1
122   652   123   124  0.644446  {0,1,1}     29    0
96    665   223   224  0.933948  {1,1,0}     24    1
63    668   210   211  0.280341  {0,3,0}     27    0
109   696   150   151  0.808389  {0,1,0}     35    1
6     701    45    46  0.707722  {0,1,0}     27    1
104   727    58    59  0.876027  {0,3,0}     25    1
26    738    58    59  0.455882  {1,3,0}     37    1
95    752    70    72  0.691018  {0,0,1}     37    0
94    752    37    74  0.176572  {0,1,0}     20    0
1     769    69    78  0.501006  {0,1,0}     35    0
30    772   157   159  0.149264  {0,3,0}     35    1
9     777     8    33  0.715680  {1,0,0}     38    1
