map EGL-G2-E
fac 5 10 {0,242,8,158,200}
hosp 2 {0,1}
n_ALS 5 1 {2:0,1:8,2:200}
n_BLS 19 1 {2:0,8:242,1:8,4:158,4:200}
n_CLS 9 0 {2:0,2:242,2:8,3:200}
      c_m  head  tail      c_af      c_d  c_tau  c_h
125     5   234   239  0.529658  {0,1,1}     26    0
80     28    36    37  0.875023  {0,3,0}     20    0
76     35   245   246  0.438001  {0,2,0}     29    1
110    67    80    81  0.460709  {0,1,0}     22    0
94     93   109   110  0.605940  {0,2,0}     25    0
19    106   164   165  0.090107  {1,0,0}     29    1
39    122   213   215  0.986603  {1,0,0}     35    1
91    143    39    73  0.667400  {0,0,1}     35    0
53    178    48    57  0.414532  {0,2,0}     28    0
75    197   158   160  0.026387  {0,1,0}     36    0
59    234   164   165  0.360908  {0,2,0}     25    1
60    248   244   245  0.127017  {0,2,0}     26    1
25    260    45    64  0.555072  {0,1,0}     24    1
84    267   119   120  0.530367  {0,3,0}     34    1
79    305   180   181  0.654923  {1,0,0}     27    0
73    317   151   153  0.246291  {0,1,0}     26    1
31    371   240   241  0.323718  {1,0,0}     38    1
96    401   252   253  0.868916  {0,2,0}     20    1
27    427    89    90  0.284292  {0,1,0}     35    0
37    429   192   194  0.168587  {0,2,0}     36    1
5     483   155   156  0.482814  {1,1,0}     30    1
50    484   195   248  0.353148  {1,0,0}     33    1
48    484   105   106  0.232632  {0,3,0}     28    1
36    511   141   142  0.202636  {0,1,0}     36    1
43    526    24    25  0.740379  {0,2,0}     21    1
71    530   244   253  0.834850  {1,1,0}     21    1
55    561    31    38  0.170726  {0,2,0}     34    1
103   584   157   163  0.296619  {0,3,0}     27    1
67    588    31    38  0.177676  {0,3,0}     30    1
118   600     3     4  0.992163  {0,1,0}     35    1
119   610    62    63  0.657557  {1,1,0}     27    1
90    617    39    40  0.596206  {0,3,0}     22    0
127   628    36    38  0.301631  {0,3,0}     30    1
1     641   197   200  0.885435  {1,0,0}     40    1
