map EGL-G2-B
fac 5 10 {0,72,246,84,117}
hosp 2 {0,66}
n_ALS 8 1 {2:0,2:72,2:246,2:117}
n_BLS 15 1 {5:0,3:246,2:84,5:117}
n_CLS 5 0 {2:72,1:246,2:84}
      c_m  head  tail      c_af      c_d  c_tau  c_h
74     18   185   187  0.440989  {0,1,0}     23    1
77     19    95    99  0.287771  {0,2,0}     22    0
19     22    50    51  0.416151  {0,3,0}     30    1
66     44   161   165  0.643146  {0,1,1}     22    0
65     48   242   243  0.577719  {0,2,0}     39    1
42     69    20    21  0.736507  {0,2,0}     26    1
44    131   106   108  0.661175  {0,1,0}     22    1
7     143    45    64  0.551411  {1,0,0}     26    1
126   145    66    93  0.585776  {0,2,0}     35    1
68    205    18    20  0.723497  {0,1,0}     33    0
49    220   111   114  0.754582  {1,1,0}     28    1
58    234   166   167  0.049599  {0,1,1}     35    0
56    314   133   135  0.535420  {0,3,0}     30    1
107   321   105   107  0.655414  {0,2,0}     39    1
35    340   104   105  0.106310  {1,1,0}     29    1
8     370     9    10  0.210485  {0,2,0}     26    0
110   386   245   247  0.132708  {1,1,0}     37    1
18    390     1    12  0.327163  {0,3,0}     27    1
89    412   161   164  0.013119  {0,3,0}     20    1
61    456   196   197  0.042354  {1,3,0}     32    1
116   481    50    52  0.663961  {0,1,0}     22    1
1     485    90    92  0.744506  {0,3,0}     23    1
123   496     7    30  0.875520  {1,0,0}     26    1
14    497   204   205  0.867514  {0,2,0}     23    0
10    497   240   241  0.828276  {0,1,1}     24    1
21    504    93    94  0.774644  {0,2,0}     26    1
41    518   180   181  0.912006  {0,3,0}     25    1
80    534   170   171  0.452929  {1,0,0}     23    1
92    544   208   209  0.877356  {0,3,0}     39    0
84    550    82    83  0.459357  {0,2,0}     23    1
33    550    34    41  0.080608  {0,2,0}     37    1
43    572   236   238  0.557843  {1,1,0}     34    1
4     576   174   189  0.845134  {1,1,0}     30    1
106   585   143   145  0.867721  {0,0,1}     25    0
73    597   175   176  0.926024  {0,1,0}     34    1
87    600   185   186  0.305727  {0,2,0}     36    1
113   603    20    21  0.815417  {0,2,0}     29    0
101   610     4     5  0.307655  {0,2,0}     34    1
79    632    58    59  0.108893  {0,1,0}     39    1
114   640    40    41  0.952118  {0,1,0}     25    1
53    647   107   109  0.015521  {1,1,0}     24    1
59    666   244   253  0.029311  {0,1,0}     26    1
23    669    53    55  0.183076  {0,1,1}     27    1
34    674    26    28  0.872904  {0,1,0}     29    1
72    694    67    68  0.614731  {1,0,0}     36    1
40    706    76    77  0.818966  {0,1,1}     21    0
118   716    17    19  0.884863  {1,0,0}     30    1
75    721   216   217  0.221110  {0,0,1}     38    1
36    721   179   183  0.008431  {0,3,0}     28    0
83    740   209   216  0.639078  {0,1,0}     36    1
6     742    78    79  0.431094  {0,1,1}     23    0
22    751    66    93  0.365045  {0,2,0}     26    1
45    757   235   236  0.758123  {0,3,0}     40    1
27    766    97    98  0.219873  {0,2,0}     25    1
64    777    31    38  0.015189  {1,1,0}     23    1
108   782   166   175  0.970749  {0,2,0}     40    1
95    788    56    57  0.877823  {0,1,0}     34    0
20    800     6     7  0.322980  {0,2,0}     30    1
76    801   185   186  0.158062  {0,1,0}     32    1
104   803    86    87  0.947249  {1,0,0}     39    1
39    811   137   138  0.623377  {0,2,0}     39    1
67    814    32    33  0.637108  {0,2,0}     32    1
105   824     4     5  0.629145  {1,2,0}     38    1
119   857   222   223  0.412377  {1,0,0}     20    1
38    863   158   159  0.225174  {0,2,0}     34    1
86    878    67    68  0.633493  {0,1,0}     21    1
91    884   190   192  0.922930  {0,1,0}     25    1
100   886   126   127  0.836617  {0,2,0}     35    1
12    896    67    69  0.633376  {1,1,0}     37    1
11    899    18    19  0.093726  {0,3,0}     30    0
96    901    24    25  0.892247  {1,1,0}     35    1
57    905     4     5  0.921499  {1,0,0}     26    1
13    909   194   242  0.094321  {1,1,0}     30    1
82    909    66    93  0.504986  {0,3,0}     26    0
37    913   186   198  0.263770  {1,0,0}     27    1
124   914     9    10  0.805728  {0,2,0}     26    1
15    915    23   237  0.236931  {1,0,0}     28    1
103   917     8    33  0.832150  {0,1,0}     28    0
63    926   247   249  0.898473  {0,1,1}     34    1
93    929   188   189  0.978251  {0,1,0}     24    1
26    934   128   129  0.492167  {0,1,0}     38    1
30    941   136   137  0.737175  {0,3,0}     21    0
85    945    43    45  0.336412  {0,1,0}     31    1
2     968   245   247  0.191330  {1,1,0}     31    1
112   974   107   108  0.762567  {0,2,0}     25    1
98    977   171   172  0.637171  {0,1,0}     22    0
62    983   151   152  0.909667  {1,1,0}     20    1
25    988     3    15  0.682343  {0,3,0}     22    1
120  1006    69    80  0.988217  {1,1,0}     31    1
17   1012     7    30  0.030729  {1,0,0}     23    1
81   1013   226   229  0.755874  {0,1,0}     26    0
51   1016   215   221  0.676607  {0,2,0}     22    1
52   1020   205   207  0.131244  {0,1,0}     36    0
5    1029   242   243  0.751542  {0,3,0}     24    1
90   1031   177   181  0.290200  {0,2,0}     33    1
3    1041   148   149  0.100916  {1,1,0}     36    1
122  1042   246   247  0.684085  {1,0,0}     35    1
117  1046   236   238  0.333092  {0,1,0}     27    1
55   1047   163   168  0.664574  {1,0,0}     24    1
47   1071   131   132  0.594385  {0,2,0}     40    1
54   1073   213   215  0.304356  {0,0,1}     30    1
121  1076   199   200  0.753167  {0,3,0}     30    1
69   1077    97   115  0.846168  {1,1,0}     27    1
97   1080   227   231  0.862530  {0,1,1}     30    1
24   1090    65    66  0.869436  {0,2,0}     30    0
111  1102    89    90  0.614476  {0,0,1}     23    1
78   1109   195   196  0.920642  {0,1,0}     23    0
115  1109   226   229  0.647138  {1,0,0}     32    1
9    1115   220   221  0.672270  {0,1,0}     29    1
102  1127    90    91  0.455636  {0,2,0}     20    1
31   1132   120   170  0.682430  {0,3,0}     25    1
60   1143   227   231  0.697159  {0,3,0}     37    1
109  1153   201   202  0.093604  {0,0,1}     27    0
16   1157    91    96  0.470985  {1,1,0}     37    0
88   1183   105   106  0.336372  {0,0,1}     23    0
99   1193   218   250  0.479019  {0,1,0}     30    1
28   1199     6    27  0.022092  {0,2,0}     30    0
94   1222    32    34  0.223193  {0,1,0}     26    0
71   1256   179   180  0.872525  {0,0,1}     36    1
48   1266    62    63  0.341719  {0,3,0}     30    1
0    1313    10    41  0.459352  {0,1,1}     31    1
127  1348   117   119  0.428779  {0,1,0}     26    0
125  1357    36    38  0.779560  {0,2,0}     32    0
32   1358    69    70  0.428525  {0,2,0}     20    1
29   1358   107   109  0.822423  {1,1,0}     27    1
50   1359   117   119  0.088276  {0,2,0}     27    0
46   1400    69    80  0.269067  {0,1,0}     40    1
70   1431   158   159  0.772227  {0,2,0}     29    1
