map EGL-G1-B
fac 5 10 {0,102,82,205,81}
hosp 1 {0}
n_ALS 5 1 {1:0,1:102,3:205}
n_BLS 22 1 {5:0,9:102,2:82,5:205,1:81}
n_CLS 10 0 {2:0,4:82,2:205,2:81}
      c_m  head  tail      c_af      c_d  c_tau  c_h
31     89    12    13  0.226809  {1,0,0}     30    1
84    101   241   242  0.043777  {0,2,0}     34    1
0     121   191   193  0.530904  {1,1,0}     22    1
46    134   232   233  0.902057  {1,1,0}     30    1
32    167   191   193  0.813277  {0,0,1}     31    1
92    174    14    15  0.744845  {0,0,1}     22    1
88    269   134   146  0.223478  {0,2,0}     27    0
68    269   203   210  0.504789  {0,2,0}     26    0
22    317    25    26  0.711588  {0,1,0}     29    0
93    338    17    19  0.689827  {1,1,0}     32    1
13    406   211   212  0.390451  {1,1,0}     21    1
114   454   225   227  0.763882  {1,1,0}     24    1
54    471    54    58  0.532390  {0,3,0}     36    0
63    479     4     5  0.881933  {0,2,0}     28    1
49    501    84   100  0.702446  {0,0,1}     22    1
5     513   204   205  0.614921  {0,2,0}     35    1
10    515   163   164  0.715136  {0,2,0}     32    0
37    517    68    69  0.318641  {0,2,0}     38    1
56    527   137   138  0.166665  {1,0,0}     22    1
2     535   232   234  0.530286  {0,1,0}     22    1
101   545   130   131  0.739951  {0,3,0}     29    1
79    559   103   104  0.414134  {1,0,0}     39    1
35    560    50    53  0.242010  {0,1,1}     35    1
123   572   132   134  0.182716  {0,2,0}     34    1
7     588   144   145  0.875404  {0,1,0}     29    0
100   591     3    23  0.851271  {0,3,0}     36    1
119   610    83    85  0.506641  {0,3,0}     35    0
58    613   203   210  0.050485  {1,0,0}     27    1
94    625   186   187  0.696356  {0,1,0}     22    1
53    627   121   122  0.671098  {1,1,0}     24    1
19    634    23   229  0.114002  {0,2,0}     35    0
4     638   242   243  0.088351  {1,1,0}     24    1
120   646   165   177  0.649041  {0,2,0}     24    1
81    658    91    92  0.651116  {1,0,0}     29    1
43    670    29    30  0.068691  {0,2,0}     24    1
99    675   166   167  0.821003  {1,0,0}     27    1
28    677   204   205  0.999665  {1,1,0}     34    1
45    681   122   123  0.941249  {1,1,0}     29    1
85    700   125   126  0.457091  {1,0,0}     23    1
12    701    78    79  0.936142  {0,0,1}     27    1
96    704   185   186  0.421519  {0,2,0}     30    1
11    705   225   227  0.652456  {0,1,0}     24    1
14    712    32    34  0.823790  {0,2,0}     34    1
109   723    53    55  0.568598  {0,1,0}     29    0
50    724   154   155  0.234920  {0,2,0}     28    0
83    726   142   143  0.660763  {0,3,0}     25    0
110   732   155   156  0.246255  {0,1,0}     27    1
115   734   111   112  0.386865  {0,2,0}     34    1
27    738   188   189  0.216806  {0,0,1}     32    1
6     740   136   137  0.875491  {0,0,1}     29    1
44    742   192   193  0.295909  {0,1,0}     23    1
65    752    95    97  0.766446  {1,0,0}     31    1
111   758   225   227  0.026688  {0,1,0}     30    0
124   770   107   108  0.100569  {0,3,0}     39    1
113   776   240   242  0.731096  {0,3,0}     29    1
60    778   222   225  0.957212  {0,3,0}     22    0
21    783   191   193  0.280865  {1,1,0}     39    1
87    784   105   117  0.550208  {1,0,0}     35    1
38    784    26    28  0.586595  {0,2,0}     35    1
41    785    30    33  0.087726  {0,0,1}     38    1
36    785   171   172  0.448677  {0,2,0}     25    1
18    791     8     9  0.818810  {1,0,0}     25    1
105   793    19    25  0.165392  {0,3,0}     21    1
116   803    50    53  0.284539  {0,2,0}     35    1
97    812   199   202  0.587630  {0,3,0}     33    1
42    813    36    39  0.518224  {0,3,0}     27    1
82    833   131   132  0.059673  {0,2,0}     35    0
39    843   226   227  0.176227  {0,1,0}     28    0
29    848    89    90  0.959818  {0,0,1}     24    0
40    862   135   145  0.867913  {0,1,0}     37    1
34    865    17    22  0.678530  {0,3,0}     37    1
102   865    45    46  0.483334  {0,2,0}     33    0
73    869    65    66  0.007503  {0,2,0}     20    0
71    876   194   195  0.058232  {0,2,0}     30    0
118   878     5    26  0.846572  {1,0,0}     27    1
86    880   226   231  0.201853  {1,1,0}     25    1
78    912    96    97  0.316312  {1,0,0}     25    1
121   914    34    41  0.110869  {0,0,1}     26    1
8     929    89    90  0.729075  {0,0,1}     35    1
76    931   228   230  0.394523  {0,3,0}     25    0
57    951     4    22  0.462448  {0,2,0}     32    1
70    958     1     2  0.330522  {0,2,0}     31    1
62    965    20    21  0.168455  {1,0,0}     32    1
33    990   243   244  0.708530  {1,0,0}     31    1
17    999   156   162  0.821172  {0,1,0}     27    0
9    1027   121   123  0.753212  {0,3,0}     34    0
15   1031    38    40  0.614306  {0,2,0}     31    1
126  1040   110   113  0.903957  {0,0,1}     23    0
122  1045   102   110  0.686359  {0,2,0}     40    0
80   1061   124   151  0.350222  {0,1,1}     35    1
112  1080    85    86  0.965004  {0,2,0}     33    0
48   1099   204   205  0.437369  {0,3,0}     35    0
125  1120   160   164  0.285126  {0,0,1}     22    1
108  1128   161   162  0.360201  {0,2,0}     35    1
23   1131   160   164  0.040680  {0,2,0}     26    1
89   1146   162   167  0.497031  {1,0,0}     39    1
51   1154   139   140  0.057199  {0,1,0}     27    1
64   1167   117   118  0.471317  {0,3,0}     22    1
91   1169   165   174  0.555450  {0,0,1}     33    1
107  1174    17    22  0.622737  {0,3,0}     40    0
24   1191   211   213  0.647778  {0,1,0}     27    1
98   1199   171   172  0.102386  {0,2,0}     28    0
95   1201   160   163  0.260218  {1,1,0}     23    1
74   1214   150   152  0.599137  {0,3,0}     24    1
30   1219   240   242  0.392013  {0,2,0}     35    1
103  1228    19    25  0.234070  {0,1,0}     22    0
3    1228    71    72  0.031893  {0,3,0}     21    0
106  1235    53    55  0.154479  {0,2,0}     24    1
67   1238   124   125  0.873082  {0,2,0}     31    0
61   1238   104   106  0.172363  {1,1,0}     24    1
47   1242     6     7  0.842203  {1,0,0}     25    1
25   1243    65    91  0.045401  {1,1,0}     21    1
117  1254   116   118  0.105152  {0,3,0}     30    1
55   1257   114   115  0.367644  {0,3,0}     25    0
20   1265   116   117  0.748110  {0,2,0}     32    1
69   1274     2    14  0.889525  {0,1,0}     27    1
59   1276    16    17  0.495305  {1,0,0}     35    1
127  1290   163   168  0.571004  {0,1,0}     28    1
52   1316    66    67  0.181869  {1,0,0}     28    1
1    1321    63    64  0.653675  {0,3,0}     33    1
77   1329   140   149  0.155308  {0,1,0}     30    0
16   1330   163   168  0.476373  {1,1,0}     39    1
104  1330   132   134  0.658776  {1,0,0}     28    1
26   1336    39    40  0.604439  {0,3,0}     28    1
75   1339    81    82  0.061137  {1,0,0}     32    1
90   1349   117   118  0.331915  {1,0,0}     38    1
72   1376    24    25  0.504333  {0,1,0}     34    1
66   1436   115   122  0.910202  {0,2,0}     31    1
