map EGL-G2-D
fac 5 10 {0,217,116,40,204}
hosp 2 {0,158}
n_ALS 5 1 {1:217,1:116,3:204}
n_BLS 15 1 {3:0,2:217,4:116,4:40,2:204}
n_CLS 9 0 {3:0,2:217,3:40,1:204}
      c_m  head  tail      c_af      c_d  c_tau  c_h
90     18   198   199  0.464673  {0,2,0}     36    0
126    34   231   232  0.836380  {0,0,1}     33    1
51     52    78    82  0.524363  {1,0,0}     35    1
41     58    66    67  0.286593  {0,0,1}     22    0
5      69   226   251  0.911534  {0,2,0}     27    1
25    105   194   242  0.527963  {1,3,0}     36    1
13    124    21    35  0.748730  {1,1,0}     23    1
79    161   225   226  0.785369  {0,3,0}     34    1
21    163    80    81  0.150333  {0,3,0}     22    0
22    228   140   142  0.850446  {1,0,0}     20    1
107   242   171   172  0.128546  {1,0,0}     24    1
20    265    42    43  0.843811  {0,2,0}     25    0
122   275   124   125  0.242591  {1,0,0}     37    1
2     276    35    36  0.094087  {0,2,0}     20    1
44    304   228   230  0.425468  {0,1,0}     30    0
36    366    39    52  0.115796  {0,1,0}     28    0
103   367    53    54  0.828895  {0,0,1}     22    1
65    397    30    33  0.972534  {0,2,0}     31    1
50    402    66    67  0.622336  {1,1,0}     23    1
31    418    50    51  0.030934  {0,2,0}     21    1
45    427   233   235  0.303729  {0,3,0}     30    1
120   479    23   171  0.438995  {0,1,0}     27    0
95    481   174   182  0.862212  {0,1,0}     36    1
18    493   117   121  0.924816  {1,1,0}     23    1
82    494    97   115  0.823248  {1,3,0}     34    1
114   505   184   185  0.437851  {0,2,0}     31    0
3     507   166   178  0.070970  {0,1,0}     22    1
109   513   176   177  0.893333  {0,1,0}     39    0
29    523    18    19  0.120099  {0,1,0}     21    0
34    529   192   194  0.991081  {0,0,1}     29    1
124   541    29    30  0.514588  {0,2,0}     20    0
89    609   202   209  0.313858  {0,3,0}     21    1
4     610    28    29  0.891396  {0,2,0}     30    0
38    613    99   131  0.930517  {0,3,0}     28    0
117   618   174   182  0.237813  {0,2,0}     37    1
59    624   159   160  0.559510  {0,1,0}     23    0
58    629    32    34  0.424578  {0,1,1}     37    1
85    630    67    68  0.347256  {1,1,0}     21    1
63    648     0    21  0.221808  {0,2,0}     23    0
43    661   235   236  0.962423  {0,1,0}     32    0
62    663    90    92  0.620806  {0,2,0}     21    0
16    664   246   247  0.655032  {0,0,1}     37    0
88    668   181   182  0.260944  {0,1,1}     37    0
75    671   140   141  0.940911  {0,3,0}     22    1
17    681   192   194  0.122007  {0,3,0}     25    1
101   715   104   114  0.444507  {0,3,0}     20    0
48    724   147   148  0.073368  {0,1,1}     39    1
115   731    36    37  0.987792  {0,1,0}     23    0
53    735   251   254  0.723522  {0,3,0}     31    1
102   736    72    73  0.393018  {0,1,0}     27    1
49    738   161   165  0.153377  {0,2,0}     29    0
39    765     1    12  0.550667  {0,2,0}     40    0
71    779    68    69  0.661426  {1,1,0}     32    0
42    795   245   246  0.303607  {0,3,0}     30    1
15    809    19    25  0.273600  {0,3,0}     34    1
80    811    26    28  0.989529  {1,1,0}     34    1
24    815    63    64  0.520382  {0,2,0}     27    1
52    817   220   221  0.902080  {0,1,0}     20    0
9     819   163   168  0.382507  {1,1,0}     36    1
37    836    25    26  0.052026  {0,1,0}     34    1
96    843   146   147  0.459556  {0,2,0}     24    1
108   848    51    52  0.037625  {1,0,0}     22    1
116   854     0    21  0.731751  {1,1,0}     39    1
1     861   106   108  0.157779  {0,1,0}     21    1
64    861   172   173  0.787184  {0,2,0}     36    1
10    861    39    73  0.414287  {0,2,0}     25    0
