map EGL-G2-A
fac 5 10 {0,4,170,17,24}
hosp 2 {0,216}
n_ALS 9 1 {2:170,4:17,3:24}
n_BLS 18 1 {6:0,3:4,5:170,1:17,3:24}
n_CLS 10 0 {3:0,3:4,2:17,2:24}
      c_m  head  tail      c_af      c_d  c_tau  c_h
39      4   208   209  0.776761  {0,1,0}     38    1
84     17    48    57  0.266100  {1,1,0}     34    1
105    29   195   248  0.737024  {1,1,0}     36    1
76     33    50    51  0.297734  {0,3,0}     37    1
11     52   244   245  0.645374  {0,0,1}     24    1
102    53   122   123  0.512183  {0,2,0}     21    1
112    62   196   197  0.157324  {1,1,0}     38    1
10    108   138   139  0.751728  {0,2,0}     26    1
38    129    14    15  0.282041  {0,1,1}     39    0
121   151   156   162  0.508956  {0,1,0}     20    0
34    204   233   234  0.640382  {0,3,0}     31    1
6     204   102   103  0.327623  {0,3,0}     26    0
48    211    24    26  0.895962  {1,1,0}     24    1
108   252     7    30  0.384241  {0,0,1}     29    1
13    258    89    90  0.853298  {0,2,0}     25    1
82    276   142   143  0.102477  {0,1,0}     40    0
99    297   233   235  0.766795  {1,0,0}     34    1
109   321   243   245  0.132516  {0,2,0}     27    0
7     348    53    55  0.579416  {0,0,1}     34    0
66    358    43    45  0.847759  {1,0,0}     36    1
20    373   227   233  0.274519  {0,2,0}     20    0
22    447   190   191  0.956543  {0,3,0}     33    0
50    448    38    40  0.460955  {0,3,0}     27    0
57    452    71    72  0.358316  {0,2,0}     38    1
24    458   212   213  0.861690  {0,2,0}     36    1
96    462    84    86  0.864799  {0,2,0}     33    1
19    464   233   234  0.378338  {0,2,0}     38    1
62    478   157   161  0.419558  {0,2,0}     40    1
55    481    83    84  0.442580  {0,2,0}     22    1
118   489    16    18  0.349147  {0,3,0}     36    0
9     497    34    41  0.307379  {0,1,0}     23    1
14    505    16    17  0.576434  {0,2,0}     33    1
21    515    11    42  0.302156  {0,1,0}     33    1
25    545    27    28  0.598806  {1,0,0}     22    1
51    581   201   203  0.720436  {0,0,1}     29    1
16    583   155   156  0.875607  {0,1,0}     32    0
5     586   174   182  0.615107  {1,0,0}     40    1
56    589     2    14  0.553120  {0,1,0}     26    0
97    593   157   163  0.226586  {0,1,0}     21    1
18    594   130   137  0.922960  {0,3,0}     37    1
64    600   156   162  0.649269  {0,0,1}     23    1
104   606   231   232  0.509954  {0,2,0}     29    0
120   608   218   225  0.116067  {0,2,0}     39    1
75    646     9    10  0.744419  {0,1,0}     33    0
67    647   244   245  0.936952  {0,1,0}     20    1
43    665   143   144  0.934917  {0,1,0}     26    1
94    676   109   110  0.567001  {0,1,0}     40    1
89    676   138   139  0.834665  {1,1,0}     24    1
23    695    12    16  0.436790  {0,2,0}     35    1
77    697    61    62  0.933286  {0,2,0}     35    1
47    698   102   103  0.211541  {0,1,0}     20    1
91    723   105   106  0.401921  {0,2,0}     33    0
93    742   236   237  0.812517  {0,3,0}     26    0
86    742   130   131  0.591319  {0,2,0}     30    0
59    756   236   238  0.341963  {1,0,0}     37    1
127   764   212   213  0.860440  {0,2,0}     23    1
72    766   121   122  0.461190  {0,2,0}     35    0
40    770   152   155  0.482549  {1,1,0}     35    1
85    785    67    69  0.362163  {1,1,0}     40    1
30    792   234   239  0.603849  {0,3,0}     21    0
80    798   249   252  0.180057  {0,2,0}     36    1
45    805    81    82  0.006877  {0,1,1}     40    1
87    809   244   245  0.530840  {0,1,0}     35    1
17    817   249   250  0.526188  {1,1,0}     20    1
35    830    68    69  0.630231  {1,0,0}     27    1
26    836    70    79  0.863489  {1,1,0}     40    1
44    848   245   246  0.236128  {0,3,0}     22    1
122   855    50    52  0.608792  {0,1,0}     28    1
111   864   218   250  0.273305  {1,1,0}     21    1
119   876     4    22  0.362101  {0,1,0}     26    0
0     876   233   235  0.774910  {0,2,0}     33    0
4     896   157   161  0.697758  {0,2,0}     29    0
42    903    30    33  0.322207  {0,1,0}     39    1
27    942   158   159  0.932518  {1,0,0}     21    1
12    945   184   185  0.116168  {1,0,0}     36    1
63    950    63    64  0.507800  {0,3,0}     21    1
107   967    30    33  0.208801  {0,2,0}     30    1
68    977    69    70  0.417570  {0,1,0}     39    1
125   982   143   144  0.629270  {0,0,1}     35    1
33    985   252   253  0.464469  {0,0,1}     38    0
49   1010   142   143  0.957074  {0,2,0}     26    0
101  1022     6    27  0.716009  {0,2,0}     38    1
115  1043   227   233  0.158618  {0,1,0}     39    1
31   1046    84    85  0.319270  {0,2,0}     33    1
2    1054    34    41  0.929428  {0,3,0}     40    1
100  1055    61    65  0.698539  {0,2,0}     23    0
103  1072   171   172  0.835468  {0,2,0}     25    1
71   1102   129   138  0.377477  {1,1,0}     24    1
92   1116   136   146  0.869144  {0,1,0}     40    0
37   1120    19    25  0.344709  {0,3,0}     35    1
113  1131   216   217  0.892584  {0,1,0}     25    1
124  1132    38    40  0.663989  {0,1,0}     32    1
1    1132   209   216  0.954737  {0,1,0}     29    1
69   1138   211   212  0.043433  {0,1,0}     27    0
54   1140    95    96  0.927057  {0,3,0}     37    0
8    1153    49    50  0.255869  {1,0,0}     40    1
73   1154    12    13  0.440779  {1,0,0}     35    1
117  1160   244   253  0.316362  {1,0,0}     36    1
15   1160   227   229  0.707639  {0,1,0}     40    1
123  1167    99   132  0.473853  {1,2,0}     21    1
98   1171   122   124  0.716555  {1,1,0}     22    1
53   1172   112   113  0.346357  {0,2,0}     24    1
106  1173   118   119  0.492218  {0,1,1}     30    0
29   1179   151   153  0.545356  {1,1,0}     39    1
52   1194   204   205  0.226684  {0,0,1}     21    1
83   1201   128   129  0.578554  {0,1,0}     25    0
60   1207    29    30  0.356279  {0,3,0}     35    1
