map EGL-G1-B
fac 5 10 {0,106,119,77,229}
hosp 3 {0,53,29}
n_ALS 7 1 {2:0,3:119,1:77,1:229}
n_BLS 22 1 {6:0,3:106,5:119,5:77,3:229}
n_CLS 8 0 {2:0,1:106,2:119,2:77,1:229}
      c_m  head  tail      c_af      c_d  c_tau  c_h
82     23   100   111  0.122765  {0,2,0}     24    1
120    31    49    50  0.501129  {0,1,0}     36    0
11     33   102   103  0.766744  {1,1,0}     24    1
115    39    27    28  0.454575  {0,2,0}     22    1
25     46   192   193  0.216793  {0,3,0}     28    1
125    50    63    64  0.895614  {0,1,0}     24    0
47     64   157   158  0.951139  {0,3,0}     31    0
100    68   120   154  0.717696  {0,1,0}     30    1
83     76     6     7  0.504342  {0,0,1}     40    1
38     79    45    64  0.380653  {0,1,1}     23    0
110   119    37    74  0.709634  {0,2,0}     36    0
63    127    91    92  0.142406  {1,1,0}     32    1
67    159   131   132  0.615262  {0,3,0}     22    1
121   208   140   149  0.047185  {1,0,0}     20    1
84    212    63    64  0.411420  {0,3,0}     35    1
45    219   112   113  0.225148  {1,0,0}     23    1
6     221   129   130  0.074861  {1,1,0}     22    1
93    297   176   179  0.480633  {0,2,0}     23    1
32    302   160   163  0.551502  {0,3,0}     31    0
14    337    83    84  0.640738  {0,0,1}     38    0
8     390   139   141  0.931545  {1,0,0}     27    1
22    401   212   243  0.497293  {0,2,0}     39    1
50    406    43    44  0.488620  {0,3,0}     38    1
107   410   161   162  0.954020  {0,1,1}     38    0
33    452   240   241  0.683147  {0,2,0}     25    0
78    475   105   107  0.163150  {0,3,0}     22    0
111   503    61    62  0.982413  {1,0,0}     39    1
81    541    38    40  0.458656  {0,1,0}     39    1
88    543   112   113  0.859123  {0,1,0}     39    1
4     545   119   169  0.577023  {0,1,0}     29    0
124   550   112   114  0.697651  {0,2,0}     22    1
69    572   173   181  0.385289  {0,1,0}     36    1
113   583   140   149  0.521247  {0,2,0}     35    0
24    594    41    51  0.774882  {0,1,0}     37    0
86    595    27    28  0.058848  {0,1,0}     24    0
70    614    55    56  0.120235  {1,1,0}     23    0
59    618    24    25  0.808676  {0,1,0}     33    0
90    629   123   124  0.429741  {0,2,0}     32    0
102   631   246   248  0.463255  {0,2,0}     24    1
74    656    89    91  0.419609  {0,2,0}     32    0
89    660   102   103  0.544077  {0,2,0}     25    1
106   665   158   159  0.583119  {1,1,0}     37    1
21    671    25    26  0.712683  {1,0,0}     31    1
68    678    53    55  0.772098  {0,3,0}     26    1
31    681   177   184  0.102200  {1,1,0}     23    1
91    690     5     6  0.771705  {1,0,0}     23    0
62    694    70    72  0.527480  {1,0,0}     38    1
20    698     3    23  0.836049  {0,1,0}     21    0
103   699   112   113  0.205597  {0,2,0}     26    1
27    708    47    64  0.448037  {0,2,0}     32    1
94    719    16    17  0.149680  {0,2,0}     30    1
