map EGL-G2-A
fac 5 10 {0,31,81,101,19}
hosp 2 {0,233}
n_ALS 7 1 {5:0,1:31,1:19}
n_BLS 15 1 {2:0,5:31,2:81,6:19}
n_CLS 8 0 {1:0,1:31,2:81,1:101,3:19}
      c_m  head  tail      c_af      c_d  c_tau  c_h
121     9    39    40  0.656712  {0,3,0}     20    1
18     61    69    80  0.231483  {1,1,0}     20    1
97     63     3     4  0.524212  {0,2,0}     33    1
21     99     0    21  0.491601  {0,2,0}     20    1
49    118    99   131  0.095776  {1,0,0}     36    1
55    122   227   231  0.935062  {1,1,0}     30    1
23    133   117   118  0.342750  {0,1,1}     34    1
71    156   239   243  0.004401  {1,1,0}     21    1
82    163   174   183  0.807616  {0,2,0}     39    1
14    223    95    96  0.030754  {0,3,0}     35    1
64    279     8    33  0.302663  {0,2,0}     32    1
25    287   248   249  0.512989  {1,0,0}     27    1
57    291    96    98  0.094634  {0,1,1}     26    1
36    294   197   199  0.300538  {0,2,0}     23    1
7     300   156   157  0.026001  {0,1,0}     22    1
112   306    66    67  0.112877  {1,0,0}     39    1
107   310   118   119  0.646669  {1,1,0}     20    1
116   312    95    96  0.897591  {0,1,0}     39    0
76    318   210   211  0.311796  {0,3,0}     33    1
10    328   162   163  0.862267  {0,3,0}     23    1
32    421   239   240  0.168283  {0,2,0}     23    1
3     468   249   252  0.334525  {1,0,0}     32    1
39    474    95    99  0.815119  {0,1,0}     28    1
41    493   161   165  0.449211  {0,3,0}     31    1
74    495    80    81  0.038855  {0,1,0}     34    0
54    513   233   254  0.164776  {0,1,0}     40    1
38    518   122   123  0.337890  {1,0,0}     35    1
109   523   166   175  0.905689  {0,2,0}     33    0
26    537   190   192  0.455226  {0,1,0}     30    0
91    555    50    51  0.723223  {1,3,0}     23    1
72    584   146   147  0.154908  {1,0,0}     35    1
5     586   108   109  0.608163  {0,1,0}     32    1
27    594   220   221  0.778439  {0,1,0}     36    1
52    597   123   124  0.095256  {1,1,0}     24    1
100   602    97    98  0.770809  {0,1,1}     22    1
108   604   106   108  0.485593  {0,2,0}     25    1
43    621   155   156  0.737346  {0,1,0}     25    0
56    666   142   143  0.443187  {1,2,0}     33    1
87    670   246   247  0.494379  {1,0,0}     20    1
77    671   159   161  0.427143  {1,0,0}     23    1
75    674   249   250  0.497755  {1,1,0}     38    1
101   680     8    33  0.622866  {0,2,0}     33    0
106   681    54    58  0.955896  {1,0,0}     31    1
83    696   136   146  0.555365  {1,0,0}     39    1
67    720    60    68  0.470730  {1,1,0}     25    1
98    722    81    89  0.822896  {1,0,0}     20    1
35    723    83    84  0.169583  {0,3,0}     40    0
105   727   222   223  0.493876  {0,2,0}     34    1
92    728   159   161  0.405029  {0,3,0}     31    1
16    732   130   137  0.532606  {0,2,0}     37    1
118   735    25    26  0.249255  {0,1,0}     34    1
84    735    78    82  0.305353  {0,2,0}     38    1
42    740    92    93  0.229690  {1,0,0}     31    1
62    745   210   211  0.578048  {0,1,0}     35    1
29    746   234   239  0.058349  {1,0,0}     29    1
31    762   117   118  0.079806  {1,0,0}     24    1
9     767    76    77  0.037288  {1,0,0}     35    1
44    768    57    61  0.287437  {0,1,1}     33    1
88    776    24    25  0.749037  {0,1,0}     38    0
65    784   136   146  0.925394  {0,1,0}     20    1
99    793   119   120  0.674284  {0,2,0}     39    1
103   795     1    12  0.313273  {1,0,0}     33    1
40    798   226   251  0.735028  {1,1,0}     36    1
102   824   118   119  0.172398  {0,1,0}     36    0
110   844   151   152  0.550672  {0,1,0}     25    1
60    844    34    41  0.865169  {0,2,0}     23    0
13    857   233   235  0.698235  {1,1,0}     29    1
126   858   251   254  0.340245  {0,1,0}     37    0
11    863    84    85  0.711208  {0,1,0}     20    1
123   880   252   253  0.280048  {1,0,0}     20    0
80    887    15    17  0.620200  {1,1,0}     30    1
59    889   104   114  0.332689  {0,2,0}     39    1
90    902   176   177  0.198850  {0,3,0}     36    0
24    906    37    75  0.220588  {0,2,0}     24    1
66    913   117   121  0.072935  {0,1,0}     22    0
113   930   172   173  0.002942  {0,1,0}     23    1
117   941   157   161  0.856967  {0,2,0}     24    0
51    948    66    67  0.905055  {1,1,0}     40    0
114   951   250   251  0.492453  {1,1,0}     21    1
28    956   235   236  0.428230  {0,3,0}     37    1
19    965   130   137  0.805999  {1,0,0}     24    1
115   987    76    78  0.745369  {1,0,0}     34    1
86    988    17    22  0.235784  {0,2,0}     21    1
2     993   221   222  0.566476  {1,2,0}     28    1
30    993     6    27  0.648969  {1,0,0}     26    1
1    1001   152   155  0.086166  {0,3,0}     37    1
45   1009    32    33  0.928817  {1,1,0}     34    1
69   1022   249   252  0.382202  {1,1,0}     36    1
12   1033   104   105  0.104819  {1,1,0}     33    1
46   1035    66    67  0.385640  {0,3,0}     25    1
34   1052    66    93  0.020134  {0,2,0}     20    0
6    1059   161   165  0.795665  {0,3,0}     20    1
127  1061     1     2  0.728589  {0,2,0}     26    0
33   1084   215   221  0.608240  {0,0,1}     24    1
89   1087     6    27  0.828875  {1,0,0}     31    1
4    1106   166   167  0.532767  {1,1,0}     29    1
111  1129    29    31  0.914324  {1,0,0}     22    1
70   1130   253   254  0.306463  {0,0,1}     33    1
63   1135   225   226  0.800382  {0,2,0}     20    1
22   1142    68    69  0.256747  {0,1,1}     36    1
61   1146   227   229  0.303950  {0,2,0}     27    0
122  1150   143   145  0.139148  {0,2,0}     28    0
94   1158    12    16  0.319557  {0,1,1}     23    1
50   1160   147   148  0.908305  {0,0,1}     21    0
0    1178   106   118  0.139732  {1,1,0}     24    1
120  1180   131   132  0.638580  {0,2,0}     26    0
58   1180    41    51  0.522332  {0,2,0}     28    0
85   1207   201   202  0.003282  {1,0,0}     23    1
20   1211    70    71  0.066942  {0,1,0}     25    0
119  1216    18    20  0.447366  {0,2,0}     23    1
78   1219   167   168  0.639999  {0,3,0}     27    0
93   1222    69    80  0.380148  {0,1,0}     32    0
104  1246   185   186  0.983122  {1,2,0}     29    1
96   1275   234   239  0.081671  {0,1,0}     40    1
15   1282   136   137  0.421088  {1,0,0}     28    1
17   1285   123   124  0.325516  {0,1,0}     21    1
68   1294    23    87  0.068691  {0,2,0}     25    0
124  1316   162   163  0.249195  {0,2,0}     29    1
47   1328   222   223  0.285548  {0,2,0}     21    1
37   1344     9    10  0.378599  {0,2,0}     39    0
79   1347    43    45  0.601521  {0,3,0}     32    1
73   1380   202   203  0.301722  {0,1,0}     26    1
48   1386     8     9  0.718117  {0,2,0}     21    1
81   1388   163   167  0.162501  {0,1,0}     33    0
53   1391   227   233  0.294945  {1,1,0}     31    1
8    1404    57    61  0.391729  {0,2,0}     20    0
95   1421    78    82  0.242656  {1,1,0}     22    1
125  1437    45    46  0.800132  {0,2,0}     28    1
