map EGL-G2-D
fac 5 10 {0,252,2,129,197}
hosp 2 {0,124}
n_ALS 5 1 {1:0,1:2,3:197}
n_BLS 21 1 {3:0,4:252,6:2,2:129,6:197}
n_CLS 7 0 {1:0,2:252,1:2,2:129,1:197}
      c_m  head  tail      c_af      c_d  c_tau  c_h
80     41   175   176  0.281965  {0,1,1}     29    1
27     56   205   208  0.806363  {0,2,0}     22    1
82     66   109   110  0.819927  {1,1,0}     34    1
43     91    50    52  0.586701  {0,3,0}     27    1
75    101     9    10  0.074818  {0,1,1}     21    1
76    108    35    36  0.810793  {0,2,0}     27    0
112   109    36    37  0.887912  {1,1,0}     30    1
30    121   128   139  0.125414  {1,0,0}     35    1
13    187   188   189  0.102570  {0,2,0}     22    1
55    235    50    53  0.026399  {0,1,0}     37    1
87    260   247   248  0.530238  {0,1,0}     20    1
62    302   253   254  0.161776  {0,2,0}     27    1
0     330   206   207  0.634974  {1,0,0}     39    1
108   376   112   113  0.533104  {0,1,1}     35    1
47    400   217   219  0.420423  {0,0,1}     32    1
2     413    36    39  0.585473  {1,1,0}     22    0
116   431   225   226  0.188070  {1,0,0}     39    1
17    435    28    29  0.308698  {0,2,0}     37    0
106   436    32    34  0.599103  {1,0,0}     40    1
42    448   125   150  0.787003  {0,1,0}     26    1
31    458    42    43  0.559289  {1,0,0}     30    1
107   467   201   202  0.224847  {0,0,1}     38    0
95    471    67    68  0.079658  {0,2,0}     37    0
40    497   236   237  0.757587  {1,1,0}     21    1
86    499    49    50  0.183732  {0,2,0}     27    1
18    499   180   181  0.594356  {1,1,0}     32    1
117   522    36    38  0.505488  {1,1,0}     37    1
7     525     5    26  0.363364  {0,2,0}     40    0
67    539    19    20  0.007136  {1,0,0}     23    1
105   541     0    21  0.739599  {0,2,0}     21    1
16    553   136   137  0.682029  {0,1,0}     37    1
21    557   111   114  0.251833  {0,2,0}     20    0
119   563    23   150  0.560079  {1,1,0}     28    1
91    566    91    92  0.174385  {0,2,0}     33    1
85    571    93    94  0.630165  {0,2,0}     32    1
14    573     8    33  0.388465  {0,3,0}     33    0
114   578   113   114  0.814793  {0,1,1}     33    0
41    581   228   229  0.182658  {0,2,0}     34    0
60    583   174   182  0.613710  {0,2,0}     35    0
99    605   163   168  0.337181  {1,1,0}     28    1
110   607    32    33  0.109403  {0,1,1}     20    1
6     635    45    64  0.300036  {1,2,0}     39    1
66    638    39    40  0.353304  {0,3,0}     37    1
37    648   203   204  0.601760  {0,2,0}     33    1
70    663   163   167  0.610243  {0,2,0}     35    0
12    671   226   229  0.911765  {0,3,0}     23    1
24    702   219   223  0.844334  {1,1,0}     35    1
33    717    89    97  0.438946  {0,1,0}     31    0
92    719    50    53  0.918554  {0,1,1}     38    1
1     727    74    76  0.765227  {0,1,0}     24    0
73    740   126   150  0.025430  {0,1,0}     39    0
23    744    85   101  0.025809  {1,0,0}     23    1
122   750   210   211  0.515926  {1,1,0}     40    1
57    758   158   159  0.174494  {1,1,0}     20    1
121   759   191   195  0.987844  {0,1,0}     38    0
59    760   116   123  0.605704  {1,3,0}     22    1
83    769    19    20  0.042118  {0,2,0}     22    0
53    770    59    72  0.035950  {0,1,0}     24    0
5     791    85   101  0.027038  {1,3,0}     33    1
102   793   128   139  0.791389  {1,0,0}     26    1
74    794   126   150  0.976807  {0,1,0}     28    0
11    799    99   100  0.871236  {0,1,0}     28    1
90    801   104   105  0.859880  {0,1,1}     37    1
103   806   104   105  0.934464  {0,1,0}     36    0
100   807   203   204  0.784701  {0,3,0}     29    0
4     819   244   253  0.458993  {1,0,0}     23    1
98    831    97   112  0.251214  {0,2,0}     35    1
34    832    76    78  0.832523  {0,2,0}     40    1
49    832   206   207  0.390687  {1,1,0}     23    1
54    836   164   169  0.999810  {0,2,0}     33    1
113   837    78    79  0.191713  {0,2,0}     29    1
58    843   159   160  0.798039  {1,1,0}     23    1
22    844    21    35  0.239303  {0,3,0}     32    1
120   852    89    90  0.386619  {1,0,0}     21    1
104   873   177   180  0.516296  {1,1,0}     28    1
65    894    42    43  0.518974  {0,3,0}     28    1
29    904   151   152  0.391813  {0,0,1}     21    0
19    904   206   207  0.213763  {0,2,0}     36    1
126   910    99   132  0.230817  {0,3,0}     33    1
36    918   175   177  0.925943  {1,1,0}     27    1
20    918   191   195  0.239286  {0,3,0}     38    0
125   925    82    83  0.334163  {0,2,0}     37    1
51    932   177   180  0.445089  {1,0,0}     31    1
38    958    31    38  0.156096  {1,1,0}     27    1
9     959   195   196  0.842980  {0,1,1}     26    1
78    960   205   207  0.097091  {0,1,1}     23    0
25    964   175   176  0.990289  {0,3,0}     40    1
111  1025   145   146  0.249689  {0,3,0}     36    1
89   1036   145   146  0.329209  {0,3,0}     23    1
35   1050    89    97  0.812820  {0,1,1}     35    0
8    1050    60    68  0.550149  {0,3,0}     36    1
48   1056   242   243  0.005468  {0,1,1}     27    0
26   1060   212   213  0.764787  {0,1,0}     26    1
52   1061     1     2  0.566889  {1,1,0}     24    1
123  1061   154   158  0.072295  {1,0,0}     32    1
56   1065    94    95  0.817433  {0,1,0}     38    0
127  1077   228   229  0.950660  {0,2,0}     27    1
69   1083   179   183  0.674987  {0,2,0}     35    0
109  1099   111   114  0.009488  {0,3,0}     27    0
3    1117   243   245  0.080675  {1,1,0}     21    1
28   1125   129   138  0.174760  {0,1,0}     28    1
61   1145   201   203  0.047487  {0,2,0}     25    1
118  1153    59    60  0.264925  {1,1,0}     31    1
64   1155   133   134  0.107894  {0,3,0}     34    0
101  1160   123   124  0.459538  {1,1,0}     34    1
50   1161   184   188  0.697259  {0,1,0}     27    1
71   1169   119   120  0.335976  {0,3,0}     39    1
45   1174   131   132  0.301130  {0,1,0}     36    0
124  1208   213   215  0.500341  {1,0,0}     20    0
93   1224   103   104  0.324645  {0,2,0}     31    1
97   1227   247   249  0.651928  {0,1,0}     30    0
15   1231    24    25  0.210430  {0,2,0}     30    0
115  1242   135   136  0.108849  {1,1,0}     33    1
84   1246   186   198  0.439392  {0,1,0}     29    1
44   1256    36    38  0.812963  {0,2,0}     28    1
88   1260   247   249  0.829689  {1,1,0}     22    1
77   1266   105   107  0.027257  {1,0,0}     32    1
39   1287   239   240  0.260181  {1,1,0}     26    1
63   1288   226   251  0.844452  {1,1,0}     28    1
46   1288   108   109  0.815829  {0,1,0}     34    1
81   1303    99   100  0.629241  {0,2,0}     26    0
32   1329   246   247  0.828743  {0,1,0}     30    1
96   1348    54    58  0.519908  {0,1,0}     29    0
10   1371    16    18  0.992405  {0,2,0}     39    0
68   1372    18    20  0.244901  {0,3,0}     32    1
72   1375   163   167  0.244846  {0,2,0}     23    1
94   1389    57    61  0.760909  {1,0,0}     38    1
79   1417   151   153  0.990298  {1,1,0}     21    1
