map EGL-G2-E
fac 5 10 {0,174,91,202,170}
hosp 1 {0}
n_ALS 10 1 {3:0,2:91,2:202,3:170}
n_BLS 21 1 {7:0,7:174,4:202,3:170}
n_CLS 10 0 {5:91,1:202,4:170}
      c_m  head  tail      c_af      c_d  c_tau  c_h
16     19   179   183  0.043072  {0,1,0}     21    0
123    45    47    64  0.165965  {1,0,0}     39    1
85     77     5    23  0.060378  {0,2,0}     26    1
13     89     7    30  0.660121  {1,0,0}     29    1
0     112    32    33  0.478573  {0,1,0}     25    0
56    139   188   189  0.745098  {1,2,0}     23    1
10    173    19    20  0.254370  {1,0,0}     21    1
30    184   213   215  0.491897  {1,0,0}     28    1
69    195   125   150  0.063163  {0,3,0}     28    0
52    200    82    83  0.616821  {0,1,1}     34    1
1     225   154   158  0.295141  {1,0,0}     33    1
81    236   111   114  0.423783  {0,1,0}     33    1
8     241   168   176  0.091981  {0,2,0}     38    1
22    252   108   109  0.698010  {0,1,0}     38    1
6     306   189   190  0.760646  {0,1,0}     26    1
116   353   117   121  0.428258  {1,1,0}     38    1
79    385     3     4  0.082141  {0,1,0}     40    1
78    410   219   220  0.108350  {0,3,0}     26    0
113   412    63    65  0.524232  {0,2,0}     23    0
7     413    34    41  0.037588  {0,2,0}     37    1
126   419   102   103  0.141344  {0,1,0}     35    1
115   422   136   146  0.442898  {1,1,0}     38    1
2     432    66    67  0.650052  {0,2,0}     39    0
35    441   204   205  0.142777  {0,3,0}     25    0
73    497     3     4  0.814286  {0,3,0}     26    1
84    499   204   206  0.948870  {0,1,0}     37    1
27    499   115   116  0.614350  {0,3,0}     23    0
109   503   217   219  0.478779  {0,1,0}     38    1
44    511    70    79  0.465253  {0,3,0}     34    0
100   527   148   149  0.125520  {0,1,0}     24    1
5     548   176   177  0.038686  {0,2,0}     31    0
62    578   122   124  0.303413  {0,2,0}     25    0
67    601    28    29  0.586127  {1,1,0}     29    1
50    602   236   237  0.988344  {1,1,0}     35    1
91    604    39    73  0.413706  {0,3,0}     31    1
33    624   174   183  0.153560  {1,1,0}     23    1
88    624     3    15  0.981963  {0,2,0}     24    1
75    631   118   119  0.333476  {0,3,0}     40    1
59    642    23   171  0.706153  {0,2,0}     34    1
95    643    35    36  0.490007  {0,2,0}     37    0
26    647     3    15  0.243765  {1,1,0}     40    1
25    647   125   150  0.662961  {1,1,0}     23    1
96    647   102   103  0.695649  {0,2,0}     38    1
61    649    56    57  0.781310  {1,1,0}     22    1
104   689    60    68  0.694128  {0,1,0}     22    1
72    696    61    65  0.317236  {0,2,0}     38    0
90    698   125   126  0.756934  {0,1,0}     33    0
20    707    63    65  0.080739  {0,2,0}     24    1
66    717   142   143  0.556424  {1,1,0}     27    1
3     721    73    74  0.822329  {0,1,0}     20    1
68    733     4    22  0.358441  {1,3,0}     35    1
83    733   140   142  0.843471  {0,3,0}     37    0
19    733    61    65  0.115743  {0,2,0}     24    0
28    733    99   132  0.035441  {1,0,0}     28    1
43    759    70    71  0.047607  {0,1,0}     21    1
21    764   139   140  0.918135  {0,0,1}     28    1
