map EGL-G2-C
fac 5 10 {0,223,130,7,90}
hosp 3 {0,154,244}
n_ALS 5 1 {1:0,3:223,1:90}
n_BLS 23 1 {4:0,3:223,3:130,5:7,8:90}
n_CLS 7 0 {2:0,2:223,2:130,1:90}
      c_m  head  tail      c_af      c_d  c_tau  c_h
127    14   222   223  0.730804  {0,3,0}     27    1
73     34   148   149  0.239865  {0,3,0}     20    1
42     39   174   182  0.882786  {1,1,0}     23    1
98     49   135   136  0.225609  {0,3,0}     29    1
21     74   120   162  0.068606  {1,0,0}     33    1
78    123   117   118  0.415787  {0,3,0}     32    1
121   166   208   210  0.294363  {0,3,0}     20    1
106   172    89    90  0.477352  {0,3,0}     25    1
40    204    39    73  0.709206  {1,1,0}     20    1
119   233   107   109  0.368251  {0,2,0}     24    1
55    248   165   166  0.314278  {1,0,0}     39    1
26    250   156   162  0.314835  {0,1,0}     26    1
79    268   204   206  0.994999  {0,2,0}     21    0
92    337   147   148  0.111842  {0,2,0}     38    0
91    360    99   131  0.978350  {0,3,0}     20    0
99    366   103   104  0.347856  {0,1,1}     38    1
120   395    16    17  0.978189  {0,1,0}     29    0
63    405   211   212  0.754466  {0,1,0}     34    0
30    415   104   105  0.214913  {1,0,0}     39    1
45    421   151   153  0.116515  {1,0,0}     22    1
89    437    48    49  0.304069  {0,0,1}     25    0
38    467    34    41  0.928634  {0,2,0}     33    1
7     474    73    74  0.656047  {0,3,0}     23    1
15    478   141   142  0.545356  {1,1,0}     34    1
84    505   228   230  0.182717  {0,1,0}     20    0
29    509    66    67  0.486518  {0,1,0}     28    1
100   511    79    80  0.486177  {0,2,0}     38    0
53    525   103   104  0.213518  {0,0,1}     28    1
5     529   251   252  0.773918  {1,1,0}     28    1
69    552    97   115  0.803097  {0,3,0}     25    1
13    597    55    56  0.840673  {0,1,0}     21    0
71    605   125   150  0.737105  {0,1,0}     39    0
43    614   226   227  0.831183  {0,1,0}     24    0
49    619   120   170  0.127972  {0,2,0}     37    0
3     624   233   254  0.670092  {0,2,0}     26    1
96    627   103   104  0.054155  {0,3,0}     34    1
118   629   171   172  0.619636  {0,2,0}     32    1
41    630    66    67  0.428554  {0,1,0}     30    1
17    643   117   119  0.043142  {0,1,0}     25    1
48    652   226   251  0.751559  {1,3,0}     34    1
56    663   105   107  0.501944  {1,1,0}     32    1
9     665   192   193  0.969529  {1,0,0}     36    1
85    674   181   182  0.442619  {0,3,0}     37    1
97    679   153   154  0.612461  {0,1,0}     39    0
23    696   109   110  0.248375  {1,0,0}     25    1
24    721   122   124  0.585486  {0,2,0}     27    0
11    725     5     6  0.165998  {0,3,0}     36    0
59    729    16    17  0.030326  {0,1,0}     36    1
62    730    79    80  0.174759  {1,0,0}     26    1
76    737   205   208  0.947766  {0,0,1}     31    0
65    747   122   124  0.004810  {0,3,0}     35    0
22    762    36    39  0.376983  {1,1,0}     22    1
81    765   252   253  0.165125  {0,0,1}     24    1
88    771   153   154  0.088248  {1,0,0}     40    1
116   798   202   209  0.554414  {1,1,0}     27    1
18    808   154   158  0.378950  {1,1,0}     31    1
2     834   159   160  0.008341  {1,1,0}     32    1
103   839    81    89  0.404104  {0,1,0}     26    0
10    845   205   207  0.824054  {1,0,0}     22    1
60    846   186   188  0.399211  {0,3,0}     23    1
70    848    66    67  0.563150  {0,0,1}     21    0
52    850     5    23  0.223951  {1,0,0}     20    1
125   856   197   199  0.575484  {0,2,0}     39    1
105   862    76    78  0.871069  {0,1,0}     28    0
112   863   194   242  0.389548  {0,2,0}     38    0
46    864   108   109  0.851467  {1,0,0}     27    1
19    866   139   140  0.331761  {1,0,0}     25    1
44    871   125   150  0.577425  {0,1,1}     39    0
123   886   185   186  0.142625  {0,1,0}     33    1
27    886    43    44  0.966661  {1,1,0}     40    1
109   889   197   200  0.331862  {1,1,0}     36    1
34    894    82    83  0.012367  {1,1,0}     25    1
14    910    69    80  0.013783  {0,1,0}     20    0
47    912   210   215  0.219446  {1,1,0}     20    0
64    916   194   242  0.352564  {0,2,0}     40    0
126   916   131   132  0.061450  {0,0,1}     40    1
36    932   215   221  0.242300  {0,0,1}     40    1
75    946   143   145  0.332784  {0,2,0}     22    1
102   962    55    56  0.983827  {0,3,0}     32    1
111   968   215   221  0.909324  {0,1,1}     39    0
66    968   103   104  0.249976  {0,1,1}     31    1
108   971   226   227  0.739265  {1,0,0}     30    1
107   971   184   185  0.473630  {0,1,1}     27    1
16    977   116   117  0.919186  {0,3,0}     25    0
87    988    20    21  0.382419  {0,3,0}     39    1
72    999   116   123  0.506591  {1,1,0}     38    1
122  1003   239   244  0.331299  {0,2,0}     40    1
1    1007   226   229  0.315542  {0,2,0}     25    1
114  1008   145   146  0.467188  {0,1,0}     36    0
113  1014   220   221  0.631772  {0,3,0}     25    0
58   1017   184   185  0.509434  {0,1,0}     34    0
57   1018    12    16  0.812287  {1,1,0}     33    1
110  1020    82    85  0.262810  {0,2,0}     28    0
101  1023   239   244  0.431431  {1,0,0}     36    1
94   1032   116   123  0.337474  {0,2,0}     23    1
83   1036   136   146  0.658226  {1,1,0}     24    1
0    1063    45    46  0.976316  {0,1,1}     21    0
61   1065   176   177  0.802157  {0,3,0}     27    1
95   1067     7     8  0.838198  {1,0,0}     27    0
86   1080    49    50  0.121570  {0,2,0}     34    1
39   1083    12    13  0.356844  {0,2,0}     28    1
35   1083    86    87  0.587266  {0,0,1}     30    1
80   1088    81    89  0.588983  {0,2,0}     40    1
104  1097    99   131  0.550181  {0,1,0}     33    0
117  1101    97   115  0.137231  {0,2,0}     32    1
12   1105    89    90  0.202252  {0,2,0}     30    1
74   1126   249   252  0.590080  {1,1,0}     27    1
90   1138    81    82  0.966587  {0,1,0}     36    0
54   1158   171   172  0.062804  {1,1,0}     35    1
33   1165   157   163  0.810675  {0,2,0}     26    0
20   1189    18    20  0.582637  {0,0,1}     28    1
82   1197   143   144  0.716378  {0,1,0}     32    1
50   1261   219   223  0.437550  {0,1,0}     39    0
28   1284    14    15  0.617588  {0,3,0}     38    1
124  1302   245   246  0.761202  {1,1,0}     26    1
77   1303    45    64  0.982247  {0,3,0}     40    1
67   1304    61    62  0.208578  {0,1,0}     27    0
37   1304   120   162  0.922118  {0,1,0}     25    0
31   1340    59    72  0.484186  {0,2,0}     25    0
93   1345   176   177  0.427203  {0,3,0}     39    0
32   1349    26    28  0.421604  {1,2,0}     40    1
51   1358   177   181  0.388421  {1,0,0}     21    1
25   1370   203   204  0.290453  {0,1,0}     39    1
8    1371     5    26  0.094138  {1,1,0}     40    1
6    1380   176   177  0.877886  {0,1,0}     29    0
68   1382    73    74  0.327867  {0,1,0}     23    1
4    1397   208   209  0.283490  {0,1,0}     40    0
115  1429   178   179  0.258670  {0,1,0}     25    1
