map EGL-G1-D
fac 5 10 {0,199,209,34,89}
hosp 1 {0}
n_ALS 6 1 {2:0,3:199,1:89}
n_BLS 23 1 {7:0,5:199,3:209,4:34,4:89}
n_CLS 7 0 {1:0,2:199,2:209,1:34,1:89}
      c_m  head  tail      c_af      c_d  c_tau  c_h
111     1   116   117  0.096762  {0,2,0}     27    0
102    74   212   218  0.187698  {0,2,0}     28    1
107    78    23   170  0.952326  {0,3,0}     31    0
116    87   243   244  0.071127  {1,0,0}     31    1
6      94    12    16  0.279622  {1,1,0}     28    1
89    151    11    42  0.587865  {1,0,0}     37    1
97    155   139   141  0.031233  {0,1,0}     23    1
108   168   115   122  0.484420  {0,1,0}     28    1
10    174    84   100  0.261052  {0,3,0}     38    1
15    184   135   145  0.483401  {0,2,0}     37    0
68    185    39    52  0.574361  {1,0,0}     20    1
17    219   134   135  0.507786  {1,1,0}     39    0
72    240    68    69  0.601951  {0,2,0}     31    0
110   250   191   193  0.080879  {0,1,0}     24    0
11    268   152   153  0.170266  {0,1,0}     31    0
19    296   125   149  0.483281  {0,3,0}     27    1
34    318    15    17  0.766892  {1,0,0}     30    1
29    321    29    31  0.719698  {0,3,0}     33    1
42    335   115   122  0.162535  {0,1,0}     25    1
39    360    86    87  0.370661  {0,2,0}     37    1
92    389    90    95  0.917916  {0,2,0}     26    1
12    409   238   239  0.039734  {1,0,0}     35    1
61    415    47    64  0.062289  {0,1,0}     36    1
30    432    11    42  0.923722  {1,1,0}     39    1
119   452   165   177  0.347200  {1,2,0}     26    1
31    457   166   167  0.305358  {1,1,0}     26    1
109   465   225   227  0.352845  {0,1,0}     31    1
118   470    68    69  0.982867  {1,1,0}     40    1
81    473    32    34  0.668751  {0,0,1}     33    1
1     474   238   240  0.607122  {0,1,1}     38    0
103   487   138   139  0.299685  {0,1,0}     26    1
78    495   171   172  0.748038  {0,0,1}     26    0
60    515    53    55  0.414084  {0,1,0}     20    1
13    563    88    96  0.398754  {0,1,1}     36    0
113   566   158   159  0.757872  {1,0,0}     30    1
43    579   124   125  0.601269  {0,2,0}     32    1
5     586    30    33  0.197076  {0,1,0}     33    1
50    588   160   164  0.121514  {0,0,1}     21    0
75    598   103   113  0.788563  {1,0,0}     31    1
85    600   234   235  0.620541  {0,2,0}     30    0
104   614   216   217  0.585514  {1,0,0}     40    1
