map EGL-G1-E
fac 5 10 {0,16,117,17,5}
hosp 1 {0}
n_ALS 7 1 {2:0,3:16,2:17}
n_BLS 19 1 {7:0,4:16,3:117,2:17,3:5}
n_CLS 6 0 {1:0,3:16,2:117}
      c_m  head  tail      c_af      c_d  c_tau  c_h
46      1   193   194  0.733219  {0,3,0}     36    1
108    46    36    39  0.097194  {0,1,0}     33    0
42    107     5    23  0.212287  {0,1,1}     37    0
62    134   177   184  0.801986  {1,1,0}     38    1
79    146   213   216  0.719508  {0,2,0}     32    0
112   202   162   167  0.084204  {1,1,0}     38    1
81    244    45    64  0.011423  {1,1,0}     25    1
8     265   175   176  0.550922  {0,1,1}     23    0
66    269   116   120  0.135381  {1,0,0}     36    1
65    298   170   171  0.805003  {0,1,0}     26    0
83    308   228   230  0.432254  {0,3,0}     39    0
121   352    31    32  0.671689  {1,2,0}     34    1
124   373     4    22  0.635873  {0,1,0}     27    1
38    382    29    30  0.098866  {1,0,0}     39    1
7     406    31    38  0.050057  {0,2,0}     37    1
50    424   135   136  0.846228  {0,2,0}     36    1
30    428   196   203  0.035431  {0,2,0}     32    1
54    430    48    49  0.173440  {0,3,0}     32    0
73    438    84   100  0.065362  {0,2,0}     29    1
85    450   175   176  0.925665  {0,2,0}     31    0
87    452    38    40  0.590987  {0,2,0}     29    1
91    464    19    20  0.087644  {0,1,0}     35    1
88    472   139   140  0.762879  {0,2,0}     37    0
80    510   161   162  0.034515  {0,2,0}     29    1
82    522   147   148  0.803827  {0,1,0}     39    0
31    528     8    33  0.029991  {0,1,0}     36    0
93    543    43    45  0.454613  {0,2,0}     32    1
14    545     0     1  0.476306  {1,0,0}     34    1
27    554   124   125  0.174417  {0,2,0}     37    1
6     572   195   196  0.400370  {1,0,0}     30    1
3     591    81    84  0.282701  {0,1,0}     39    1
119   595    42    43  0.104093  {0,1,1}     24    1
95    599   246   248  0.004175  {0,3,0}     28    1
122   609    73    75  0.921347  {1,1,0}     26    1
19    621    47    48  0.440302  {0,2,0}     31    1
98    629   104   106  0.391553  {1,0,0}     32    1
39    638   137   138  0.605147  {0,3,0}     35    1
92    641    63    64  0.485055  {0,1,0}     30    1
111   647   107   108  0.586242  {1,1,0}     25    1
20    661   191   194  0.038451  {1,0,0}     35    1
59    663   228   229  0.593386  {0,0,1}     32    0
21    670   102   103  0.487123  {1,0,0}     32    1
58    699    49    56  0.423981  {0,2,0}     38    1
36    701     1     2  0.573632  {1,1,0}     37    1
110   703   244   248  0.211996  {1,1,0}     36    1
33    709   106   108  0.990390  {1,0,0}     40    1
56    720   174   176  0.446944  {0,1,0}     26    0
35    728    97   126  0.623206  {0,2,0}     35    1
76    732   199   202  0.769799  {0,3,0}     20    0
96    751    11    42  0.978936  {1,0,0}     25    1
51    756    75    77  0.196033  {1,1,0}     33    1
97    761    19    20  0.505220  {0,1,0}     27    1
23    765    45    46  0.950169  {1,1,0}     25    1
57    770   169   173  0.279499  {0,1,0}     20    0
15    771   238   239  0.786648  {0,1,0}     39    0
12    776    83    84  0.440586  {1,0,0}     30    1
109   779   228   230  0.688092  {0,1,0}     24    1
94    783    81    84  0.933522  {0,1,0}     39    0
99    811   204   205  0.550062  {1,1,0}     24    1
117   817    39    52  0.312572  {0,1,1}     31    1
127   821    66    67  0.792890  {0,2,0}     25    1
90    834   243   244  0.869968  {0,3,0}     23    1
120   836    59    71  0.637005  {0,3,0}     34    0
29    848    32    34  0.061160  {0,2,0}     33    1
77    850   112   113  0.999046  {0,2,0}     24    1
101   851     1    12  0.917278  {0,2,0}     28    1
103   855   115   116  0.104077  {0,1,0}     22    0
68    864   177   184  0.440906  {1,1,0}     26    1
4     887   120   121  0.636487  {0,1,0}     20    1
2     910   115   116  0.915763  {0,1,0}     20    0
72    912    88    89  0.478680  {0,3,0}     30    1
118   913    48    49  0.221018  {0,3,0}     31    1
49    921    80    81  0.648151  {0,1,0}     21    0
105   936     5    23  0.892950  {1,1,0}     25    1
41    942   158   159  0.752968  {0,3,0}     23    1
60    951    41    51  0.543201  {1,2,0}     35    1
106   951    12    16  0.764090  {0,2,0}     35    1
5     952   222   223  0.287235  {0,1,1}     23    0
48    955    15    17  0.276177  {0,1,0}     28    1
1     959   185   186  0.244905  {0,3,0}     33    0
86    963   178   179  0.592368  {0,1,0}     32    0
74    966    88    96  0.658697  {0,2,0}     21    1
22    986   212   243  0.887355  {0,2,0}     30    0
45    988    88    96  0.008364  {0,1,0}     22    1
47    998   131   132  0.688279  {1,1,0}     36    1
75   1002   100   101  0.590746  {0,0,1}     30    1
70   1018    94    95  0.467366  {1,1,0}     37    1
125  1027    67    68  0.644864  {0,2,0}     21    1
64   1029   210   212  0.373840  {0,2,0}     30    0
52   1039    45    64  0.337379  {0,3,0}     22    1
28   1041   104   105  0.569879  {1,1,0}     32    1
114  1042   129   136  0.906261  {0,3,0}     27    0
67   1053   189   241  0.633683  {0,1,0}     32    1
26   1071    48    57  0.095196  {1,1,0}     25    1
107  1074     5     6  0.423241  {0,2,0}     39    1
24   1085    10    41  0.408578  {0,1,0}     29    0
115  1098    42    43  0.329522  {0,1,0}     23    1
25   1116   117   118  0.842713  {1,1,0}     40    1
100  1126     0     1  0.231903  {0,3,0}     37    1
43   1137   153   157  0.063294  {1,2,0}     34    1
16   1140    36    39  0.289638  {0,3,0}     36    0
89   1150    39    72  0.196486  {0,2,0}     37    1
13   1154     7     8  0.110697  {1,0,0}     32    1
61   1167   161   162  0.487155  {1,1,0}     23    1
71   1170    83    85  0.163096  {1,0,0}     20    1
9    1177    83    84  0.672097  {0,3,0}     29    1
11   1177     4    22  0.326380  {0,1,0}     24    1
10   1178     2     3  0.623097  {0,2,0}     35    1
116  1189    75    77  0.373138  {0,1,0}     34    0
0    1196    38    40  0.322615  {0,1,0}     27    1
69   1210    23    86  0.329542  {0,2,0}     40    1
44   1214   147   148  0.522438  {1,0,0}     33    1
17   1215   132   134  0.176894  {1,0,0}     26    1
34   1221   213   214  0.054964  {1,0,0}     24    1
78   1227   150   151  0.655682  {0,0,1}     27    1
84   1238    10    41  0.422305  {0,3,0}     26    0
18   1249   246   248  0.553185  {0,2,0}     32    1
126  1253    63    64  0.366403  {1,1,0}     36    1
104  1279    65    91  0.207503  {1,0,0}     31    1
55   1309   118   119  0.660003  {1,0,0}     28    1
37   1350   212   218  0.680642  {0,1,0}     29    1
32   1386   111   112  0.890088  {0,1,0}     34    0
53   1392    75    76  0.478134  {0,2,0}     29    1
63   1413   139   140  0.026376  {1,1,0}     20    1
123  1422   140   149  0.597244  {0,1,0}     22    1
40   1426   184   185  0.075303  {1,1,0}     38    1
113  1436     1    12  0.584301  {0,1,0}     21    1
102  1438   121   122  0.300102  {1,1,0}     27    1
