map EGL-G1-E
fac 5 10 {0,66,156,178,132}
hosp 3 {0,125,234}
n_ALS 10 1 {3:0,2:66,1:156,2:178,2:132}
n_BLS 21 1 {2:0,8:66,1:156,3:178,7:132}
n_CLS 7 0 {2:0,1:156,3:178,1:132}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110    20   195   196  0.474306  {1,0,0}     31    1
42     48   153   156  0.110681  {0,1,0}     22    0
101    84   206   207  0.317780  {0,1,0}     21    1
24     97   153   156  0.456447  {0,0,1}     23    0
0     101     5    26  0.689664  {0,1,0}     37    0
61    118    73    75  0.690208  {1,1,0}     31    1
56    120   212   218  0.575344  {0,3,0}     38    0
66    143   120   121  0.725070  {0,1,0}     20    0
63    165   169   173  0.246429  {0,1,0}     37    1
12    182   124   149  0.069585  {0,3,0}     40    1
47    209    88    89  0.493942  {0,2,0}     25    0
69    225   171   172  0.084289  {0,3,0}     35    1
113   240   144   147  0.256047  {0,1,1}     38    0
109   245   207   209  0.495718  {0,3,0}     30    1
8     291   204   205  0.364705  {0,1,0}     31    1
98    304   121   122  0.823355  {1,1,0}     33    1
92    354    98    99  0.851773  {0,1,0}     36    1
53    363    80    81  0.391462  {0,3,0}     40    0
94    432   206   207  0.524888  {0,1,0}     34    0
118   440   195   197  0.721049  {1,1,0}     29    1
100   444    80    81  0.187138  {0,3,0}     24    1
116   467   191   193  0.521506  {1,1,0}     35    1
105   469    18    20  0.023225  {0,3,0}     39    0
78    474   156   160  0.265783  {0,0,1}     40    1
120   491   164   165  0.858438  {1,1,0}     31    1
44    496    59    71  0.107553  {1,1,0}     40    1
41    506    39    40  0.918961  {1,1,0}     20    1
48    523    34    41  0.055302  {0,1,0}     32    0
27    534    43    45  0.699713  {1,0,0}     21    1
82    536   151   152  0.470628  {1,1,0}     24    1
45    543    81    82  0.895692  {0,2,0}     29    1
51    552   119   169  0.371557  {1,1,0}     38    1
38    553   116   120  0.320061  {0,2,0}     30    0
76    555   147   148  0.432771  {1,0,0}     35    1
77    566    88    89  0.853611  {0,2,0}     29    0
125   576   219   220  0.052155  {1,1,0}     20    1
25    580    97   126  0.299380  {0,1,0}     39    1
86    585   116   117  0.706802  {0,3,0}     25    1
70    589   163   168  0.918329  {0,3,0}     23    0
107   612   135   145  0.951813  {0,2,0}     30    1
20    613     9    10  0.305208  {1,0,0}     40    1
106   615   191   194  0.387268  {0,0,1}     39    1
89    669    49    56  0.546869  {0,1,0}     26    1
