map EGL-G1-D
fac 5 10 {0,50,240,56,9}
hosp 1 {0}
n_ALS 5 1 {1:50,2:240,2:9}
n_BLS 19 1 {3:0,3:50,3:240,5:56,5:9}
n_CLS 6 0 {1:50,1:240,1:56,3:9}
      c_m  head  tail      c_af      c_d  c_tau  c_h
20     10   174   176  0.573737  {1,1,0}     40    1
95     34   238   239  0.915918  {0,2,0}     39    0
69     59   102   110  0.459402  {1,0,0}     36    1
111   168   211   213  0.314011  {1,0,0}     40    1
110   173    65    92  0.500908  {0,2,0}     33    1
4     182    66    67  0.231882  {0,2,0}     23    1
120   189   225   227  0.870894  {0,3,0}     28    0
76    200   198   200  0.203924  {1,1,0}     35    1
1     208   169   173  0.474814  {1,1,0}     34    1
13    223   190   192  0.032385  {0,1,0}     30    1
18    240    16    17  0.816750  {0,1,0}     39    0
72    285   178   179  0.466319  {0,0,1}     36    1
3     310   237   240  0.066021  {0,2,0}     26    0
117   310   207   208  0.876005  {1,0,0}     23    1
27    320    70    72  0.637345  {0,1,1}     20    0
31    363   149   150  0.773994  {0,2,0}     31    1
36    383   164   165  0.868405  {1,1,0}     23    1
109   384   232   233  0.062335  {0,2,0}     37    1
103   395   188   189  0.102911  {0,2,0}     33    1
108   407   103   113  0.365753  {1,3,0}     30    1
66    426   197   198  0.969411  {0,1,1}     20    1
106   451   125   126  0.831286  {0,2,0}     34    1
40    463   174   176  0.514293  {1,0,0}     33    1
60    469   111   112  0.675783  {0,0,1}     27    1
115   474   144   145  0.148158  {0,3,0}     24    1
94    484    12    13  0.599147  {0,1,0}     30    0
52    499     3     4  0.345780  {0,2,0}     31    1
17    499   116   117  0.990824  {0,2,0}     26    1
44    503    41    51  0.812031  {0,1,0}     32    0
28    509   234   236  0.908089  {0,1,0}     38    1
39    517   195   197  0.352827  {0,1,0}     34    0
105   531    81    82  0.474800  {0,2,0}     21    1
50    548   229   230  0.317581  {0,1,0}     36    0
85    551   190   192  0.231158  {0,2,0}     20    1
45    558   199   202  0.138467  {1,1,0}     23    1
77    562   125   126  0.771886  {0,1,0}     40    1
41    568   127   138  0.915827  {0,1,1}     27    0
118   570   130   131  0.198189  {0,2,0}     27    1
8     574   158   159  0.026770  {0,1,0}     35    0
25    587    50    52  0.587655  {0,2,0}     29    1
102   598    66    67  0.915010  {0,1,0}     35    1
55    602     4    22  0.324191  {1,0,0}     23    1
122   608    38    40  0.157339  {0,1,0}     33    0
