map EGL-G2-B
fac 5 10 {0,116,25,244,245}
hosp 1 {0}
n_ALS 5 1 {1:0,1:25,3:244}
n_BLS 17 1 {7:0,3:116,1:25,4:244,2:245}
n_CLS 7 0 {2:0,1:116,2:244,2:245}
      c_m  head  tail      c_af      c_d  c_tau  c_h
36      2    39    52  0.148799  {0,2,0}     27    0
6      84   166   175  0.823050  {0,1,1}     33    0
64     86   248   249  0.406699  {0,1,0}     22    0
98    182    63    65  0.958054  {1,1,0}     27    1
93    223    36    37  0.204297  {0,1,0}     26    1
122   249    56    57  0.679817  {0,2,0}     21    0
18    255   133   134  0.661000  {0,1,0}     30    0
105   279    63    64  0.205365  {0,3,0}     37    1
40    287   125   152  0.812986  {0,3,0}     31    1
69    305    63    64  0.235932  {1,0,0}     20    1
119   312    59    60  0.365587  {0,1,0}     37    1
1     338    90    91  0.674856  {0,2,0}     23    0
116   364   216   218  0.614598  {1,0,0}     32    1
124   371   210   211  0.667922  {0,2,0}     20    1
113   385   177   180  0.709715  {0,2,0}     24    1
20    385   212   213  0.647982  {1,1,0}     26    1
4     471    50    51  0.708100  {0,3,0}     33    0
91    475   130   131  0.295142  {0,3,0}     28    1
117   501   156   162  0.771730  {0,2,0}     25    1
25    506    50    51  0.100673  {0,2,0}     30    0
26    536   220   221  0.288125  {0,0,1}     39    1
12    538    65    66  0.334680  {0,2,0}     24    1
63    554    36    39  0.403997  {1,2,0}     25    1
71    555   124   125  0.714492  {0,1,0}     22    1
68    561   186   198  0.218156  {1,0,0}     20    1
35    579   204   205  0.876257  {1,1,0}     35    1
45    579    19    25  0.505123  {0,1,0}     32    0
8     580   133   135  0.938254  {0,1,0}     24    0
65    585   244   253  0.758892  {1,1,0}     31    1
109   588    62    63  0.823800  {0,2,0}     25    0
92    597   143   145  0.112393  {0,2,0}     29    0
24    600    47    48  0.526886  {0,3,0}     39    1
78    606   129   138  0.820029  {0,3,0}     31    1
29    623    29    31  0.542032  {0,1,0}     26    1
17    637     3    15  0.451606  {0,2,0}     26    1
47    640   107   108  0.205219  {1,0,0}     39    1
44    640     0     1  0.341002  {0,1,1}     39    1
