map EGL-G1-B
fac 5 10 {0,155,120,19,11}
hosp 2 {0,226}
n_ALS 7 1 {3:155,1:120,1:19,2:11}
n_BLS 17 1 {4:0,5:155,5:120,2:19,1:11}
n_CLS 5 0 {2:155,1:120,2:19}
      c_m  head  tail      c_af      c_d  c_tau  c_h
37      9    42    43  0.256246  {0,3,0}     27    1
75     50   177   184  0.714210  {0,2,0}     27    1
2      61   226   227  0.487516  {0,1,0}     25    1
12     90    48    57  0.532176  {0,1,1}     21    1
119   117     8     9  0.651890  {0,2,0}     30    0
48    127   240   241  0.880259  {1,3,0}     20    1
36    178   198   200  0.470361  {0,1,0}     35    1
39    208   102   103  0.266629  {0,1,1}     20    1
99    212    96   111  0.053440  {0,3,0}     30    1
96    258    51    52  0.231354  {0,1,0}     22    1
91    313   125   149  0.202944  {0,2,0}     32    1
84    335   104   105  0.148584  {0,2,0}     33    1
103   375   227   228  0.078132  {0,0,1}     21    1
114   402   225   226  0.637206  {0,1,0}     34    1
54    437   225   248  0.097578  {0,1,1}     36    0
98    451    41    51  0.946959  {0,3,0}     21    0
3     451   171   172  0.772922  {0,1,0}     39    1
24    460    55    56  0.775747  {1,0,0}     37    1
20    508   128   137  0.735286  {1,0,0}     40    1
61    522    18    20  0.930137  {0,3,0}     36    0
104   536    28    29  0.437884  {1,1,0}     24    1
19    537   147   148  0.891270  {0,2,0}     34    1
94    541   140   141  0.524750  {0,1,0}     30    0
87    543    50    51  0.717553  {0,1,0}     27    1
76    544    81    82  0.339065  {0,3,0}     25    1
28    547   192   193  0.048461  {0,1,0}     36    0
68    551   185   186  0.641412  {1,0,0}     34    1
69    551   202   203  0.091661  {1,0,0}     32    1
17    563   153   157  0.583756  {0,3,0}     31    1
70    573   137   138  0.006535  {0,1,0}     22    0
6     596    29    31  0.886823  {0,1,0}     32    1
112   596   118   119  0.981194  {0,1,0}     36    0
123   606   167   175  0.455958  {1,1,0}     38    1
46    616   194   195  0.004726  {0,3,0}     26    1
111   620    62    63  0.457467  {1,0,0}     30    1
86    625    45    46  0.688809  {0,2,0}     39    1
124   631    80    88  0.439612  {0,1,1}     28    1
47    634   245   246  0.300739  {1,0,0}     21    1
77    649    36    37  0.472339  {1,0,0}     40    1
43    651    39    40  0.576490  {0,1,0}     27    0
57    663   158   159  0.614270  {0,1,1}     25    1
40    666    69    78  0.155330  {1,1,0}     25    1
127   690    73    74  0.265054  {1,0,0}     22    1
82    691   100   111  0.391771  {0,2,0}     34    0
32    693   174   176  0.531287  {0,2,0}     33    1
85    696    50    51  0.392482  {0,1,1}     40    1
53    697    79    80  0.472046  {1,1,0}     30    1
80    698   210   212  0.963747  {1,0,0}     39    1
44    718   210   211  0.766946  {0,0,1}     20    1
34    722    30    33  0.076980  {1,0,0}     26    1
25    728   136   137  0.994651  {0,1,1}     33    1
5     732     4     5  0.344881  {0,2,0}     25    1
122   734   225   248  0.006323  {1,0,0}     21    1
15    738   196   197  0.100125  {0,1,1}     40    0
38    781    96   114  0.392344  {0,1,0}     26    1
72    781    29    30  0.582041  {0,3,0}     29    1
121   798    97   126  0.664748  {0,2,0}     30    1
13    800   178   183  0.502160  {0,1,0}     27    0
79    802   128   137  0.285255  {0,3,0}     23    0
63    808     6    27  0.083564  {0,1,1}     29    1
11    810    47    48  0.087637  {0,1,0}     25    1
59    816   193   194  0.412306  {0,1,1}     36    1
30    821   211   213  0.501316  {0,3,0}     32    1
