map EGL-G1-A
fac 5 10 {0,28,39,60,152}
hosp 1 {0}
n_ALS 10 1 {1:0,4:28,1:39,1:60,3:152}
n_BLS 16 1 {3:0,1:28,4:39,5:60,3:152}
n_CLS 8 0 {3:0,3:28,2:39}
      c_m  head  tail      c_af      c_d  c_tau  c_h
20     16    69    70  0.451413  {1,0,0}     29    1
5      53   204   205  0.888646  {0,3,0}     33    1
56     57    97   126  0.050019  {0,1,0}     31    0
15     79   124   149  0.050463  {0,1,0}     36    0
31    109   220   222  0.677947  {1,0,0}     31    1
125   121   142   144  0.117589  {1,0,0}     34    1
40    152   231   236  0.312469  {0,2,0}     34    0
46    164    98    99  0.852612  {0,2,0}     37    0
51    209    89    90  0.192672  {0,3,0}     31    0
70    210    88    89  0.762840  {0,1,0}     29    1
18    304     6    27  0.776082  {1,0,0}     36    1
86    325    24    26  0.526200  {0,1,0}     29    1
32    355    49    56  0.999314  {1,1,0}     35    1
36    365    46    47  0.742096  {1,1,0}     34    1
112   379    29    31  0.333861  {0,3,0}     36    1
16    384   171   172  0.395868  {0,2,0}     40    0
87    408    80    81  0.286759  {1,1,0}     28    1
96    410   140   149  0.531161  {1,1,0}     20    1
81    417   219   221  0.572413  {1,1,0}     28    1
30    419    10    41  0.064093  {1,1,0}     26    0
27    425   144   147  0.734749  {0,1,0}     20    1
13    427    31    38  0.442904  {0,1,0}     38    1
23    440   232   234  0.903278  {0,2,0}     30    0
17    471    97   126  0.160784  {0,1,0}     28    1
12    490   103   113  0.053159  {1,0,0}     38    1
115   521   222   225  0.987650  {0,1,0}     27    0
34    524   117   118  0.731544  {0,3,0}     25    0
0     532   190   191  0.834762  {1,0,0}     27    1
8     542   244   248  0.770483  {0,1,0}     23    1
50    544   144   147  0.598972  {0,1,0}     24    1
77    562   226   227  0.759754  {0,1,0}     23    1
39    563    59    71  0.169741  {0,1,0}     21    1
101   588   219   221  0.632126  {0,0,1}     27    1
73    600   102   110  0.894134  {0,2,0}     21    0
22    604   196   203  0.908168  {1,1,0}     21    1
69    604    75    76  0.607212  {0,2,0}     23    1
78    608    48    49  0.453596  {0,2,0}     36    1
54    611    80    88  0.228426  {1,1,0}     20    1
61    617   191   193  0.067908  {0,0,1}     28    1
11    621   160   163  0.437570  {0,1,0}     23    1
94    623    53    55  0.962879  {0,2,0}     38    0
19    627   144   145  0.865883  {0,1,0}     33    0
104   630   101   102  0.305785  {1,0,0}     35    1
58    631     9    10  0.305313  {1,1,0}     31    1
85    636     6    27  0.527979  {0,2,0}     22    1
26    638    77    78  0.448420  {0,1,0}     26    1
114   648   188   189  0.067088  {1,1,0}     39    1
82    648    90    95  0.837398  {0,1,0}     35    1
41    672     3    23  0.736611  {1,0,0}     24    1
57    680    60    67  0.197803  {0,2,0}     33    0
37    681   155   156  0.539606  {1,0,0}     37    0
65    690    65    92  0.683720  {0,2,0}     27    0
103   693   225   248  0.803950  {0,1,0}     37    0
88    697    19    20  0.744491  {1,1,0}     28    1
117   710   175   176  0.603055  {0,2,0}     20    1
14    711    65    66  0.417804  {0,2,0}     31    1
108   715   232   233  0.960286  {1,1,0}     26    1
80    725   132   134  0.225445  {0,3,0}     29    1
107   726    14    15  0.147125  {0,3,0}     36    1
75    752    56    57  0.277279  {0,1,0}     29    1
121   752   195   197  0.196186  {0,2,0}     31    0
60    776   232   234  0.405884  {0,1,0}     30    0
49    777   124   149  0.088522  {0,1,0}     29    1
93    786   228   230  0.774694  {0,1,1}     22    0
53    799   202   204  0.237753  {0,1,0}     29    1
35    804   162   167  0.832568  {0,1,0}     38    1
63    820   121   123  0.487088  {1,0,0}     29    1
67    821   160   163  0.752752  {0,3,0}     23    1
47    828   189   241  0.092251  {0,3,0}     35    1
10    838    66    68  0.251034  {0,1,0}     33    0
123   850   185   186  0.071354  {0,3,0}     24    1
100   851   100   101  0.024067  {0,2,0}     22    1
21    856    24    25  0.217918  {0,1,0}     37    1
6     862    32    34  0.297821  {1,1,0}     29    1
43    864   234   236  0.682312  {0,3,0}     36    0
72    870   150   152  0.527502  {0,1,0}     29    1
92    878   219   220  0.912928  {0,2,0}     36    1
74    888   150   152  0.442464  {0,2,0}     39    1
119   891   149   150  0.707635  {1,0,0}     22    1
71    895   202   203  0.001046  {0,1,1}     28    1
38    927    88    89  0.017713  {0,1,0}     25    0
76    930   202   203  0.211785  {0,1,0}     36    1
29    981    80    88  0.860298  {0,3,0}     27    0
122   982   140   141  0.528734  {0,1,0}     39    0
52    988   188   189  0.990341  {0,1,0}     34    1
106   997    54    55  0.175527  {0,2,0}     37    0
48   1016   114   115  0.432181  {1,0,0}     20    1
1    1021   125   126  0.674900  {0,2,0}     21    0
7    1021    88    96  0.336053  {0,2,0}     29    1
2    1029   102   103  0.577892  {1,1,0}     27    1
25   1030   242   245  0.730821  {0,3,0}     25    1
98   1032    31    38  0.754896  {0,0,1}     38    1
127  1038    24    25  0.841533  {0,1,0}     31    0
45   1056   121   122  0.147419  {0,2,0}     25    1
95   1057    86    87  0.155139  {0,3,0}     23    0
28   1059    73    75  0.688428  {0,2,0}     38    0
126  1065   169   170  0.939220  {0,1,0}     26    1
62   1068    20    21  0.513901  {0,2,0}     32    1
66   1074   210   211  0.823753  {1,0,0}     22    1
84   1085    67    68  0.610331  {0,3,0}     38    1
89   1092   162   166  0.655844  {1,1,0}     39    1
111  1111    92    93  0.309911  {0,0,1}     22    1
83   1113    23   170  0.767342  {1,1,0}     29    1
124  1117   128   129  0.703097  {0,2,0}     26    0
68   1144   234   236  0.309643  {0,3,0}     33    0
33   1144   177   184  0.612133  {0,3,0}     30    0
99   1150   158   160  0.638818  {0,3,0}     21    0
118  1195   121   122  0.141414  {1,0,0}     40    1
116  1214   240   242  0.144585  {0,1,1}     21    1
55   1219   115   116  0.129805  {1,0,0}     22    1
9    1224   131   132  0.604994  {0,1,0}     25    1
110  1246   216   217  0.288930  {1,0,0}     20    1
97   1253   188   189  0.766279  {0,1,0}     37    1
4    1262   124   125  0.559817  {0,3,0}     35    1
102  1278   176   179  0.637020  {0,1,0}     39    1
90   1282   151   154  0.631246  {0,1,0}     31    1
44   1287   177   178  0.875009  {0,1,1}     35    0
120  1292   238   240  0.579246  {0,3,0}     29    1
79   1301     6    27  0.710896  {0,2,0}     33    1
113  1317    94    95  0.726031  {0,1,0}     37    1
24   1327    43    45  0.514857  {0,3,0}     39    1
64   1344    96   111  0.186728  {0,1,0}     26    1
91   1376   196   197  0.990639  {1,0,0}     25    1
3    1380   175   176  0.204929  {0,2,0}     26    0
42   1387    59    60  0.918797  {0,1,0}     23    1
59   1391   215   216  0.215053  {0,3,0}     34    0
105  1403   238   239  0.428861  {1,1,0}     22    1
109  1409   153   156  0.875907  {0,3,0}     28    0
