map EGL-G2-B
fac 5 10 {0,126,223,111,52}
hosp 2 {0,164}
n_ALS 9 1 {5:0,2:126,2:223}
n_BLS 25 1 {3:0,5:126,5:223,6:111,6:52}
n_CLS 9 0 {2:0,1:126,2:223,2:111,2:52}
      c_m  head  tail      c_af      c_d  c_tau  c_h
109    27   157   163  0.793941  {0,1,0}     28    0
99     59    21    35  0.490036  {1,2,0}     35    1
15     68   150   151  0.563195  {0,3,0}     21    0
43    120    71    72  0.202248  {0,1,0}     35    1
69    121   170   174  0.806994  {0,1,0}     27    1
10    131   225   226  0.701580  {1,1,0}     37    1
116   141   138   139  0.862006  {1,0,0}     34    1
16    250   130   137  0.377598  {0,3,0}     31    0
13    306   167   168  0.084925  {1,0,0}     21    1
78    311     2     3  0.244439  {0,2,0}     33    1
54    315    58    59  0.056177  {0,3,0}     37    1
105   317    54    58  0.992764  {0,2,0}     34    1
55    323   184   188  0.809196  {0,1,0}     20    1
91    327     1     2  0.329840  {1,1,0}     34    1
90    391   231   232  0.258458  {0,3,0}     21    1
53    424   228   230  0.519481  {0,2,0}     31    1
88    430    71    73  0.681014  {1,1,0}     30    1
110   432    22    24  0.809037  {1,0,0}     24    1
112   445    98   127  0.919114  {0,2,0}     23    0
52    447    13    14  0.391965  {1,1,0}     33    1
41    452   184   188  0.516395  {0,1,0}     25    0
61    458    22    24  0.799300  {1,1,0}     20    1
94    463   180   181  0.663704  {1,0,0}     38    1
98    469   159   160  0.988917  {0,1,1}     21    1
47    474     1     2  0.269571  {0,3,0}     21    1
81    508    11    42  0.860498  {0,1,0}     29    1
17    508   204   205  0.676469  {0,1,0}     39    1
20    510    17    19  0.283519  {1,1,0}     29    1
106   539   213   214  0.738025  {0,3,0}     40    1
35    543   138   139  0.019477  {0,2,0}     40    0
28    546   154   158  0.598607  {0,1,0}     40    1
66    553    74    75  0.872439  {1,0,0}     27    1
46    553    17    22  0.648671  {0,1,0}     38    1
0     558     3    23  0.882112  {0,1,0}     21    1
39    560    29    30  0.814812  {0,1,0}     31    1
122   561   103   111  0.171279  {0,1,0}     34    1
26    569   253   254  0.281266  {0,2,0}     34    1
120   578    10    41  0.541856  {0,1,0}     28    1
107   586   153   154  0.562030  {0,1,0}     39    1
18    588    99   100  0.026957  {0,1,0}     32    1
118   589   184   185  0.544691  {0,1,0}     32    0
83    589    27    30  0.523947  {0,2,0}     32    0
76    599   113   114  0.270634  {0,3,0}     34    0
113   604   248   249  0.988969  {0,1,0}     27    0
123   605   175   177  0.652994  {1,1,0}     34    1
95    620    54    55  0.084702  {1,1,0}     35    1
36    634   121   155  0.943141  {0,2,0}     36    0
9     642   210   211  0.073821  {0,2,0}     30    1
48    643     9    10  0.729471  {1,0,0}     30    1
5     655   208   210  0.881213  {0,2,0}     39    0
33    665   148   149  0.250492  {0,1,0}     23    0
73    667     5     6  0.848801  {1,1,0}     21    1
125   681   197   199  0.119006  {0,1,0}     25    1
101   683    42    43  0.946628  {1,1,0}     20    1
37    692   225   226  0.410352  {1,3,0}     39    1
50    700     6     7  0.094222  {0,2,0}     36    1
68    707     1    12  0.060364  {0,0,1}     24    0
84    725   195   196  0.780915  {0,3,0}     35    0
71    728   101   102  0.579554  {0,2,0}     26    0
51    730   122   123  0.436015  {0,3,0}     28    1
3     740   205   207  0.613109  {1,0,0}     25    1
80    756    39    52  0.718465  {0,2,0}     21    1
86    770   239   243  0.220755  {0,2,0}     33    0
58    777   125   152  0.786859  {0,2,0}     21    1
57    785   139   140  0.373358  {0,1,0}     21    1
6     789    19    20  0.600608  {1,1,0}     37    1
85    793    72    73  0.132071  {0,1,0}     33    1
1     804    16    17  0.332841  {0,3,0}     21    1
89    810    36    37  0.941502  {1,0,0}     21    1
108   813    50    51  0.586565  {0,1,1}     36    1
93    822   180   181  0.547332  {1,2,0}     32    1
25    829    10    11  0.102279  {0,2,0}     31    1
121   842   225   226  0.265189  {0,2,0}     22    1
42    848   139   140  0.034698  {0,1,0}     21    1
60    874    91    92  0.677487  {0,2,0}     26    1
117   883   178   179  0.724205  {1,0,0}     21    1
111   888   117   118  0.404463  {0,1,1}     37    1
64    893    66    93  0.453839  {1,2,0}     21    1
8     916   167   168  0.565023  {0,3,0}     40    1
30    916   196   198  0.668608  {0,0,1}     26    1
38    931   193   194  0.929589  {1,3,0}     26    1
12    935   176   177  0.726529  {0,1,1}     36    0
2     935   240   242  0.974484  {0,0,1}     35    0
72    958    23    87  0.435062  {0,0,1}     22    0
102   963    97   112  0.924192  {1,1,0}     24    1
49    971     5    26  0.734392  {0,1,0}     20    0
104   972   208   210  0.796020  {0,0,1}     28    0
29    974    36    37  0.052381  {1,1,0}     40    1
63    980    15    17  0.990167  {1,0,0}     32    1
59    987   129   138  0.254301  {0,3,0}     35    0
74    989   208   210  0.278589  {0,2,0}     36    0
126   990   166   178  0.896213  {1,0,0}     29    1
14    994    66    67  0.070160  {0,1,0}     26    1
65   1001   125   126  0.418261  {0,2,0}     22    1
124  1004    38    40  0.903447  {0,2,0}     38    1
