map EGL-G2-E
fac 5 10 {0,111,70,139,168}
hosp 1 {0}
n_ALS 7 1 {1:0,3:70,3:139}
n_BLS 15 1 {3:0,4:111,2:70,3:139,3:168}
n_CLS 10 0 {5:111,1:70,3:139,1:168}
      c_m  head  tail      c_af      c_d  c_tau  c_h
35     28    65    66  0.886809  {0,1,0}     40    0
60     37   166   175  0.069971  {1,0,0}     28    1
56     48    24    25  0.771618  {1,1,0}     37    1
34     49   216   218  0.605170  {0,2,0}     33    0
21     50    31    38  0.318875  {0,2,0}     20    1
66     72   201   203  0.242520  {1,0,0}     23    1
106    76   116   117  0.705373  {0,1,0}     22    1
91     92    50    53  0.060214  {0,3,0}     29    1
10    104   121   122  0.894617  {0,1,0}     39    1
2     108   250   251  0.680452  {0,1,1}     32    1
1     148    48    49  0.894233  {0,3,0}     37    1
111   193   166   178  0.235251  {1,1,0}     33    1
87    216   233   235  0.571829  {1,0,0}     29    1
88    223    49    56  0.564292  {0,3,0}     32    0
23    270    36    38  0.668855  {1,0,0}     32    1
59    283   192   193  0.529885  {1,0,0}     29    1
94    312    18    20  0.925428  {0,3,0}     20    1
19    336    36    39  0.126841  {0,3,0}     34    0
9     339    14    15  0.442004  {0,2,0}     23    0
76    344     1     2  0.657516  {0,2,0}     21    1
82    369   129   138  0.093582  {1,1,0}     22    1
61    379    19    25  0.451847  {0,2,0}     32    0
118   380   133   134  0.221611  {0,2,0}     20    1
123   418   170   171  0.727285  {0,1,0}     38    0
45    422   204   205  0.169425  {1,3,0}     27    1
68    425   242   243  0.264940  {0,1,0}     20    1
96    432   135   147  0.832769  {0,3,0}     33    1
47    441   102   111  0.550627  {0,0,1}     39    0
41    444     3    23  0.003067  {0,3,0}     24    1
43    452   190   191  0.957008  {0,1,0}     35    1
70    454   162   163  0.825637  {0,3,0}     24    1
42    468   107   109  0.301714  {0,1,0}     28    0
7     470   233   234  0.041995  {0,3,0}     23    1
99    477    96    98  0.201199  {0,1,1}     28    0
6     484   250   251  0.579525  {0,1,1}     28    1
124   500   141   142  0.601143  {0,2,0}     31    0
81    504   125   126  0.242177  {0,2,0}     22    1
50    506   104   114  0.320286  {1,1,0}     31    0
24    508     1     2  0.914035  {1,1,0}     35    1
58    515   204   205  0.441910  {1,0,0}     40    1
62    519   243   245  0.624517  {0,1,1}     31    1
74    522    55    56  0.651086  {0,1,1}     30    0
69    527    83    84  0.807922  {0,1,0}     20    1
39    535    24    26  0.838348  {0,1,1}     28    1
125   573    66    92  0.000286  {1,2,0}     31    1
25    579    23    87  0.078835  {0,2,0}     36    0
80    597   206   207  0.257306  {0,3,0}     21    0
12    614    17    22  0.517816  {0,3,0}     20    1
40    617    66    92  0.587533  {0,1,0}     32    0
102   662    48    49  0.904559  {1,0,0}     35    1
15    671   237   238  0.487971  {1,0,0}     24    1
37    672    78    79  0.282310  {0,2,0}     28    0
92    697   106   118  0.284293  {1,1,0}     23    1
84    702   126   127  0.270109  {0,2,0}     33    0
83    702   146   147  0.505341  {1,0,0}     23    1
79    704   101   112  0.346212  {1,0,0}     22    1
97    710    74    75  0.438313  {0,1,0}     29    0
8     714    22    24  0.207122  {0,3,0}     21    0
49    716   131   132  0.057284  {1,3,0}     33    1
89    718   220   221  0.187645  {0,1,1}     40    1
120   721   102   103  0.484683  {1,1,0}     30    1
48    733   133   135  0.293920  {0,2,0}     34    0
126   733   102   111  0.512359  {0,1,1}     22    1
46    735    61    62  0.464214  {0,2,0}     25    1
104   753    39    73  0.883219  {0,1,0}     36    0
36    760    50    51  0.188781  {0,3,0}     34    0
14    770    97   115  0.940881  {0,2,0}     30    0
64    775    53    54  0.613681  {0,1,0}     40    1
112   785   163   168  0.972658  {0,0,1}     20    1
108   789   233   235  0.239652  {0,1,1}     40    0
113   809    17    22  0.062741  {0,1,0}     39    1
13    813    32    33  0.166157  {1,1,0}     34    1
116   818   217   218  0.305053  {1,1,0}     38    1
93    829   171   172  0.729631  {0,3,0}     32    1
67    833   170   171  0.525946  {0,2,0}     34    1
114   840    84    86  0.460837  {0,3,0}     37    0
33    847    70    71  0.702766  {1,0,0}     24    0
0     849   128   139  0.238186  {0,3,0}     39    0
54    865    95    96  0.773793  {1,0,0}     32    1
78    869    56    57  0.086944  {0,2,0}     23    0
100   882   153   154  0.512326  {0,1,0}     26    0
51    885   121   122  0.969277  {1,1,0}     24    1
18    889    99   100  0.031081  {0,0,1}     31    0
122   891   236   238  0.112135  {1,1,0}     20    1
22    903   226   251  0.386617  {0,2,0}     24    0
105   913    71    72  0.631296  {0,1,0}     21    1
75    925   215   221  0.773736  {1,0,0}     24    1
17    939    43    46  0.399062  {1,1,0}     34    1
72    989    99   132  0.465543  {0,2,0}     20    0
55    996   239   240  0.382941  {0,1,0}     20    0
5     999     4     5  0.520201  {0,2,0}     26    1
20   1006   208   210  0.943400  {0,3,0}     40    1
65   1006   239   244  0.965219  {0,1,0}     26    1
32   1033   109   110  0.346426  {1,3,0}     37    1
95   1045   140   142  0.021394  {1,1,0}     34    1
73   1049   196   198  0.641161  {1,1,0}     36    1
86   1059   166   178  0.214113  {0,3,0}     22    0
52   1071   200   201  0.032564  {0,1,0}     30    0
26   1072    27    28  0.869815  {1,1,0}     39    1
27   1131     1    12  0.999282  {0,2,0}     40    1
90   1131   145   146  0.658414  {0,2,0}     32    1
53   1132    99   131  0.765655  {0,3,0}     36    1
127  1144   195   248  0.634963  {0,1,0}     23    0
85   1167   103   104  0.575515  {0,2,0}     34    0
115  1168     7     8  0.763012  {0,2,0}     34    1
4    1172   133   135  0.665260  {0,0,1}     24    1
63   1175   205   208  0.844995  {0,2,0}     25    1
28   1177   193   246  0.004724  {0,1,0}     33    1
109  1187     7    30  0.378969  {0,3,0}     28    1
3    1192   222   223  0.113420  {1,0,0}     32    1
101  1192   216   217  0.014320  {1,2,0}     20    1
11   1194    27    30  0.450320  {0,3,0}     36    0
119  1216   175   177  0.775282  {1,0,0}     35    1
44   1218    53    55  0.142217  {1,1,0}     30    1
57   1249   140   142  0.689017  {1,1,0}     30    1
77   1259   191   195  0.091179  {0,1,0}     21    0
29   1293    80    81  0.547738  {0,0,1}     28    1
31   1296    95    96  0.423092  {0,1,0}     33    1
121  1314    43    44  0.516616  {0,1,0}     28    0
103  1339   193   194  0.738582  {1,0,0}     39    1
107  1367   223   224  0.927240  {0,1,1}     23    0
117  1367   125   150  0.612303  {1,0,0}     31    1
98   1377   135   136  0.462316  {0,2,0}     32    1
38   1385   234   239  0.287749  {1,1,0}     24    1
16   1386    10    41  0.150840  {0,2,0}     36    1
30   1394   181   182  0.161351  {0,2,0}     20    1
71   1420   117   121  0.045244  {0,2,0}     40    1
110  1432   102   103  0.691436  {0,2,0}     22    0
