map EGL-G1-E
fac 5 10 {0,225,138,203,161}
hosp 2 {0,129}
n_ALS 6 1 {1:0,2:138,3:161}
n_BLS 24 1 {8:0,5:225,2:138,3:203,6:161}
n_CLS 10 0 {1:0,2:225,4:138,2:203,1:161}
      c_m  head  tail      c_af      c_d  c_tau  c_h
64      1    83    85  0.181438  {0,2,0}     30    1
41     35    81    84  0.102290  {0,1,0}     25    1
47     38   174   175  0.734383  {1,1,0}     33    1
58     57   196   203  0.391412  {0,3,0}     27    1
61     78    50    53  0.166088  {0,2,0}     22    1
50    140   232   234  0.047012  {1,0,0}     23    1
11    142    75    76  0.524874  {0,3,0}     32    1
123   145    86    87  0.789671  {0,1,0}     23    0
102   179    19    20  0.354746  {0,2,0}     33    1
125   179   116   118  0.644926  {1,0,0}     32    1
16    196    22    24  0.835915  {1,1,0}     31    1
95    208   163   168  0.124071  {0,1,0}     38    1
86    218   171   172  0.047155  {0,3,0}     23    1
67    291   129   130  0.860126  {0,1,0}     29    0
14    292    39    72  0.203418  {0,2,0}     25    1
8     316   129   136  0.099525  {0,3,0}     38    1
44    316   213   216  0.046337  {0,0,1}     29    0
4     372   122   123  0.877500  {0,2,0}     28    1
115   377   202   204  0.024011  {0,1,0}     24    1
82    379   106   107  0.791624  {0,2,0}     23    0
112   382   120   121  0.720318  {0,1,0}     22    0
48    386   114   115  0.141563  {0,3,0}     39    1
90    402   184   185  0.839753  {0,2,0}     28    1
122   417    43    45  0.082134  {0,3,0}     38    0
56    437   227   228  0.286294  {1,1,0}     24    1
114   458   132   133  0.536381  {0,1,0}     35    1
113   469   198   199  0.322630  {0,1,1}     28    0
19    499   149   150  0.945052  {1,1,0}     21    1
43    515     7    30  0.577027  {0,3,0}     27    1
26    527   234   235  0.324077  {0,1,0}     40    0
110   547   226   231  0.814356  {0,2,0}     25    1
21    550    50    51  0.841696  {1,0,0}     39    1
85    568   242   245  0.276927  {1,1,0}     30    1
59    571    93    94  0.351375  {0,1,1}     29    1
77    572   174   176  0.866041  {0,1,0}     30    1
111   585    68    79  0.566471  {1,0,0}     27    1
99    606   163   164  0.666024  {0,1,1}     33    1
20    630   190   191  0.770713  {1,1,0}     28    1
100   631   185   192  0.281189  {0,0,1}     36    0
9     635   237   238  0.525444  {0,3,0}     31    1
24    646   237   238  0.337600  {0,0,1}     26    0
120   655   244   248  0.671885  {0,2,0}     29    1
74    674    83    84  0.649422  {1,0,0}     38    1
0     693   153   157  0.447211  {1,1,0}     20    1
116   694   171   172  0.281870  {0,3,0}     24    0
70    701    32    34  0.670032  {0,2,0}     29    1
127   707     3    23  0.234174  {1,0,0}     36    1
